TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-ga-jr-Q-1,Q-1,17-37 B,5940,7437,0,5170,10628,0,17,0,0,7,0,10,37,5,0,32,0,0,
1516resq-ga-jr-Q-2,Q-2,46-14 R,10231,7153,0,8875,8678,0,46,0,0,46,0,0,14,0,0,14,0,0,
1516resq-ga-jr-Q-3,Q-3,32-40 B,7432,7373,0,7673,7377,0,32,0,0,32,0,0,40,0,0,30,0,10,
1516resq-ga-jr-Q-4,Q-4,45-57 B,8875,10231,0,7437,10628,0,45,0,0,15,0,30,57,5,0,32,0,20,
1516resq-ga-jr-Q-5,Q-5,13-18 B,8678,7377,0,5170,7432,0,13,0,0,3,0,10,18,0,0,18,0,0,
1516resq-ga-jr-Q-6,Q-6,21-22 B,5940,7153,0,7373,7673,0,21,0,0,21,0,0,22,0,0,12,0,10,
1516resq-ga-jr-Q-7,Q-7,59-54 R,8678,10628,0,8875,7377,0,59,5,0,44,0,10,54,0,0,44,0,10,
1516resq-ga-jr-Q-8,Q-8,15-21 B,7673,5170,0,10231,7373,0,15,0,0,15,0,0,21,0,0,21,0,0,
1516resq-ga-jr-Q-9,Q-9,35-50 B,7437,7153,0,7432,5940,0,35,0,0,35,0,0,50,0,0,50,0,0,
1516resq-ga-jr-Q-10,Q-10,10-46 B,10628,8875,0,5170,7373,0,10,0,0,10,0,0,46,0,0,46,0,0,
1516resq-ga-jr-Q-11,Q-11,14-14 T,7432,7377,0,10231,5940,0,14,0,0,14,0,0,14,0,0,14,0,0,
1516resq-ga-jr-Q-12,Q-12,15-84 B,7437,7673,0,8678,7153,0,15,0,0,15,0,0,84,0,0,64,0,20,
1516resq-ga-jr-Q-13,Q-13,10-59 B,8875,5170,0,10231,7432,0,10,0,0,10,0,0,59,0,0,9,0,50,
1516resq-ga-jr-Q-14,Q-14,50-52 B,7377,10628,0,7153,7673,0,50,5,0,45,0,0,52,0,0,52,0,0,
1516resq-ga-jr-Q-15,Q-15,58-29 R,5940,7373,0,8678,7437,0,58,0,0,58,0,0,29,0,0,19,0,10,
1516resq-ga-jr-SF-1-1,SF-1-1,38-50 B,7373,7673,0,7153,8678,0,38,0,0,38,0,0,50,0,0,50,0,0,
1516resq-ga-jr-SF-2-1,SF-2-1,38-21 R,7432,5170,0,10231,5940,0,38,0,0,18,0,20,21,0,0,21,0,0,
1516resq-ga-jr-SF-2-2,SF-2-2,7-62 B,7432,5170,0,10231,5940,0,7,0,0,7,0,0,62,0,0,62,0,0,
1516resq-ga-jr-SF-1-2,SF-1-2,44-67 B,7373,7673,0,7153,8678,0,44,0,0,44,0,0,67,0,0,67,0,0,
1516resq-ga-jr-SF-2-3,SF-2-3,13-48 B,7432,5170,0,10231,5940,0,13,0,0,13,0,0,48,0,0,48,0,0,
1516resq-ga-jr-F-1,F-1,16-26 B,7153,8678,0,10231,5940,0,16,0,0,16,0,0,26,0,0,26,0,0,
1516resq-ga-jr-F-2,F-2,66-53 R,7153,8678,0,10231,5940,0,66,0,0,66,0,0,53,0,0,53,0,0,
1516resq-ga-jr-F-3,F-3,65-53 R,7153,8678,0,10231,5940,0,65,0,0,65,0,0,53,0,0,43,0,10,
