TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-galed,5494,Oscar,1,10,144,119,5,WC,
1516resq-galed,10165,Apex Predators,2,10,83,135,5,FC,
1516resq-galed,5100,DarBots 2,3,8,223,163,5,F1,
1516resq-galed,6047,Twisted Axles,4,8,146,135,5,W1,
1516resq-galed,6173,"Global Dynamics ""Electric Nerds""",5,8,131,179,5,SC,
1516resq-galed,10638,EXE,6,6,224,95,5,SC,
1516resq-galed,4100,Darbots 1,7,6,171,145,5,S1,
1516resq-galed,5979,CyberStingers Blue,8,6,166,96,5,,
1516resq-galed,3726,Mechanics In Blue,9,6,147,116,5,S1,
1516resq-galed,3819,Green RoboDragon,10,6,146,97,5,,
1516resq-galed,4000,C.O.R.E. Fusion,11,6,138,145,5,,
1516resq-galed,4221,Smíða Syndicate,12,6,124,119,5,W2,
1516resq-galed,9919,Atomic Bubbles,13,6,123,64,5,S2,
1516resq-galed,9785,Cronos,14,6,122,66,5,,
1516resq-galed,10068,Duct-Ties & Zip-Tape,15,6,119,126,5,S2,
1516resq-galed,7838,Crimson Typhoon,16,6,118,81,5,F2,
1516resq-galed,5195,RoboBears,17,6,95,41,5,,
1516resq-galed,6988,CyberStingers Gold,18,6,93,131,5,,
1516resq-galed,112,RoboKnights of the Round Table,19,6,91,37,5,,
1516resq-galed,9686,Raiders of the ARC Black,20,4,168,163,5,,
1516resq-galed,9835,Robochicks,21,4,124,79,5,,
1516resq-galed,8433,CyberStingers Green,22,4,118,60,5,,
1516resq-galed,9655,Taco Tuesday,23,4,105,112,5,,
1516resq-galed,5177,"Global Dynamics ""Noodle Squad""",24,4,95,126,5,,
1516resq-galed,5338,Rogue Raiders,25,4,72,85,5,,
1516resq-galed,22,100 Scholars,26,4,70,43,5,,
1516resq-galed,5991,Tigerbytes,27,4,68,52,5,,
1516resq-galed,10219,Mt Bethel Christian Academy,28,2,197,66,5,,
1516resq-galed,3931,RoboCopz,29,2,128,106,5,,
1516resq-galed,10596,Robo Tigers,30,2,123,111,5,,
1516resq-galed,8566,Firebirds,31,2,115,45,5,,
1516resq-galed,10396,Raiders of the ARC Silver,32,2,105,36,5,,
1516resq-galed,4631,Afterburner,33,2,86,47,5,,
1516resq-galed,525,Success,34,2,80,60,5,,
1516resq-galed,4232,"Global Dynamics ""Plasma""",35,0,66,39,5,,
