TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-gajr,7373,Eagle Robotics,1,8,97,58,5,SC,
1516resq-gajr,7432,G.E.A.R.S. Purple,2,7,94,59,5,SC,
1516resq-gajr,10231,INSPIREinators,3,7,68,59,5,FC,
1516resq-gajr,7153,Vindicem,4,6,135,84,5,WC,
1516resq-gajr,7673,Dragons and Tiaras,5,6,133,52,5,S1,
1516resq-gajr,10628,The Phantoms,6,6,126,59,5,,
1516resq-gajr,5170,G.E.A.R.S. Black,7,6,45,46,5,S1,
1516resq-gajr,5940,Rockin' Robots,8,5,96,58,5,F1,
1516resq-gajr,8678,OptiMISS,9,4,95,84,5,W1,
1516resq-gajr,7377,Adeamus,10,3,143,54,5,,
1516resq-gajr,7437,L.E.D.,11,2,91,57,5,,
1516resq-gajr,8875,(Au)tobots,12,0,93,54,5,,
