TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-gard,9160,Star Bots,1,10,152,92,5,WC,
1516resq-gard,8014,Teen Titans,2,10,141,82,5,W1,
1516resq-gard,5161,Eaglemaniacs,3,10,110,87,5,SC,
1516resq-gard,6989,404 Team Not Found,4,8,139,97,5,FC,
1516resq-gard,5116,Pawbotics,5,8,123,92,5,S1,
1516resq-gard,4327,Silver Titans,6,8,113,65,5,F1,
1516resq-gard,10158,Kronos Robotics,7,8,82,55,5,SC,
1516resq-gard,10781,PawBotics 2,8,8,68,63,5,,
1516resq-gard,1379,Gear Devils,9,6,144,97,5,W2,
1516resq-gard,10458,EVE,10,6,132,57,5,,
1516resq-gard,6954,CougarBots,11,6,114,104,5,S1,
1516resq-gard,9724,RoboNoles,12,6,94,59,5,,
1516resq-gard,9187,MCHSBULLDOG,13,6,81,104,5,S2,
1516resq-gard,7431,G.E.A.R.S. Silver,14,6,51,57,5,,
1516resq-gard,7361,Ctrl-Alt-Del,15,4,165,53,5,,
1516resq-gard,3820,Gold RoboDragon,16,4,134,56,5,S2,
1516resq-gard,10072,Pixilation Nation,17,4,121,45,5,,
1516resq-gard,7022,Robostangs,18,4,103,49,5,,
1516resq-gard,2993,Blue RoboDragon,19,4,99,58,5,,
1516resq-gard,10370,Trinity Techs,20,4,99,45,5,,
1516resq-gard,2858,Sparbots,21,4,82,74,5,,
1516resq-gard,5875,GENIUS Girls Exploring New ideas Using Science,22,4,68,32,5,,
1516resq-gard,10537,Brobotix,23,2,144,74,5,F2,
1516resq-gard,4170,TechnoCrusaders,24,2,125,49,5,,
1516resq-gard,9953,Techno Lords,25,2,124,58,5,,
1516resq-gard,1002,The CircuitRunners,26,2,109,44,5,,
1516resq-gard,6747,TRANSFORMERS,27,2,99,51,5,,
1516resq-gard,9206,iRobotics,28,2,95,47,5,,
1516resq-gard,2981,Red RoboDragon,29,2,66,55,5,,
1516resq-gard,5898,Silverfish,30,2,63,36,5,,
1516resq-gard,7482,DCepticons,31,0,97,45,5,,
