TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-gacr-Q-1,Q-1,52-92 B,9786,10638,0,5494,4221,0,52,5,0,47,0,0,92,0,0,92,0,0,
1516resq-gacr-Q-2,Q-2,151-120 R,5195,5338,0,8433,7373,0,151,0,0,31,0,120,120,5,0,115,0,0,
1516resq-gacr-Q-3,Q-3,42-12 R,5100,7437,0,6988,8875,0,42,0,0,42,0,0,12,0,0,12,0,0,
1516resq-gacr-Q-4,Q-4,78-64 R,10537,6173,0,5940,7482,0,78,0,0,78,0,0,64,0,0,64,0,0,
1516resq-gacr-Q-5,Q-5,21-60 B,5898,4232,0,7842,9785,0,21,0,0,11,0,10,60,0,0,60,0,0,
1516resq-gacr-Q-6,Q-6,38-53 B,5177,525,0,5161,10219,0,38,0,0,38,0,0,53,5,0,48,0,0,
1516resq-gacr-Q-7,Q-7,148-37 R,7153,9919,0,4100,22,0,148,0,0,68,80,0,37,0,0,37,0,0,
1516resq-gacr-Q-8,Q-8,49-73 B,4631,7673,0,5979,6989,0,49,0,0,39,0,10,73,10,0,53,0,10,
1516resq-gacr-Q-9,Q-9,123-14 R,8678,9786,0,4232,7437,0,123,5,0,28,80,10,14,0,0,14,0,0,
1516resq-gacr-Q-10,Q-10,119-34 R,7842,5195,0,6173,525,0,119,0,0,99,0,20,34,0,0,34,0,0,
1516resq-gacr-Q-11,Q-11,11-33 B,4100,6988,0,10638,5338,0,11,0,0,11,0,0,33,5,0,28,0,0,
1516resq-gacr-Q-12,Q-12,138-91 R,4221,7373,0,10537,9785,0,138,0,0,138,0,0,91,5,0,86,0,0,
1516resq-gacr-Q-13,Q-13,63-132 B,5161,5494,0,4631,7153,0,63,0,0,63,0,0,132,25,0,107,0,0,
1516resq-gacr-Q-14,Q-14,75-94 B,6989,22,0,5100,5177,0,75,5,0,60,0,10,94,0,0,94,0,0,
1516resq-gacr-Q-15,Q-15,37-71 B,7673,7482,0,9919,10219,0,37,5,0,32,0,0,71,0,0,71,0,0,
1516resq-gacr-Q-16,Q-16,21-55 B,8875,8678,0,5979,8433,0,21,0,0,21,0,0,55,5,0,50,0,0,
1516resq-gacr-Q-17,Q-17,70-9 R,5898,7373,0,5940,525,0,70,0,0,70,0,0,9,5,0,4,0,0,
1516resq-gacr-Q-18,Q-18,9-111 B,7437,5494,0,5338,10537,0,9,0,0,9,0,0,111,5,0,106,0,0,
1516resq-gacr-Q-19,Q-19,41-7 R,4221,22,0,5195,4232,0,41,0,0,41,0,0,7,0,0,7,0,0,
1516resq-gacr-Q-20,Q-20,45-125 B,10638,10219,0,7153,6173,0,45,5,0,40,0,0,125,5,0,40,80,0,
1516resq-gacr-Q-21,Q-21,101-98 R,9919,6989,0,5940,8678,0,101,5,0,96,0,0,98,5,0,13,80,0,
1516resq-gacr-Q-22,Q-22,113-223 B,4631,5100,0,9786,7842,0,113,25,0,88,0,0,223,5,0,138,80,0,
1516resq-gacr-Q-23,Q-23,47-29 R,8875,5177,0,7482,4100,0,47,0,0,47,0,0,29,0,0,29,0,0,
1516resq-gacr-Q-24,Q-24,62-54 R,7673,8433,0,5898,5161,0,62,5,0,57,0,0,54,0,0,54,0,0,
1516resq-gacr-Q-25,Q-25,150-38 R,5979,9785,0,6988,10219,0,150,5,0,55,0,90,38,5,0,33,0,0,
1516resq-gacr-Q-26,Q-26,7-44 B,5100,5940,0,10638,5195,0,7,0,0,7,0,0,44,0,0,44,0,0,
1516resq-gacr-Q-27,Q-27,50-91 B,4232,10537,0,9919,4631,0,50,5,0,45,0,0,91,5,0,86,0,0,
1516resq-gacr-Q-28,Q-28,73-110 B,7373,7437,0,7673,4100,0,73,0,0,73,0,0,110,0,0,110,0,0,
1516resq-gacr-Q-29,Q-29,112-54 R,7153,7482,0,8433,6988,0,112,0,0,32,80,0,54,5,0,49,0,0,
1516resq-gacr-Q-30,Q-30,78-120 B,6989,525,0,9785,5494,0,78,5,0,73,0,0,120,5,0,115,0,0,
