TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-nc-sg,731,Wannabee Strange,1,10,191,110,5,FC,1.00,49.4,45.5,33.8,33.6,9.0,10.1,0.0,0.0,32.2,26.8,-3.4,-1.3,11.7,9.9,3.9,2.1,
1617velv-nc-sg,5795,Back To The Drawing Board,2,10,151,215,5,WC,1.00,116.7,101.6,130.1,109.9,48.9,40.8,0.0,0.0,40.9,37.3,36.8,29.8,-10.0,-6.4,-3.5,-2.0,
1617velv-nc-sg,4210,SuperNova,3,10,105,140,5,SC,1.00,34.5,37.4,20.3,24.6,2.8,4.5,0.0,0.0,16.0,18.6,1.7,1.9,14.0,12.3,0.2,0.5,
1617velv-nc-sg,9990,Robo Vikings,4,8,131,55,5,SC,0.80,33.2,28.8,30.6,27.5,6.8,6.8,0.0,0.0,25.7,21.3,0.3,0.4,0.4,0.1,2.2,1.2,
1617velv-nc-sg,10859,RACE,5,8,125,140,5,F2,0.80,49.1,46.0,14.1,18.3,-2.4,0.6,0.0,0.0,34.1,29.8,-1.1,0.8,18.4,14.6,16.5,13.1,
1617velv-nc-sg,10195,Night Owls,6,8,105,100,5,W1,0.80,52.7,47.4,63.3,53.6,15.9,15.3,0.0,0.0,38.5,32.5,-0.2,0.4,-1.5,-1.0,-9.1,-5.3,
1617velv-nc-sg,9021,TMSA Cyber Tigers,7,7,85,55,5,,0.70,29.9,30.2,27.0,28.2,14.6,14.1,0.0,0.0,14.3,14.1,-0.6,0.8,1.6,1.1,1.3,0.9,
1617velv-nc-sg,7444,Sisters of the Motherboard,8,6,105,65,5,S2,0.60,19.6,19.8,6.9,8.4,2.6,2.3,0.0,0.0,12.3,12.9,5.3,4.7,-0.5,-0.1,13.2,11.5,
1617velv-nc-sg,10491,Kennedy Terminators,9,6,71,90,5,,0.60,7.7,11.8,8.7,12.1,9.7,8.7,0.0,0.0,-0.7,4.0,1.5,0.6,-2.8,-1.5,1.8,1.3,
1617velv-nc-sg,8534,Mechalodons,10,4,230,140,5,F1,0.40,56.5,51.0,34.1,32.0,43.4,36.6,0.0,0.0,8.7,9.7,8.1,6.8,-3.7,-2.2,26.1,21.3,
1617velv-nc-sg,11709,Hairston Tsunami Surfers,11,4,120,110,5,,0.40,18.8,20.5,9.4,10.8,7.7,7.9,0.0,0.0,-4.9,-1.2,-3.9,-2.6,19.9,16.4,-10.5,-6.6,
1617velv-nc-sg,12270,Kennedy Baconators,12,4,105,55,5,,0.40,4.6,7.8,-13.7,-6.6,2.9,4.7,0.0,0.0,5.7,5.6,-1.0,-0.5,-3.0,-2.2,21.2,16.5,
1617velv-nc-sg,6183,Thunderducks,13,4,90,55,5,W2,0.40,-0.9,4.0,4.4,6.9,-2.1,-0.4,0.0,0.0,1.6,4.5,0.0,0.1,-0.5,-0.1,-4.9,-2.7,
1617velv-nc-sg,10597,Circuit Circus,14,4,46,65,5,,0.40,5.1,10.4,12.2,12.3,5.9,5.4,0.0,0.0,-2.2,2.6,0.9,0.3,0.6,2.0,-7.6,-3.9,
1617velv-nc-sg,8827,The Empire,15,4,45,140,5,S1,0.40,27.8,26.7,26.6,24.4,4.9,6.2,0.0,0.0,8.6,7.9,15.5,12.9,-1.2,-0.4,2.4,2.7,
1617velv-nc-sg,9993,,16,3,121,180,5,S2,0.30,18.9,21.4,19.0,22.1,6.7,9.1,0.0,0.0,8.7,8.8,-0.7,1.2,4.1,2.2,-4.3,-2.8,
1617velv-nc-sg,3391,Neptune,17,3,65,55,5,S1,0.30,2.2,5.9,4.6,6.6,-2.0,-0.7,0.0,0.0,8.3,8.8,-3.4,-2.3,-0.7,0.0,-1.7,-0.7,
1617velv-nc-sg,11686,Mechanical Madness,18,3,46,45,5,,0.30,-2.4,2.2,5.7,6.4,-1.4,0.3,0.0,0.0,2.4,3.7,-0.5,-0.5,-2.9,-1.4,-5.2,-2.9,
1617velv-nc-sg,7682,Friday Knights,19,2,136,60,5,,0.20,18.9,19.7,29.8,25.8,6.9,6.3,0.0,0.0,17.6,16.6,0.7,0.3,-6.3,-3.6,-4.6,-2.5,
1617velv-nc-sg,11969,RoboFalcons,20,2,88,93,5,,0.20,21.4,20.8,12.1,15.2,6.8,6.5,0.0,0.0,11.0,12.0,0.6,0.7,3.0,1.6,6.4,4.0,
1617velv-nc-sg,4622,L.O.C.S.,21,2,80,45,5,,0.20,28.1,24.3,14.1,14.6,9.4,8.6,0.0,0.0,8.6,7.5,0.4,0.6,9.7,7.5,4.3,2.2,
1617velv-nc-sg,3976,Fighting Hornets,22,2,46,25,5,,0.20,-2.3,0.9,2.3,3.1,-3.5,-2.1,0.0,0.0,4.2,4.3,0.4,0.0,-3.5,-1.4,-1.1,-0.8,
1617velv-nc-sg,3372,Upward Bound,23,0,65,45,5,,0.00,-1.0,2.7,-2.7,1.9,-1.3,-0.2,0.0,0.0,2.7,4.5,-3.3,-1.9,0.8,0.2,0.8,0.5,
