TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-nc-ng-Q-1,Q-1,5-40 B,9993,4653,0,5881,2827,0,5,5,0,0,0,0,40,5,0,35,0,0,
1617velv-nc-ng-Q-2,Q-2,5-0 R,9989,10597,0,12080,3391,0,5,5,0,0,0,0,0,0,0,0,0,0,
1617velv-nc-ng-Q-3,Q-3,10-65 B,6078,11543,0,4622,668,0,10,0,0,10,0,0,65,10,0,55,0,0,
1617velv-nc-ng-Q-4,Q-4,145-20 R,5064,3372,0,9995,9991,0,145,60,0,45,40,0,20,0,0,20,0,0,
1617velv-nc-ng-Q-5,Q-5,75-45 R,7105,5309,0,11528,7682,0,75,15,0,50,10,0,45,30,0,15,0,0,
1617velv-nc-ng-Q-6,Q-6,30-120 B,9990,9993,0,4622,5064,0,30,0,0,30,0,0,120,30,0,40,40,10,
1617velv-nc-ng-Q-7,Q-7,30-20 R,2827,5309,0,12080,6078,0,30,10,0,20,0,0,20,0,0,20,0,0,
1617velv-nc-ng-Q-8,Q-8,40-20 R,3372,668,0,9990,9989,0,40,10,0,30,0,0,20,5,0,15,0,0,
1617velv-nc-ng-Q-9,Q-9,25-25 T,11528,3391,0,9995,11543,0,25,5,0,20,0,0,25,5,0,20,0,0,
1617velv-nc-ng-Q-10,Q-10,0-80 B,9991,10597,0,7105,5881,0,0,0,0,0,0,0,80,40,0,40,0,0,
1617velv-nc-ng-Q-11,Q-11,90-161 B,7682,668,0,4653,5064,0,90,40,0,50,0,0,161,95,0,26,40,0,
1617velv-nc-ng-Q-12,Q-12,110-10 R,5309,5881,0,3391,9990,0,110,25,0,45,40,0,10,0,0,10,0,0,
1617velv-nc-ng-Q-13,Q-13,25-85 B,4653,9995,0,7105,12080,0,25,5,0,20,0,0,85,15,0,30,40,0,
1617velv-nc-ng-Q-14,Q-14,45-40 R,11543,10597,0,9993,7682,0,45,5,0,30,0,10,40,15,0,25,0,0,
1617velv-nc-ng-Q-15,Q-15,45-30 R,11528,2827,0,3372,4622,0,45,25,0,20,0,0,30,10,0,20,0,0,
1617velv-nc-ng-Q-16,Q-16,45-30 R,9989,9991,0,6078,5309,0,45,25,0,20,0,0,30,0,0,30,0,0,
1617velv-nc-ng-Q-17,Q-17,95-25 R,7105,4653,0,3372,11543,0,95,5,0,50,40,0,25,5,0,20,0,0,
1617velv-nc-ng-Q-18,Q-18,0-31 B,12080,9993,0,9991,668,0,0,0,0,0,0,0,31,0,0,31,0,0,
1617velv-nc-ng-Q-19,Q-19,11-55 B,4622,9995,0,5881,9989,0,11,10,0,1,0,0,55,5,0,50,0,0,
1617velv-nc-ng-Q-20,Q-20,155-45 R,5064,11528,0,10597,6078,0,155,75,0,40,40,0,45,5,0,40,0,0,
1617velv-nc-ng-Q-21,Q-21,20-45 B,3391,7682,0,9990,2827,0,20,15,0,5,0,0,45,5,0,40,0,0,
1617velv-nc-ng-Q-22,Q-22,90-20 R,5309,668,0,10597,9995,0,90,10,0,40,40,0,20,5,0,5,10,0,
1617velv-nc-ng-Q-23,Q-23,30-45 B,9990,9991,0,11528,4653,0,30,10,0,20,0,0,45,5,0,20,20,0,
1617velv-nc-ng-Q-24,Q-24,30-30 T,6078,7105,0,3391,9993,0,30,0,0,30,0,0,30,0,0,30,0,0,
1617velv-nc-ng-Q-25,Q-25,90-30 R,5064,2827,0,11543,9989,0,90,30,0,20,40,0,30,10,0,20,0,0,
1617velv-nc-ng-Q-26,Q-26,25-75 B,12080,5881,0,7682,3372,0,25,10,0,15,0,0,75,35,0,40,0,0,
1617velv-nc-ng-Q-27,Q-27,47-50 B,4622,3391,0,5309,4653,0,47,10,0,37,0,0,50,40,0,10,0,0,
1617velv-nc-ng-SF-1-1,SF-1-1,90-85 R,5064,668,9989,5881,11528,4622,90,35,0,15,40,0,85,35,0,40,10,0,
1617velv-nc-ng-SF-2-1,SF-2-1,25-335 B,2827,7105,6078,4653,5309,3372,25,0,0,5,20,0,335,65,0,50,0,220,
1617velv-nc-ng-SF-1-2,SF-1-2,110-50 R,5064,668,9989,5881,11528,4622,110,30,0,40,40,0,50,15,0,35,0,0,
1617velv-nc-ng-SF-2-2,SF-2-2,65-15 R,2827,7105,6078,4653,5309,3372,65,10,0,35,20,0,15,0,0,15,0,0,
1617velv-nc-ng-SF-2-3,SF-2-3,60-50 R,2827,7105,6078,4653,5309,3372,60,10,0,30,20,0,50,30,0,20,0,0,
1617velv-nc-ng-F-1,F-1,230-130 R,5064,668,9989,2827,7105,6078,230,130,0,60,40,0,130,45,0,45,40,0,
1617velv-nc-ng-F-2,F-2,175-60 R,5064,668,9989,2827,7105,6078,175,90,0,45,40,0,60,15,0,45,0,0,
