TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-or-cmpd1-Q-1,Q-1,79-160 B,9851,7187,0,8007,9123,0,79,5,0,74,0,0,160,45,0,75,0,40,
1516resq-or-cmpd1-Q-2,Q-2,64-73 B,8371,7503,0,3633,9780,0,64,0,0,54,0,10,73,5,0,68,0,0,
1516resq-or-cmpd1-Q-3,Q-3,332-69 R,7013,8466,0,5266,8132,0,332,0,0,312,20,0,69,5,0,64,0,0,
1516resq-or-cmpd1-Q-4,Q-4,77-200 B,3093,8045,0,8610,8590,0,77,0,0,57,0,20,200,5,0,115,80,0,
1516resq-or-cmpd1-Q-5,Q-5,71-108 B,6833,6476,0,7604,8063,0,71,0,0,41,0,30,108,0,0,108,0,0,
1516resq-or-cmpd1-Q-6,Q-6,108-30 R,8720,9123,0,4560,8371,0,108,0,0,108,0,0,30,0,0,20,0,10,
1516resq-or-cmpd1-Q-7,Q-7,66-65 R,8063,8007,0,3093,3633,0,66,0,0,66,0,0,65,0,0,65,0,0,
1516resq-or-cmpd1-Q-8,Q-8,51-260 B,8132,7187,0,8610,8720,0,51,0,0,51,0,0,260,5,0,95,160,0,
1516resq-or-cmpd1-Q-9,Q-9,134-164 B,4560,9780,0,5266,6476,0,134,0,0,124,0,10,164,0,0,84,80,0,
1516resq-or-cmpd1-Q-10,Q-10,361-173 R,7604,7013,0,7503,8045,0,361,20,0,221,100,20,173,5,0,88,80,0,
1516resq-or-cmpd1-Q-11,Q-11,130-316 B,8590,6833,0,9851,8466,0,130,5,0,125,0,0,316,5,0,201,100,10,
1516resq-or-cmpd1-Q-12,Q-12,45-185 B,6476,9123,0,8610,7013,0,45,0,0,45,0,0,185,15,0,70,100,0,
1516resq-or-cmpd1-Q-13,Q-13,216-239 B,9780,8045,0,8466,8063,0,216,5,0,191,20,0,239,0,0,159,80,0,
1516resq-or-cmpd1-Q-14,Q-14,147-53 R,8132,9851,0,7503,4560,0,147,5,0,52,80,10,53,0,0,53,0,0,
1516resq-or-cmpd1-Q-15,Q-15,115-15 R,6833,8371,0,3093,7187,0,115,0,0,35,80,0,15,0,0,15,0,0,
1516resq-or-cmpd1-Q-16,Q-16,140-79 R,8720,3633,0,8590,7604,0,140,0,0,140,0,0,79,0,0,79,0,0,
1516resq-or-cmpd1-Q-17,Q-17,62-5 R,8007,8610,0,5266,8371,0,62,5,0,57,0,0,5,0,0,5,0,0,
1516resq-or-cmpd1-Q-18,Q-18,38-172 B,4560,7604,0,8466,7187,0,38,0,0,38,0,0,172,0,0,172,0,0,
1516resq-or-cmpd1-Q-19,Q-19,68-16 R,8063,8590,0,9123,8132,0,68,0,0,68,0,0,16,0,0,16,0,0,
1516resq-or-cmpd1-Q-20,Q-20,152-89 R,8045,3633,0,9851,5266,0,152,0,0,72,80,0,89,5,0,64,20,0,
1516resq-or-cmpd1-Q-21,Q-21,306-139 R,8007,7013,0,6833,9780,0,306,20,0,216,20,50,139,0,0,139,0,0,
1516resq-or-cmpd1-Q-22,Q-22,27-205 B,7503,3093,0,8720,6476,0,27,0,0,27,0,0,205,15,0,90,100,0,
1516resq-or-cmpd1-Q-23,Q-23,107-103 R,3633,8610,0,4560,6833,0,107,5,0,102,0,0,103,0,0,23,80,0,
1516resq-or-cmpd1-Q-24,Q-24,64-68 B,8132,6476,0,8007,8045,0,64,0,0,44,0,20,68,0,0,68,0,0,
1516resq-or-cmpd1-Q-25,Q-25,211-474 B,8063,9851,0,8720,7013,0,211,15,0,106,80,10,474,25,0,199,180,70,
1516resq-or-cmpd1-Q-26,Q-26,212-109 R,9123,9780,0,7604,3093,0,212,0,0,132,80,0,109,0,0,99,0,10,
1516resq-or-cmpd1-Q-27,Q-27,23-82 B,7503,5266,0,7187,8590,0,23,0,0,23,0,0,82,0,0,82,0,0,
1516resq-or-cmpd1-Q-28,Q-28,235-150 R,8466,6476,0,8371,8610,0,235,0,0,155,80,0,150,5,0,125,0,20,
1516resq-or-cmpd1-SF-1-1,SF-1-1,351-181 R,7013,8466,9851,3633,8045,5266,351,20,0,211,80,40,181,0,0,81,100,0,
1516resq-or-cmpd1-SF-1-2,SF-1-2,295-191 R,7013,8466,9851,3633,8045,5266,295,25,0,150,100,20,191,25,0,76,80,10,
1516resq-or-cmpd1-SF-2-1,SF-2-1,196-193 R,8720,8007,8610,8063,9780,9123,196,0,0,76,100,20,193,0,0,83,80,30,
1516resq-or-cmpd1-SF-2-2,SF-2-2,157-187 B,8720,8007,8610,8063,9780,9123,157,0,0,77,80,0,187,0,0,137,0,50,
1516resq-or-cmpd1-SF-2-3,SF-2-3,157-143 R,8720,8007,8610,8063,9780,9123,157,0,0,157,0,0,143,5,0,28,80,30,
1516resq-or-cmpd1-F-1,F-1,456-66 R,7013,8466,9851,8720,8007,8610,456,30,0,246,180,0,66,5,0,41,20,0,
1516resq-or-cmpd1-F-2,F-2,358-298 R,7013,8466,9851,8720,8007,8610,358,45,0,193,100,20,298,25,0,93,180,0,
