TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-or-cmpd1,7013,Hot Wired,1,10,627,474,5,WC,1.00,232.3,207.8,204.8,185.0,13.2,11.2,0.0,0.0,130.7,120.9,62.5,54.2,26.0,21.5,1.6,1.2,
1516resq-or-cmpd1,8466,The Fellowship of the Robot,2,10,583,332,5,W1,1.00,168.0,153.0,179.8,159.4,-3.5,-2.0,0.0,0.0,148.6,130.0,28.2,28.1,-5.4,-3.1,-6.5,-3.3,
1516resq-or-cmpd1,8720,Eagles,3,10,378,474,5,FC,1.00,156.2,140.8,145.6,130.5,4.4,4.4,0.0,0.0,77.9,70.8,64.9,57.5,8.9,8.1,1.7,2.2,
1516resq-or-cmpd1,8007,Bulldog Robotics,4,10,332,306,5,F1,1.00,37.3,44.4,25.2,32.7,10.1,8.9,0.0,0.0,43.6,42.3,-30.9,-19.0,14.4,12.2,-2.3,-0.5,
1516resq-or-cmpd1,8063,Aftershock,5,8,539,239,5,SC,0.80,48.5,55.0,32.7,41.2,-0.5,0.2,0.0,0.0,28.1,36.2,22.6,19.3,-1.7,-0.7,17.5,14.5,
1516resq-or-cmpd1,3633,Bazinga Bot,6,8,390,152,5,SC,0.80,17.5,30.2,21.5,32.5,0.9,0.8,0.0,0.0,33.8,37.8,-14.9,-6.8,-2.3,-1.6,-1.7,-0.8,
1516resq-or-cmpd1,8610,ToborTech,7,8,346,260,5,F2,0.80,70.3,73.1,72.4,73.4,1.6,2.2,0.0,0.0,32.1,37.0,43.2,37.6,-6.6,-3.7,4.5,3.4,
1516resq-or-cmpd1,6476,Player 1,8,6,366,235,5,,0.60,55.1,57.9,42.3,47.6,1.5,1.2,0.0,0.0,24.1,28.7,21.9,21.8,7.7,6.2,5.2,4.1,
1516resq-or-cmpd1,8590,Bear Mettle,9,6,305,200,5,,0.60,63.5,59.3,64.3,59.0,1.4,1.2,0.0,0.0,59.3,53.7,0.5,3.5,2.3,1.0,-3.1,-0.6,
1516resq-or-cmpd1,9123,MechaniCougs,10,6,259,212,5,S2,0.60,30.9,39.2,28.2,35.4,5.8,5.3,0.0,0.0,21.9,28.6,2.6,3.4,0.5,1.9,2.1,1.9,
1516resq-or-cmpd1,9780,Byte Club,11,4,632,216,5,S1,0.40,113.0,100.8,99.7,89.5,0.9,0.9,0.0,0.0,103.1,89.6,7.2,9.0,1.8,1.2,11.4,10.0,
1516resq-or-cmpd1,8045,Gromit's Grommets,12,4,579,216,5,S1,0.40,93.7,86.7,87.9,80.6,-0.5,0.1,0.0,0.0,51.0,51.3,43.4,34.4,-0.2,0.9,6.0,5.2,
1516resq-or-cmpd1,9851,C4 (Computational Center for Competitive Circuitry),13,4,552,316,5,W2,0.40,116.3,105.0,87.9,81.8,8.0,6.4,0.0,0.0,52.7,51.2,47.2,41.0,8.4,6.4,20.0,16.8,
1516resq-or-cmpd1,7604,Meme Machine,14,4,430,361,5,,0.40,64.6,66.2,61.1,61.7,1.5,1.7,0.0,0.0,62.2,58.5,2.1,5.4,-1.2,0.6,4.7,3.9,
1516resq-or-cmpd1,7187,Team Axis,15,4,206,172,5,,0.40,1.9,16.5,-2.8,12.2,0.2,0.4,0.0,0.0,20.3,28.1,-15.1,-10.1,-3.5,-1.9,8.2,6.2,
1516resq-or-cmpd1,6833,Automatons,16,2,428,139,5,,0.20,56.0,58.1,43.9,46.6,0.3,0.6,0.0,0.0,29.7,33.3,24.7,21.7,1.3,2.5,10.8,9.0,
1516resq-or-cmpd1,5266,challenge excepted 2,17,2,310,164,5,S2,0.20,17.0,25.5,25.6,30.3,-0.1,0.5,0.0,0.0,18.5,22.4,4.5,6.1,-6.0,-3.5,-2.6,-1.3,
1516resq-or-cmpd1,8132,Gear Heads-COG,18,2,233,147,5,,0.20,25.2,28.2,27.2,28.3,-1.1,-0.3,0.0,0.0,17.9,19.0,3.8,5.5,4.6,4.0,-6.6,-4.1,
1516resq-or-cmpd1,8371,Awesome Aliens,19,2,224,150,5,,0.20,35.2,36.0,28.5,30.3,0.5,0.5,0.0,0.0,26.0,25.6,-1.3,2.3,10.0,7.6,-3.3,-2.0,
1516resq-or-cmpd1,4560,Phoenix,20,0,338,134,5,,0.00,11.2,21.1,13.7,21.6,-0.9,-0.5,0.0,0.0,2.1,11.7,8.3,8.1,1.7,1.8,-4.3,-2.3,
1516resq-or-cmpd1,7503,Lightning Bolts,21,0,330,173,5,,0.00,33.3,36.0,26.1,29.9,1.3,1.1,0.0,0.0,26.7,27.1,5.9,7.8,-0.6,0.1,7.8,6.1,
1516resq-or-cmpd1,3093,Phalanx,22,0,263,109,5,,0.00,16.4,20.6,13.8,17.7,-0.7,-0.3,0.0,0.0,13.8,17.7,-4.3,-2.6,7.6,5.8,-5.0,-2.9,
