TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-azfl-Q-1,Q-1,39-80 B,8081,7613,0,6900,8640,0,39,0,0,29,0,10,80,0,0,70,0,10,
1516resq-azfl-Q-2,Q-2,3-95 B,7167,3928,0,7156,8995,0,3,0,0,3,0,0,95,0,0,15,80,0,
1516resq-azfl-Q-3,Q-3,32-2 R,8570,7167,0,5661,3928,0,32,0,0,32,0,0,2,0,0,2,0,0,
1516resq-azfl-Q-4,Q-4,37-2 R,7613,8995,0,8570,8081,0,37,5,0,32,0,0,2,0,0,2,0,0,
1516resq-azfl-Q-5,Q-5,17-32 B,7156,6900,0,5661,8640,0,17,0,0,7,0,10,32,0,0,32,0,0,
1516resq-azfl-Q-6,Q-6,110-68 R,8995,6900,0,8640,3928,0,110,5,0,25,80,0,68,0,0,68,0,0,
1516resq-azfl-Q-7,Q-7,11-45 B,7613,8570,0,7156,7167,0,11,0,0,11,0,0,45,0,0,45,0,0,
1516resq-azfl-Q-8,Q-8,9-51 B,8081,8640,0,5661,7167,0,9,0,0,9,0,0,51,5,0,46,0,0,
1516resq-azfl-Q-9,Q-9,33-22 R,8995,5661,0,7613,3928,0,33,10,0,13,0,10,22,0,0,22,0,0,
1516resq-azfl-Q-10,Q-10,28-5 R,8570,7156,0,8081,6900,0,28,0,0,28,0,0,5,0,0,5,0,0,
1516resq-azfl-Q-11,Q-11,47-74 B,3928,8081,0,8640,7613,0,47,0,0,37,0,10,74,0,0,74,0,0,
1516resq-azfl-Q-12,Q-12,33-128 B,6900,5661,0,7167,8995,0,33,5,0,28,0,0,128,5,0,43,80,0,
1516resq-azfl-Q-13,Q-13,64-88 B,7156,8640,0,8570,8995,0,64,0,0,64,0,0,88,5,0,83,0,0,
1516resq-azfl-SF-1-1,SF-1-1,130-21 R,8995,3928,0,5661,8081,0,130,5,0,45,80,0,21,5,0,16,0,0,
1516resq-azfl-SF-2-1,SF-2-1,12-78 B,7167,7156,0,8640,8570,0,12,0,0,12,0,0,78,0,0,78,0,0,
1516resq-azfl-SF-1-2,SF-1-2,171-6 R,8995,3928,0,5661,8081,0,171,10,0,81,80,0,6,0,0,6,0,0,
1516resq-azfl-SF-2-2,SF-2-2,1-54 B,7167,7156,0,8640,8570,0,1,0,0,1,0,0,54,0,0,54,0,0,
1516resq-azfl-F-1,F-1,152-5 R,8995,3928,0,8640,8570,0,152,5,0,67,80,0,5,0,0,5,0,0,
1516resq-azfl-F-2,F-2,161-57 R,8995,3928,0,8640,8570,0,161,5,0,76,80,0,57,0,0,37,20,0,
