TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-azcmp,8995,Mogollon Rim Jaegers,1,12,394,339,6,WC,
1516resq-azcmp,5132,AHERT Ravens,2,10,356,339,6,W1,
1516resq-azcmp,7156,SHPE Wolves #2,3,10,332,201,6,SC,
1516resq-azcmp,8640,Trojan Robotics,4,10,294,237,6,FC,
1516resq-azcmp,6174,Odyssey Automatons,5,10,238,120,6,SC,
1516resq-azcmp,5661,SHPE Wolves,6,10,221,237,6,S1,
1516resq-azcmp,201,BroncoBotics,7,9,405,126,6,,
1516resq-azcmp,10924,Beta Hawks,8,8,411,149,6,,
1516resq-azcmp,2844,Valley X Robotics,9,8,395,183,6,S1,
1516resq-azcmp,10523,Dragons,10,8,392,162,6,F2,
1516resq-azcmp,10780,Geek Bots,11,7,283,155,6,W2,
1516resq-azcmp,3666,Hawks,12,6,533,191,6,F1,
1516resq-azcmp,6471,Panthers,13,6,396,155,6,,
1516resq-azcmp,7813,Hawks FTC,14,6,302,191,6,,
1516resq-azcmp,10157,Thunderclap,15,6,284,96,6,,
1516resq-azcmp,7221,AMS Termitaurs,16,6,216,105,6,S2,
1516resq-azcmp,6526,Purple Dragons,17,6,176,92,6,,
1516resq-azcmp,7167,Hawks,18,4,455,162,6,,
1516resq-azcmp,10984,Beep Patrol,19,4,244,79,6,,
1516resq-azcmp,8081,Knights of the Lab Table,20,4,221,193,6,,
1516resq-azcmp,8784,Sprockets,21,4,217,183,6,,
1516resq-azcmp,7649,Botrregos Jr. 7649,22,4,204,72,6,,
1516resq-azcmp,3928,AstroNuts,23,4,191,227,6,,
1516resq-azcmp,2944,T-REX,24,4,169,85,6,,
1516resq-azcmp,10239,Xavier Robotics,25,3,298,76,6,,
1516resq-azcmp,7716,Knight Tech Robotics,26,3,274,82,6,S2,
1516resq-azcmp,10369,Golden Eagles,27,2,382,123,6,,
1516resq-azcmp,10246,TigeRoboteks,28,2,333,101,6,,
1516resq-azcmp,6900,Cyber Hounds,29,2,293,149,6,,
1516resq-azcmp,8570,InFALAbles,30,2,279,127,6,,
