TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-azgy,3666,Hawks,1,10,231,101,5,SC,
1516resq-azgy,10523,Dragons,2,10,206,95,5,FC,
1516resq-azgy,8784,Sprockets,3,10,111,108,5,SC,
1516resq-azgy,8995,Mogollon Rim Jaegers,4,8,286,231,5,WC,
1516resq-azgy,10984,Beep Patrol,5,8,206,156,5,F1,
1516resq-azgy,8640,Trojan Robotics,6,8,192,82,5,S1,
1516resq-azgy,10239,Xavier Robotics,7,8,170,95,5,S1,
1516resq-azgy,6471,Panthers,8,8,104,231,5,W1,
1516resq-azgy,2844,Valley X Robotics,9,7,156,140,5,F2,
1516resq-azgy,7167,Hawks,10,6,147,101,5,S2,
1516resq-azgy,7156,SHPE Wolves #2,11,6,121,156,5,,
1516resq-azgy,6174,Odyssey Automatons,12,4,265,140,5,,
1516resq-azgy,4314,4314th Aero Squadron,13,4,255,129,5,S2,
1516resq-azgy,8499,Robo Hawks,14,4,159,72,5,,
1516resq-azgy,7807,Pink Dragons,15,4,103,56,5,,
1516resq-azgy,9695,Suit Up,16,3,144,60,5,,
1516resq-azgy,6422,Green Dragons,17,2,190,161,5,,
1516resq-azgy,10981,Road Runners 2,18,2,148,66,5,,
1516resq-azgy,6900,Cyber Hounds,19,2,139,68,5,W2,
1516resq-azgy,7716,Knight Tech Robotics,20,2,135,62,5,,
1516resq-azgy,2944,T-REX,21,2,65,60,5,,
1516resq-azgy,6526,Purple Dragons,22,1,104,42,5,,
1516resq-azgy,7221,AMS Termitaurs,23,1,94,42,5,,
1516resq-azgy,8081,Knights of the Lab Table,24,0,65,24,5,,
