TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-cmptx-d2,7013,Hot Wired,1,18,1385,335,9,FC,1.00,142.2,136.8,131.6,126.9,59.8,58.0,0.0,0.0,52.3,50.1,18.8,18.3,11.3,10.3,-0.6,-0.5,
1617velv-cmptx-d2,9915,Robo Thunder,2,18,1075,230,9,WC,1.00,114.7,110.8,117.9,112.9,64.2,61.1,0.0,0.0,33.8,33.8,19.0,17.7,-2.3,-1.9,-0.9,-0.2,
1617velv-cmptx-d2,8045,Gromit's Grommets,3,16,1435,280,9,F1,0.89,151.0,143.6,155.5,146.8,67.4,63.6,0.0,0.0,53.6,51.8,26.9,25.3,3.1,2.7,-7.7,-6.0,
1617velv-cmptx-d2,8565,TechnicBots,4,16,1415,260,9,SC,0.89,134.8,127.9,133.2,126.8,68.2,64.5,0.0,0.0,48.6,46.6,18.1,16.9,-0.1,-0.1,1.7,1.2,
1617velv-cmptx-d2,5667,Robominers,5,16,1255,245,9,SC,0.89,96.3,98.2,107.6,106.9,40.1,41.3,0.0,0.0,34.9,35.7,26.0,24.8,-4.8,-3.7,-6.6,-5.2,
1617velv-cmptx-d2,11058,,6,16,1130,285,9,S1,0.89,116.4,113.5,112.8,109.0,47.9,46.6,0.0,0.0,44.0,42.8,21.8,20.2,2.7,3.8,1.0,0.7,
1617velv-cmptx-d2,11128,Inspiration,7,16,1090,285,9,,0.89,136.8,131.0,101.6,99.4,41.8,41.4,0.0,0.0,46.1,44.9,13.1,12.8,35.8,31.8,-0.5,-0.3,
1617velv-cmptx-d2,731,Wannabee Strange,8,14,1480,280,9,S1,0.78,101.2,101.3,116.9,113.7,34.2,34.7,0.0,0.0,66.9,63.9,8.5,9.2,-8.4,-6.7,-7.3,-5.8,
1617velv-cmptx-d2,10337,Dark Matter,9,14,1275,250,9,,0.78,133.8,127.3,121.6,116.6,67.0,63.5,0.0,0.0,48.7,46.1,17.9,17.4,0.1,0.1,12.0,10.5,
1617velv-cmptx-d2,8381,M,10,14,1260,250,9,,0.78,115.6,111.8,120.5,115.7,65.7,62.8,0.0,0.0,47.7,46.2,3.9,4.1,-1.8,-1.4,-3.2,-2.6,
1617velv-cmptx-d2,7203,KNO3,11,14,1075,290,9,W2,0.78,105.9,105.5,114.2,112.0,58.0,56.5,0.0,0.0,41.1,40.5,11.4,12.0,-4.5,-3.6,-3.7,-2.9,
1617velv-cmptx-d2,10092,Green.Griffins,12,12,1450,260,9,S2,0.67,135.9,128.9,123.1,118.0,62.7,59.3,0.0,0.0,50.5,48.3,11.6,11.6,11.1,9.7,1.7,1.2,
1617velv-cmptx-d2,5220,RoboKnights 5220,13,12,1295,260,9,F2,0.67,122.0,117.9,137.7,130.3,51.6,50.0,0.0,0.0,63.1,59.3,15.3,14.9,-8.0,-6.4,-7.7,-6.0,
