TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-nsr-cmpd2-Q-1,Q-1,200-210 B,10294,7655,0,8813,5291,0,200,85,0,75,40,0,210,85,0,85,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-2,Q-2,175-225 B,8696,10133,0,10091,9956,0,175,40,0,55,40,40,225,105,0,80,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-3,Q-3,70-205 B,10214,10477,0,5256,5040,0,70,60,0,10,0,0,205,75,0,90,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-4,Q-4,110-205 B,5957,2867,0,6022,535,0,110,85,0,5,20,0,205,90,0,115,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-5,Q-5,185-150 R,6929,6134,0,8580,7253,0,185,85,0,100,0,0,150,85,0,25,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-6,Q-6,225-200 R,10547,10138,0,10614,408,0,225,105,0,80,40,0,200,100,0,60,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-7,Q-7,155-85 R,8808,8817,0,9890,9205,0,155,80,0,35,40,0,85,60,0,25,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-8,Q-8,160-85 R,5340,10841,0,7123,7236,0,160,70,0,90,0,0,85,60,0,25,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-9,Q-9,100-55 R,11316,8417,0,7351,10255,0,100,40,0,60,0,0,55,30,0,25,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-10,Q-10,235-165 R,10294,6929,0,8696,5256,0,235,115,0,80,40,0,165,70,0,55,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-11,Q-11,175-85 R,5957,408,0,8580,10133,0,175,90,0,65,20,0,85,20,0,25,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-12,Q-12,205-100 R,6022,10477,0,8813,10547,0,205,105,0,100,0,0,100,30,0,30,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-13,Q-13,130-150 B,10614,7123,0,5291,2867,0,130,100,0,30,0,0,150,100,0,50,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-14,Q-14,230-120 R,10138,11316,0,5340,9205,0,230,50,0,70,40,70,120,70,0,50,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-15,Q-15,155-155 T,9890,5040,0,10255,7655,0,155,70,0,85,0,0,155,25,0,90,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-16,Q-16,150-135 R,535,7253,0,8817,10841,0,150,100,0,10,0,40,135,45,0,50,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-17,Q-17,95-135 B,6134,10214,0,9956,8417,0,95,50,0,45,0,0,135,40,0,75,20,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-18,Q-18,135-275 B,8808,7351,0,10091,7236,0,135,35,0,60,40,0,275,125,0,110,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-19,Q-19,60-160 B,8580,9205,0,10477,10294,0,60,10,0,10,40,0,160,85,0,35,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-20,Q-20,145-200 B,10133,10255,0,8813,10138,0,145,115,0,30,0,0,200,95,0,65,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-21,Q-21,150-80 R,7655,8817,0,2867,5256,0,150,15,0,95,40,0,80,10,0,30,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-22,Q-22,175-215 B,10841,11316,0,10214,5040,0,175,110,0,25,40,0,215,105,0,90,20,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-23,Q-23,50-160 B,8417,8808,0,7253,10614,0,50,45,0,5,0,0,160,75,0,85,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-24,Q-24,145-145 T,10547,8696,0,5957,7236,0,145,45,0,60,40,0,145,45,0,100,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-25,Q-25,110-190 B,5291,6134,0,5340,6022,0,110,55,0,55,0,0,190,95,0,95,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-26,Q-26,250-130 R,408,7351,0,7123,9956,0,250,115,0,95,40,0,130,20,0,60,40,10,false,false,false,false,
1617velv-nsr-cmpd2-Q-27,Q-27,200-225 B,535,6929,0,9890,10091,0,200,85,0,75,40,0,225,120,0,65,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-28,Q-28,125-165 B,10841,10294,0,2867,10138,0,125,65,0,60,0,0,165,60,0,65,0,40,false,false,false,false,
1617velv-nsr-cmpd2-Q-29,Q-29,180-120 R,10214,8696,0,8808,8813,0,180,100,0,40,40,0,120,40,0,20,20,40,false,false,false,false,
1617velv-nsr-cmpd2-Q-30,Q-30,110-160 B,11316,10547,0,5291,10133,0,110,85,0,25,0,0,160,100,0,60,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-31,Q-31,240-225 R,5040,8580,0,6022,8817,0,240,120,0,80,40,0,225,100,0,85,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-32,Q-32,140-130 R,7123,5256,0,10614,535,0,140,85,0,35,20,0,130,50,0,60,20,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-33,Q-33,115-380 B,7253,5340,0,7351,9890,0,115,75,0,40,0,0,380,40,0,60,40,240,false,false,false,false,
1617velv-nsr-cmpd2-Q-34,Q-34,165-200 B,5957,10091,0,6134,10477,0,165,80,0,45,40,0,200,115,0,45,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-35,Q-35,140-230 B,10255,9205,0,9956,7236,0,140,55,0,45,40,0,230,115,0,115,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-36,Q-36,230-130 R,408,7655,0,6929,8417,0,230,115,0,75,40,0,130,50,0,80,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-37,Q-37,110-125 B,8580,8808,0,11316,535,0,110,70,0,40,0,0,125,70,0,15,0,40,false,false,false,false,
1617velv-nsr-cmpd2-Q-38,Q-38,105-140 B,5291,5256,0,7351,10841,0,105,25,0,20,10,50,140,70,0,70,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-39,Q-39,200-110 R,5040,8696,0,10138,5340,0,200,55,0,75,20,50,110,55,0,55,0,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-40,Q-40,140-150 B,9890,10614,0,5957,10294,0,140,80,0,60,0,0,150,85,0,25,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-41,Q-41,235-105 R,9956,10477,0,7253,7655,0,235,120,0,75,40,0,105,35,0,30,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-42,Q-42,95-130 B,2867,8417,0,9205,10547,0,95,40,0,35,20,0,130,65,0,45,20,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-43,Q-43,100-120 B,10255,10091,0,6022,10214,0,100,5,0,55,40,0,120,0,0,80,40,0,false,false,false,false,
1617velv-nsr-cmpd2-Q-44,Q-44,155-195 B,408,8813,0,7236,6134,0,155,115,0,20,20,0,195,85,0,90,20,0,false,false,false,false,
