TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-mt-cmp-Q-1,Q-1,10-145 B,12332,5646,0,4813,3188,0,10,10,0,0,0,0,145,85,0,40,20,0,false,false,false,false,
1617velv-mt-cmp-Q-2,Q-2,70-30 R,5026,12239,0,8717,5024,0,70,0,0,30,40,0,30,15,0,15,0,0,false,false,false,false,
1617velv-mt-cmp-Q-3,Q-3,40-20 R,5720,10731,0,10541,4535,0,40,10,0,30,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-mt-cmp-Q-4,Q-4,25-45 B,11063,5895,0,11944,54,0,25,5,0,20,0,0,45,5,0,40,0,0,false,false,false,false,
1617velv-mt-cmp-Q-5,Q-5,20-35 B,7283,4557,0,9084,4273,0,20,0,0,20,0,0,35,0,0,35,0,0,false,false,false,false,
1617velv-mt-cmp-Q-6,Q-6,115-70 R,2879,4133,0,5025,9112,0,115,75,0,20,20,0,70,0,0,30,40,0,false,false,false,false,
1617velv-mt-cmp-Q-7,Q-7,55-90 B,10595,9809,0,8271,4604,0,55,30,0,25,0,0,90,30,0,40,20,0,false,false,false,false,
1617velv-mt-cmp-Q-8,Q-8,170-50 R,5667,8280,0,6088,7002,0,170,60,0,70,40,0,50,10,0,30,10,0,false,false,false,false,
1617velv-mt-cmp-Q-9,Q-9,160-95 R,658,724,0,7208,4557,0,160,110,0,50,0,0,95,65,0,30,0,0,false,false,false,false,
1617velv-mt-cmp-Q-10,Q-10,15-75 B,11063,10541,0,5646,5026,0,15,5,0,10,0,0,75,5,0,30,0,40,false,false,false,false,
1617velv-mt-cmp-Q-11,Q-11,80-115 B,5895,10731,0,10595,4133,0,80,40,0,40,0,0,115,75,0,20,20,0,false,false,false,false,
1617velv-mt-cmp-Q-12,Q-12,22-110 B,5720,4813,0,5025,11944,0,22,15,0,7,0,0,110,25,0,45,40,0,false,false,false,false,
1617velv-mt-cmp-Q-13,Q-13,75-15 R,7283,9112,0,54,8717,0,75,40,0,35,0,0,15,0,0,15,0,0,false,false,false,false,
1617velv-mt-cmp-Q-14,Q-14,90-25 R,7002,12239,0,658,4604,0,90,30,0,60,0,0,25,15,0,10,0,0,false,false,false,false,
1617velv-mt-cmp-Q-15,Q-15,115-130 B,4535,9084,0,5667,5024,0,115,70,0,45,0,0,130,50,0,40,40,0,false,false,false,false,
1617velv-mt-cmp-Q-16,Q-16,115-50 R,9809,3188,0,6088,2879,0,115,40,0,35,40,0,50,50,0,0,0,0,false,false,false,false,
1617velv-mt-cmp-Q-17,Q-17,50-165 B,12332,4273,0,724,8280,0,50,0,0,50,0,0,165,100,0,65,0,0,false,false,false,false,
1617velv-mt-cmp-Q-18,Q-18,75-45 R,8271,11944,0,7208,10731,0,75,40,0,35,0,0,45,15,0,30,0,0,false,false,false,false,
1617velv-mt-cmp-Q-19,Q-19,35-145 B,10541,54,0,4133,4604,0,35,0,0,25,10,0,145,95,0,30,20,0,true,false,false,false,
1617velv-mt-cmp-Q-20,Q-20,21-40 B,5720,5646,0,7283,9809,0,21,10,0,11,0,0,40,5,0,35,0,0,false,false,false,false,
1617velv-mt-cmp-Q-21,Q-21,165-90 R,3188,9112,0,5667,11063,0,165,115,0,30,20,0,90,30,0,20,40,0,false,false,false,false,
1617velv-mt-cmp-Q-22,Q-22,122-25 R,5024,658,0,8280,10595,0,122,35,0,47,0,40,25,10,0,15,0,0,false,false,false,false,
1617velv-mt-cmp-Q-23,Q-23,65-35 R,12239,7208,0,6088,4273,0,65,45,0,20,0,0,35,0,0,35,0,0,false,false,false,false,
1617velv-mt-cmp-Q-24,Q-24,65-140 B,8271,2879,0,5026,4813,0,65,35,0,20,10,0,140,20,0,40,40,40,false,false,false,false,
1617velv-mt-cmp-Q-25,Q-25,60-35 R,9084,8717,0,7002,12332,0,60,10,0,30,10,10,35,0,0,25,10,0,false,false,false,false,
1617velv-mt-cmp-Q-26,Q-26,130-26 R,4535,5025,0,5895,4557,0,130,35,0,55,40,0,26,5,0,21,0,0,false,false,false,false,
1617velv-mt-cmp-Q-27,Q-27,190-51 R,724,4133,0,5720,5024,0,190,100,0,90,0,0,51,10,0,31,10,0,false,false,false,false,
1617velv-mt-cmp-Q-28,Q-28,55-135 B,54,8280,0,5646,7208,0,55,40,0,15,0,0,135,65,0,30,40,0,false,false,false,false,
1617velv-mt-cmp-Q-29,Q-29,45-25 R,11944,8717,0,10595,3188,0,45,0,0,45,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-mt-cmp-Q-30,Q-30,30-80 B,4557,6088,0,8271,11063,0,30,10,0,20,0,0,80,15,0,25,40,0,false,false,false,false,
1617velv-mt-cmp-Q-31,Q-31,23-40 B,10541,5895,0,2879,9084,0,23,10,0,3,10,0,40,10,0,30,0,0,false,false,false,false,
1617velv-mt-cmp-Q-32,Q-32,50-35 R,5025,4273,0,7002,9809,0,50,10,0,40,0,0,35,0,0,25,10,0,false,false,false,false,
1617velv-mt-cmp-Q-33,Q-33,125-61 R,4535,658,0,9112,4813,0,125,45,0,40,0,40,61,40,0,21,0,0,false,false,false,false,
1617velv-mt-cmp-Q-34,Q-34,150-180 B,10731,5667,0,724,12239,0,150,100,0,50,0,0,180,110,0,70,0,0,false,false,false,false,
1617velv-mt-cmp-Q-35,Q-35,70-100 B,7283,4604,0,12332,5026,0,70,40,0,20,0,10,100,40,0,20,40,0,false,false,false,false,
1617velv-mt-cmp-Q-36,Q-36,81-55 R,7002,5024,0,3188,54,0,81,20,0,51,10,0,55,15,0,20,20,0,false,false,false,false,
1617velv-mt-cmp-Q-37,Q-37,20-58 B,4557,2879,0,5720,8717,0,20,10,0,0,10,0,58,10,0,48,0,0,false,false,false,false,
1617velv-mt-cmp-Q-38,Q-38,170-66 R,724,6088,0,5895,5646,0,170,95,0,75,0,0,66,15,0,41,10,0,false,false,false,false,
1617velv-mt-cmp-Q-39,Q-39,82-15 R,7208,4813,0,10595,11063,0,82,50,0,32,0,0,15,5,0,10,0,0,false,false,false,false,
1617velv-mt-cmp-Q-40,Q-40,25-115 B,5025,10541,0,5667,7283,0,25,5,0,0,20,0,115,10,0,65,40,0,false,false,false,false,
1617velv-mt-cmp-Q-41,Q-41,105-80 R,5026,4273,0,11944,4535,0,105,40,0,25,40,0,80,15,0,65,0,0,false,false,false,false,
1617velv-mt-cmp-Q-42,Q-42,75-50 R,8280,9112,0,10731,4604,0,75,10,0,25,0,40,50,25,0,25,0,0,false,false,false,false,
1617velv-mt-cmp-Q-43,Q-43,140-65 R,4133,8271,0,9084,12239,0,140,85,0,55,0,0,65,35,0,20,10,0,false,false,false,false,
1617velv-mt-cmp-Q-44,Q-44,67-25 R,9809,12332,0,658,10541,0,67,10,0,37,10,10,25,5,0,20,0,0,false,false,false,false,
1617velv-mt-cmp-SF-1-1,SF-1-1,220-95 R,724,5667,4535,8271,11944,7208,220,80,0,100,40,0,95,60,0,15,20,0,false,false,false,false,
1617velv-mt-cmp-SF-1-2,SF-1-2,150-75 R,724,5667,4535,8271,11944,7208,150,55,0,95,0,0,75,35,0,30,10,0,false,false,false,false,
1617velv-mt-cmp-SF-2-1,SF-2-1,120-125 B,4133,5026,54,12239,3188,9112,120,25,0,55,40,0,125,90,0,35,0,0,false,false,false,false,
1617velv-mt-cmp-SF-2-2,SF-2-2,85-90 B,4133,5026,54,12239,3188,9112,85,25,0,40,20,0,90,50,0,20,20,0,false,false,false,false,
