TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-mt-cmp,724,RedNek Robotics Wun,1,10,412,190,5,WC,1.00,124.4,109.8,130.1,113.0,79.1,68.2,0.0,0.0,53.8,46.6,-2.5,-1.7,-6.1,-3.5,0.4,0.1,
1617velv-mt-cmp,4133,Fusion,2,10,301,190,5,SC,1.00,98.4,88.4,101.4,90.8,59.3,53.3,0.0,0.0,26.7,25.1,9.7,8.5,2.8,1.3,-5.7,-3.8,
1617velv-mt-cmp,5026,Tesla Coils,3,10,250,140,5,S1,1.00,73.6,63.1,61.2,51.0,10.7,10.1,0.0,0.0,15.1,14.5,33.4,26.0,14.4,12.4,-2.0,-0.3,
1617velv-mt-cmp,12239,Matrix,4,8,305,180,5,FC,0.80,30.0,37.2,29.2,37.5,16.2,18.5,0.0,0.0,14.9,16.9,-0.3,2.6,-0.9,-1.1,1.7,0.6,
1617velv-mt-cmp,8271,Holy Hand Grenades,5,8,260,140,5,SC,0.80,53.4,50.0,48.6,45.2,21.9,20.9,0.0,0.0,23.4,21.1,8.2,7.7,-0.0,0.1,4.9,4.6,
1617velv-mt-cmp,11944,GFHS Thundering Herd,6,8,197,110,5,S1,0.80,32.8,34.4,34.0,35.1,6.4,7.6,0.0,0.0,27.5,26.0,0.1,1.4,-1.1,-0.7,-0.0,-0.0,
1617velv-mt-cmp,5667,Robominers,7,6,430,170,5,W1,0.60,101.9,88.4,111.7,93.8,41.0,34.9,0.0,0.0,34.2,30.5,31.8,25.6,-5.1,-2.7,-4.7,-2.8,
1617velv-mt-cmp,9112,Skeleton Crew,8,6,286,165,5,F2,0.60,43.9,43.2,32.5,32.5,24.9,22.7,0.0,0.0,11.3,11.9,2.8,3.4,4.9,4.9,6.5,5.6,
1617velv-mt-cmp,5024,Central Pigeon Intelligence (CPI),9,6,276,130,5,,0.60,43.8,44.1,35.2,37.6,14.9,14.7,0.0,0.0,17.5,17.8,4.6,5.7,6.9,5.6,1.7,0.8,
1617velv-mt-cmp,9084,Timber Tech,10,6,258,115,5,,0.60,35.6,33.1,36.7,33.0,13.8,13.3,0.0,0.0,15.6,15.5,4.6,2.8,1.7,1.4,-2.7,-1.3,
1617velv-mt-cmp,7208,X Team Musketeers,11,6,245,135,5,S2,0.60,59.6,51.2,68.7,55.7,34.9,30.2,0.0,0.0,16.3,15.2,12.0,7.5,-3.5,-1.8,-5.5,-2.7,
