TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-in-nw,9789,TOXIC,1,10,301,220,5,FC,1.00,130.4,108.9,116.3,96.9,61.6,51.1,0.0,0.0,21.6,19.4,31.0,25.2,16.2,13.0,-2.1,-1.2,
1617velv-in-nw,6450,Kinetic-ore,2,10,60,100,5,SC,1.00,53.8,43.6,56.3,45.4,26.8,21.0,0.0,0.0,25.1,22.2,1.4,0.2,0.5,-0.0,-3.0,-2.0,
1617velv-in-nw,5501,USS Enterprise,3,8,306,202,5,F1,0.80,147.2,121.4,139.8,115.2,74.2,59.9,0.0,0.0,32.0,28.5,39.6,31.9,1.5,0.8,5.9,5.2,
1617velv-in-nw,9790,Vier Left,4,8,234,190,5,WC,0.80,86.2,80.0,76.0,72.2,55.5,50.1,0.0,0.0,31.8,28.9,-1.8,0.4,0.6,0.4,9.6,7.2,
1617velv-in-nw,8272,CC Sparks,5,8,120,190,5,SC,0.80,4.8,18.0,7.7,19.9,-13.6,-4.4,0.0,0.0,20.3,20.3,1.2,3.8,-3.0,-1.9,0.1,-0.1,
1617velv-in-nw,2803,Raptor Robotics,6,8,107,190,5,S1,0.80,60.0,50.7,60.6,50.9,30.8,25.6,0.0,0.0,16.8,15.6,11.1,8.7,1.3,0.7,-1.8,-1.1,
1617velv-in-nw,9766,Tribe Tech Robotics,7,7,194,100,5,F2,0.70,48.2,46.0,41.4,39.8,20.7,20.2,0.0,0.0,27.4,24.9,0.6,0.9,-0.5,-0.1,7.3,6.2,
1617velv-in-nw,8997,N.E.R.D.S.,8,6,183,202,5,S2,0.60,25.4,32.6,21.3,28.3,10.7,14.3,0.0,0.0,15.2,16.4,1.2,2.8,-1.7,-1.1,5.8,5.1,
1617velv-in-nw,10133,Machines of Mayhem,9,6,155,80,5,W1,0.60,34.4,28.9,35.5,29.4,0.8,1.0,0.0,0.0,34.0,28.3,-1.2,-0.9,0.7,0.4,-1.8,-1.1,
1617velv-in-nw,8746,EFF 5,10,6,152,90,5,S2,0.60,22.8,21.5,16.3,16.1,2.5,2.9,0.0,0.0,9.7,10.1,3.4,2.5,7.2,5.8,-0.7,-0.6,
1617velv-in-nw,5543,Team X,11,6,140,100,5,,0.60,-12.0,1.0,-16.5,-3.1,-2.2,2.9,0.0,0.0,-3.9,0.1,-8.6,-5.3,2.7,3.1,1.7,0.9,
1617velv-in-nw,8711,The Gas Attendants,12,6,90,160,5,S1,0.60,43.1,39.3,48.6,42.7,28.4,24.8,0.0,0.0,18.4,17.2,-1.2,-1.2,-2.4,-1.7,-3.1,-1.9,
1617velv-in-nw,9611,EC Central Tech Squad,13,6,44,125,5,,0.60,-9.5,3.1,-4.3,6.2,-16.1,-7.4,0.0,0.0,8.7,9.9,0.4,1.8,-2.5,-1.4,-2.7,-1.8,
1617velv-in-nw,12230,RDP-Yellow Jr./Sr.,14,6,23,65,5,,0.60,-6.6,2.5,-5.1,3.6,-12.0,-6.0,0.0,0.0,8.7,10.2,-2.5,-1.1,-0.9,-0.7,-0.7,-0.6,
1617velv-in-nw,4366,Cyber Devils,15,5,331,220,5,,0.50,48.0,45.1,32.4,32.5,29.3,26.5,0.0,0.0,7.0,7.5,5.7,5.7,6.0,5.2,9.7,7.3,
1617velv-in-nw,12014,Fire Wires,16,4,169,90,5,W2,0.40,38.7,32.2,33.1,26.8,14.1,11.5,0.0,0.0,16.5,13.9,1.6,1.1,6.5,5.5,-0.9,-0.3,
1617velv-in-nw,11114,Jump Start,17,4,135,145,5,,0.40,-1.1,9.2,2.3,11.3,-7.3,-0.4,0.0,0.0,5.8,7.3,1.3,2.6,-0.8,-0.5,-2.6,-1.8,
1617velv-in-nw,11814,Project 1794,18,4,117,170,5,,0.40,22.8,24.6,24.5,25.7,12.5,12.4,0.0,0.0,11.9,11.8,1.0,2.0,-2.6,-1.8,0.9,0.6,
1617velv-in-nw,9862,CTRL+ALT+DESTROY,19,4,75,70,5,,0.40,2.6,9.4,4.1,10.1,3.7,6.2,0.0,0.0,-6.8,-2.7,6.4,6.0,-0.6,-0.2,-0.8,-0.6,
1617velv-in-nw,11837,ZenoBots,20,3,71,60,5,,0.30,-6.9,-0.6,0.5,3.8,0.1,3.3,0.0,0.0,-5.0,-2.5,-0.9,-0.8,-1.0,-0.7,-6.4,-3.9,
1617velv-in-nw,8512,Release the Kraken!,21,2,200,90,5,,0.20,25.8,24.3,17.5,17.8,8.4,7.8,0.0,0.0,16.6,15.2,1.0,1.5,-0.2,-0.4,8.5,6.7,
1617velv-in-nw,11992,Radioactivity,22,2,112,45,5,,0.20,7.9,10.6,6.7,9.9,5.9,5.8,0.0,0.0,2.2,4.6,0.4,0.5,-0.5,-0.4,1.8,0.9,
1617velv-in-nw,10253,Bobcats Robotics,23,2,91,55,5,,0.20,11.8,8.8,11.3,8.6,11.0,7.4,0.0,0.0,0.9,2.1,-1.5,-1.5,1.3,0.6,-0.8,-0.6,
1617velv-in-nw,7790,Tektonic Ninjas,24,2,88,155,5,,0.20,19.4,21.8,25.3,25.5,5.9,7.9,0.0,0.0,11.7,10.9,5.8,5.5,-3.9,-2.7,-2.0,-1.2,
1617velv-in-nw,5300,N.E.R.D. Nation,25,2,87,65,5,,0.20,4.8,9.6,4.7,9.5,0.4,2.8,0.0,0.0,5.7,7.1,-1.2,-0.6,-0.0,0.1,0.1,-0.1,
1617velv-in-nw,10455,Falcon Robotics II,26,1,76,40,5,,0.10,4.3,3.6,3.1,2.9,2.3,0.8,0.0,0.0,1.8,3.0,-1.5,-1.3,1.7,0.9,-0.5,-0.4,
1617velv-in-nw,12130,Ravemen Robotics,27,0,77,35,5,,0.00,-2.6,3.3,-4.1,2.6,0.4,2.1,0.0,0.0,-1.4,1.7,-0.8,-0.1,-0.8,-0.6,2.3,1.1,
