TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA1Pk,RA2Pk,RTBeac,RTCent,RTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA1Pk,BA2Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-in-bw-Q-1,1,1,1,12014,6360,0,10293,11992,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,1,0,0,0,2,4,0,0,0,0,0,0,0,TRUE,0,0,0,0,2,0,0,0,0,0,0,0,
1617velv-in-bw-Q-2,1,1,2,10621,11837,0,8149,12043,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,1,1,0,0,0,0,0,0,0,0,FALSE,3,0,0,0,3,10,0,0,0,0,0,0,
1617velv-in-bw-Q-3,1,1,3,10950,10948,0,10455,12092,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,0,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,4,3,0,0,0,1,0,0,
1617velv-in-bw-Q-4,1,1,4,6190,4366,0,4217,7234,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,0,1,0,0,0,0,0,0,0,TRUE,0,0,0,0,3,2,0,0,0,0,0,0,
1617velv-in-bw-Q-5,1,1,5,10133,11130,0,4600,12130,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,0,0,2,5,0,0,0,1,0,0,0,TRUE,0,0,0,0,1,0,5,0,0,0,0,1,
1617velv-in-bw-Q-6,1,1,6,4601,11262,0,9862,3537,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,4,0,0,1,0,0,0,0,0,TRUE,3,0,1,0,0,3,0,0,0,0,0,0,
1617velv-in-bw-Q-7,1,1,7,11272,9816,0,6194,11483,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,TRUE,1,0,0,0,2,5,0,0,0,0,0,0,1,TRUE,0,0,0,0,2,0,0,1,0,0,0,0,
1617velv-in-bw-Q-8,1,1,8,8272,8435,0,12091,11398,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,2,0,1,1,3,2,0,0,0,0,0,0,0,FALSE,2,0,0,0,1,5,0,0,0,0,0,0,
1617velv-in-bw-Q-9,1,1,9,10948,4366,0,11130,8149,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,2,0,0,0,0,1,0,0,0,FALSE,1,0,0,0,2,4,0,0,0,0,0,1,
1617velv-in-bw-Q-10,1,1,10,10950,10621,0,12014,4601,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,6,1,0,1,1,0,0,0,0,0,0,0,TRUE,2,0,1,3,3,5,0,0,0,0,0,0,
