TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-in-be,9789,TOXIC,1,10,316,150,5,WC,1.00,106.6,89.6,109.0,91.2,52.5,43.9,0.0,0.0,24.1,21.8,28.2,22.8,1.8,1.0,-4.2,-2.8,
1617velv-in-be,8149,Red Alert: Panic in the Build Room,2,8,241,115,5,W1,0.80,58.8,52.1,55.6,47.9,20.1,18.0,0.0,0.0,33.6,29.1,-1.1,-0.7,6.1,5.6,-3.0,-1.5,
1617velv-in-be,12043,Heritage Christian Robotics,3,8,215,120,5,SC,0.80,66.4,60.9,62.3,56.4,25.1,23.4,0.0,0.0,32.5,30.5,3.2,2.0,5.5,4.8,-1.4,-0.4,
1617velv-in-be,7234,Cville-ized Botman,4,8,196,95,5,FC,0.80,50.0,44.5,58.2,49.5,22.8,19.6,0.0,0.0,28.0,24.7,1.5,1.3,-2.2,-1.2,-6.0,-3.9,
1617velv-in-be,6194,Radical Change,5,8,152,75,5,SC,0.80,20.8,21.1,20.8,21.2,-4.7,-1.8,0.0,0.0,21.3,20.4,1.2,0.8,3.0,1.7,-3.0,-1.9,
1617velv-in-be,8417,Lectric Legends,6,8,151,125,5,S2,0.80,48.8,44.0,35.7,32.7,15.0,12.6,0.0,0.0,19.6,18.7,0.1,0.4,14.1,12.2,-1.0,-1.0,
1617velv-in-be,8791,Green Machine,7,8,147,140,5,S1,0.80,42.2,42.5,39.2,40.8,22.0,21.1,0.0,0.0,27.5,25.7,-7.4,-4.4,0.1,0.0,2.9,1.6,
1617velv-in-be,11272,Faith Christian School,8,7,260,150,5,,0.70,22.0,27.1,29.3,31.4,-10.2,-4.2,0.0,0.0,31.2,29.4,4.4,3.9,-3.3,-2.0,-3.9,-2.3,
1617velv-in-be,4217,ROAR (Robots On A Rampage),9,7,180,95,5,,0.70,29.5,27.4,7.5,10.6,9.0,8.0,0.0,0.0,22.1,20.7,-4.0,-2.7,2.3,1.2,19.7,15.4,
1617velv-in-be,8578,Juden-Ki Robotics,10,6,190,100,5,,0.60,25.5,28.2,23.7,27.4,16.3,16.4,0.0,0.0,13.7,13.7,-3.0,-1.0,-1.6,-1.1,3.3,1.8,
1617velv-in-be,10948,PHMS Engineer Pioneers,11,6,185,70,5,,0.60,21.9,23.4,24.3,25.0,11.8,11.3,0.0,0.0,15.6,15.6,-1.7,-1.0,-3.8,-2.6,1.4,0.8,
1617velv-in-be,7790,Tektonic Ninjas,12,6,180,125,5,,0.60,39.9,38.1,13.9,16.7,10.6,11.6,0.0,0.0,2.2,4.1,1.3,1.2,25.9,21.1,0.2,0.2,
1617velv-in-be,6190,Red Alert CyberStorm,13,6,156,120,5,F2,0.60,44.2,40.4,26.4,26.7,10.6,10.3,0.0,0.0,20.8,18.5,-2.6,-1.1,15.4,12.7,2.4,1.0,
1617velv-in-be,5029,PowerStackers,14,5,215,130,5,S2,0.50,14.2,20.3,0.3,7.8,4.0,6.5,0.0,0.0,8.7,10.9,2.4,2.9,-1.0,-0.2,14.8,12.5,
1617velv-in-be,9864,Shoals Jr/Sr Jugrox,15,5,208,81,5,,0.50,23.3,25.7,33.2,31.7,15.4,15.5,0.0,0.0,0.8,4.4,9.8,7.4,-2.8,-1.7,-7.1,-4.4,
