TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-in-e3,9790,Vier Left,1,10,279,325,5,SC,1.00,145.7,124.2,79.5,67.2,84.8,71.0,0.0,0.0,21.8,18.8,-6.0,-3.8,45.2,38.0,21.0,18.9,
1617velv-in-e3,12092,Bravo Bots,2,10,220,325,5,SC,1.00,55.2,57.3,2.1,9.6,12.3,15.0,0.0,0.0,15.2,16.1,0.8,0.5,26.9,25.6,26.2,22.1,
1617velv-in-e3,9862,CTRL+ALT+DESTROY,3,8,251,150,5,S1,0.80,64.9,63.5,55.6,52.2,29.0,27.6,0.0,0.0,3.2,6.3,26.3,21.5,6.3,7.9,2.9,3.2,
1617velv-in-e3,2803,Raptor Robotics,4,8,181,285,5,WC,0.80,72.3,66.1,55.1,50.1,22.7,20.1,0.0,0.0,25.2,24.5,2.7,2.3,21.7,19.0,-4.5,-3.1,
1617velv-in-e3,11272,Faith Christian School,5,8,176,310,5,FC,0.80,113.0,100.5,52.1,47.1,22.0,20.9,0.0,0.0,32.4,28.1,-2.5,-1.5,61.0,52.8,-0.1,0.5,
1617velv-in-e3,4600,B1nary B0ts,6,8,166,76,5,F2,0.80,9.0,14.4,35.2,29.9,7.1,6.9,0.0,0.0,16.1,16.0,1.4,1.0,-15.6,-9.6,-10.7,-5.9,
1617velv-in-e3,10865,BoyScoutBorg,7,8,135,155,5,F1,0.80,55.5,53.1,5.3,6.6,3.2,5.5,0.0,0.0,30.6,26.7,-0.7,-0.6,22.4,21.3,27.9,25.1,
1617velv-in-e3,11814,Project 1794,8,8,120,135,5,,0.80,26.1,31.0,46.4,39.5,13.7,14.1,0.0,0.0,19.2,17.0,2.6,2.6,-9.5,-2.9,-10.8,-5.7,
1617velv-in-e3,8711,The Gas Attendants,9,6,196,160,5,S2,0.60,18.9,22.1,32.6,32.3,11.9,13.0,0.0,0.0,13.5,14.2,0.5,0.2,-7.0,-5.5,-6.7,-4.8,
1617velv-in-e3,12014,Fire Wires,10,6,185,180,5,S1,0.60,70.0,62.1,72.3,61.1,26.7,21.3,0.0,0.0,35.1,33.0,-1.9,-1.2,10.2,8.9,-12.4,-8.0,
1617velv-in-e3,8435,KnightBots,11,6,170,175,5,,0.60,35.0,39.8,33.9,31.4,13.4,12.9,0.0,0.0,14.0,16.3,3.0,2.5,4.6,8.0,-3.4,0.3,
1617velv-in-e3,8997,N.E.R.D.S.,12,6,157,71,5,W2,0.60,3.3,11.6,30.0,27.9,-5.4,-0.8,0.0,0.0,25.1,22.2,-1.3,-0.9,-15.1,-9.1,-11.6,-7.3,
1617velv-in-e3,11198,Ingene Intermediate Mechatronics,13,6,125,175,5,,0.60,50.8,46.0,33.6,31.3,12.1,12.0,0.0,0.0,16.6,14.8,4.5,4.7,17.6,14.4,-0.4,0.2,
1617velv-in-e3,11483,Glitter Spartans,14,6,97,180,5,,0.60,56.2,51.4,6.6,9.7,9.0,10.8,0.0,0.0,32.2,27.7,4.0,3.4,11.1,9.3,38.5,32.3,
1617velv-in-e3,12043,Heritage Christian Robotics,15,4,220,145,5,W1,0.40,32.5,33.7,20.5,21.6,0.1,3.5,0.0,0.0,19.0,16.9,5.4,5.4,8.0,7.8,4.0,4.2,
1617velv-in-e3,11959,Kernel Panic,16,4,191,91,5,,0.40,39.4,35.8,23.2,25.6,16.5,15.5,0.0,0.0,18.4,18.2,-0.5,-0.1,4.9,2.1,11.3,8.1,
1617velv-in-e3,9584,Sputniks,17,4,150,125,5,,0.40,8.9,13.9,25.0,24.2,7.9,10.2,0.0,0.0,5.6,6.1,0.5,0.4,-5.1,-3.0,-10.9,-7.4,
1617velv-in-e3,11114,Jump Start,18,4,141,91,5,,0.40,37.6,36.5,33.2,30.8,7.1,7.7,0.0,0.0,19.1,18.0,5.9,5.7,5.6,5.0,-1.1,0.6,
1617velv-in-e3,11992,Radioactivity,19,4,107,310,5,,0.40,73.6,65.2,23.4,25.2,19.4,16.9,0.0,0.0,2.5,6.5,4.4,3.5,47.2,38.1,3.0,1.8,
1617velv-in-e3,4601,Beta Bots,20,4,55,45,5,,0.40,-8.6,-1.7,-30.1,-23.6,1.0,1.0,0.0,0.0,-3.0,1.3,-1.8,-1.2,-4.9,-2.9,26.3,24.7,
1617velv-in-e3,8578,Juden-Ki Robotics,21,2,197,65,5,,0.20,28.4,27.0,-11.1,-7.8,16.0,13.7,0.0,0.0,11.2,12.2,0.1,-0.0,1.2,1.0,38.4,33.6,
1617velv-in-e3,5543,Team X,22,2,150,70,5,,0.20,3.7,9.7,10.0,9.6,5.7,7.4,0.0,0.0,7.5,6.8,-1.3,-0.1,-8.1,-4.6,1.8,4.6,
1617velv-in-e3,12091,Bermuda Bots,23,2,147,80,5,S2,0.20,-0.6,7.3,3.9,4.6,1.6,3.6,0.0,0.0,10.9,10.0,-0.4,0.1,-12.7,-6.4,8.2,9.1,
1617velv-in-e3,12130,Ravemen Robotics,24,2,117,65,5,,0.20,4.1,10.2,22.1,19.7,7.9,8.1,0.0,0.0,2.0,3.9,0.8,0.8,-6.5,-2.8,-11.4,-6.7,
1617velv-in-e3,9645,Equivalent Decimals,25,2,110,50,5,,0.20,7.3,11.4,7.6,5.8,0.9,2.6,0.0,0.0,16.6,13.7,-0.7,-0.3,-9.6,-4.9,9.3,10.4,
1617velv-in-e3,6360,Bumble Bots,26,2,90,155,5,,0.20,40.3,35.9,-61.2,-46.0,0.7,1.6,0.0,0.0,-0.9,2.8,-0.3,-0.3,40.7,31.7,60.7,50.1,
1617velv-in-e3,9646,CDFTE (Cool Dudes Fighting the Evil),27,2,85,70,5,,0.20,12.8,14.5,-38.9,-28.9,7.9,7.5,0.0,0.0,-4.3,-0.8,-2.2,-1.7,11.4,9.3,40.4,33.9,
1617velv-in-e3,5300,N.E.R.D. Nation,28,2,82,100,5,,0.20,-16.7,-5.6,-22.9,-12.6,-5.3,0.2,0.0,0.0,-6.2,-2.5,2.0,1.2,-7.2,-4.7,13.3,11.6,
1617velv-in-e3,9816,Tigears,29,0,141,45,5,,0.00,20.8,19.1,13.4,14.8,8.8,7.8,0.0,0.0,5.0,7.1,-0.8,-0.8,7.8,4.8,-0.4,-0.6,
