TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-co-cmp-Q-1,Q-1,49-110 B,11370,9096,0,3847,4736,0,49,5,0,34,10,0,110,60,0,10,40,0,false,false,false,false,
1617velv-co-cmp-Q-2,Q-2,85-60 R,5115,608,0,4287,11948,0,85,55,0,30,0,0,60,20,0,40,0,0,false,false,false,false,
1617velv-co-cmp-Q-3,Q-3,40-45 B,10712,11295,0,10223,8232,0,40,30,0,10,0,0,45,15,0,30,0,0,false,false,false,false,
1617velv-co-cmp-Q-4,Q-4,75-25 R,7795,5899,0,760,8805,0,75,15,0,20,40,0,25,5,0,20,0,0,false,false,false,false,
1617velv-co-cmp-Q-5,Q-5,95-21 R,8969,7224,0,3980,9068,0,95,60,0,35,0,0,21,0,0,21,0,0,false,false,false,false,
1617velv-co-cmp-Q-6,Q-6,115-115 T,12035,10593,0,3746,10448,0,115,45,0,60,0,10,115,105,0,10,0,0,false,false,false,false,
1617velv-co-cmp-Q-7,Q-7,140-195 B,4284,11260,0,9899,7483,0,140,105,0,35,0,0,195,115,0,80,0,0,false,false,false,false,
1617velv-co-cmp-Q-8,Q-8,5-80 B,11371,4736,0,5196,4287,0,5,5,0,0,0,0,80,20,0,50,10,0,false,false,false,false,
1617velv-co-cmp-Q-9,Q-9,90-29 R,5115,8969,0,11370,8232,0,90,45,0,45,0,0,29,15,0,14,0,0,false,false,false,false,
1617velv-co-cmp-Q-10,Q-10,35-185 B,10448,3980,0,11295,9899,0,35,15,0,20,0,0,185,95,0,90,0,0,false,false,false,false,
1617velv-co-cmp-Q-11,Q-11,80-45 R,11948,12035,0,7795,10712,0,80,80,0,0,0,0,45,15,0,30,0,0,false,false,false,false,
1617velv-co-cmp-Q-12,Q-12,60-90 B,5196,7483,0,3746,760,0,60,20,0,40,0,0,90,40,0,30,20,0,false,false,false,false,
1617velv-co-cmp-Q-13,Q-13,40-70 B,8805,608,0,10223,9096,0,40,40,0,0,0,0,70,15,0,45,10,0,false,false,false,false,
