TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-co-no-Q-1,Q-1,45-130 B,5115,5899,0,11223,9899,0,45,35,0,0,10,0,130,60,0,70,0,0,false,false,false,false,
1617velv-co-no-Q-2,Q-2,20-0 R,10593,8232,0,10736,7795,0,20,10,0,10,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-co-no-Q-3,Q-3,45-185 B,10448,12426,0,6929,6382,0,45,5,0,40,0,0,185,100,0,85,0,0,false,false,false,false,
1617velv-co-no-Q-4,Q-4,5-100 B,12369,4284,0,4104,11260,0,5,5,0,0,0,0,100,40,0,60,0,0,false,false,false,false,
1617velv-co-no-Q-5,Q-5,60-5 R,4736,8232,0,12426,5115,0,60,10,0,40,10,0,5,5,0,0,0,0,false,false,false,false,
1617velv-co-no-Q-6,Q-6,180-20 R,6929,4104,0,5899,10593,0,180,100,0,80,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-co-no-Q-7,Q-7,140-125 R,9899,6382,0,11260,10736,0,140,90,0,50,0,0,125,95,0,30,0,0,false,false,false,false,
1617velv-co-no-Q-8,Q-8,5-70 B,12369,7795,0,4284,10448,0,5,5,0,0,0,0,70,25,0,45,0,0,false,false,false,false,
1617velv-co-no-Q-9,Q-9,155-115 R,11223,6929,0,4736,11260,0,155,70,0,85,0,0,115,65,0,40,10,0,false,false,false,false,
1617velv-co-no-Q-10,Q-10,155-50 R,9899,12369,0,10593,12426,0,155,90,0,65,0,0,50,0,0,10,40,0,true,false,true,false,
1617velv-co-no-Q-11,Q-11,10-65 B,4736,10736,0,5899,4284,0,10,0,0,0,10,0,65,20,0,45,0,0,true,false,false,false,
1617velv-co-no-Q-12,Q-12,10-30 B,6382,4104,0,7795,5115,0,10,0,0,10,0,0,30,0,0,30,0,0,false,false,false,false,
1617velv-co-no-Q-13,Q-13,100-45 R,10448,8232,0,11223,4736,0,100,25,0,65,10,0,45,5,0,0,0,40,false,false,false,false,
1617velv-co-no-Q-14,Q-14,20-100 B,5115,10736,0,6929,12369,0,20,10,0,10,0,0,100,15,0,85,0,0,false,false,false,false,
1617velv-co-no-Q-15,Q-15,15-55 B,4284,11223,0,6382,10593,0,15,5,0,10,0,0,55,0,0,15,40,0,false,false,false,false,
1617velv-co-no-Q-16,Q-16,80-140 B,4104,10448,0,8232,9899,0,80,40,0,40,0,0,140,90,0,50,0,0,false,false,false,false,
1617velv-co-no-Q-17,Q-17,25-60 B,11260,12426,0,7795,5899,0,25,5,0,20,0,0,60,10,0,0,40,10,false,false,false,false,
1617velv-co-no-Q-18,Q-18,140-240 B,9899,4284,0,6929,8232,0,140,95,0,45,0,0,240,100,0,120,10,10,false,false,false,false,
1617velv-co-no-Q-19,Q-19,90-65 R,11260,5115,0,10593,10448,0,90,35,0,55,0,0,65,10,0,15,40,0,false,false,false,false,
1617velv-co-no-Q-20,Q-20,40-30 R,4736,5899,0,6382,12369,0,40,10,0,10,10,10,30,0,0,30,0,0,false,false,false,false,
1617velv-co-no-Q-21,Q-21,30-40 B,10736,11223,0,4104,12426,0,30,0,0,30,0,0,40,30,0,10,0,0,false,false,false,false,
1617velv-co-no-Q-22,Q-22,90-110 B,7795,10593,0,9899,4736,0,90,40,0,10,40,0,110,30,0,70,10,0,false,false,false,false,
1617velv-co-no-SF-1-1,SF-1-1,180-40 R,6929,9899,0,6382,11223,0,180,85,0,95,0,0,40,30,0,10,0,0,false,false,false,false,
1617velv-co-no-SF-2-1,SF-2-1,145-45 R,8232,11260,0,4736,10593,0,145,100,0,35,10,0,45,0,0,25,20,0,false,false,false,false,
1617velv-co-no-SF-1-2,SF-1-2,225-10 R,6929,9899,0,6382,11223,0,225,120,0,105,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-co-no-SF-2-2,SF-2-2,135-120 R,8232,11260,0,4736,10593,0,135,85,0,50,0,0,120,40,0,30,10,40,false,false,false,false,
1617velv-co-no-F-1,F-1,260-60 R,6929,9899,0,8232,11260,0,260,120,0,100,40,0,60,30,0,30,0,0,false,false,false,false,
1617velv-co-no-F-2,F-2,225-70 R,6929,9899,0,8232,11260,0,225,105,0,120,0,0,70,50,0,20,0,0,false,false,false,false,
