TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-vtcmp,9620,R.O.U.S.'s (Robots of Unusual Size),1,10,373,220,5,FC,
1516resq-vtcmp,6347,Geared Up,2,10,341,288,5,WC,
1516resq-vtcmp,6955,RO Bo Vines,3,10,148,176,5,W1,
1516resq-vtcmp,4531,Torque Demons,4,8,377,176,5,SC,
1516resq-vtcmp,6719,Piotech,5,8,184,288,5,SC,
1516resq-vtcmp,3351,Tater Bots Rehashed,6,8,183,282,5,S2,
1516resq-vtcmp,8526,Aluminum Avian Antics,7,8,133,219,5,,
1516resq-vtcmp,40,HAX,8,6,335,157,5,S1,
1516resq-vtcmp,10730,Bulldog Robotics,9,6,242,155,5,,
1516resq-vtcmp,5741,CVU RoboHawks,10,6,235,156,5,,
1516resq-vtcmp,4244,Vidrini-I,11,6,222,145,5,S2,
1516resq-vtcmp,8527,Bond Bots,12,6,203,264,5,,
1516resq-vtcmp,10807,Mission Possible,13,6,174,76,5,W2,
1516resq-vtcmp,3397,Essex Robotics,14,6,155,239,5,,
1516resq-vtcmp,6731,Ringers,15,6,133,189,5,S1,
1516resq-vtcmp,4082,RoboSpartans,16,4,401,189,5,F1,
1516resq-vtcmp,6966,Bat Bots,17,4,336,220,5,,
1516resq-vtcmp,6337,Metal Marauders,18,4,181,144,5,F2,
1516resq-vtcmp,8752,0°K Robotics,19,4,148,198,5,,
1516resq-vtcmp,8462,Friends Robots Countrymen!,20,4,145,189,5,,
1516resq-vtcmp,10899,Mansfield Mechanics,21,4,97,175,5,,
1516resq-vtcmp,7418,Batteries Not Included,22,4,86,46,5,,
1516resq-vtcmp,8397,Beta,23,2,278,173,5,,
1516resq-vtcmp,652,TACT. BOTS,24,2,271,139,5,,
1516resq-vtcmp,7012,Error 404,25,2,262,186,5,,
1516resq-vtcmp,9721,Green Mountain Gears,26,2,196,173,5,,
1516resq-vtcmp,10213,Robo-Raptors,27,2,153,82,5,,
1516resq-vtcmp,8975,Nut Jobs,28,2,102,143,5,,
1516resq-vtcmp,9622,TechRaiders,29,2,81,49,5,,
1516resq-vtcmp,8304,Wired Cats,30,2,76,44,5,,
1516resq-vtcmp,4946,Robo Raiders,31,2,68,55,5,,
