TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-hi-mi-Q-1,Q-1,30-50 B,11858,6176,0,6109,10512,0,30,10,0,20,0,0,50,10,0,40,0,0,false,false,false,false,
1617velv-hi-mi-Q-2,Q-2,70-55 R,7548,8741,0,7160,9378,0,70,15,0,45,0,10,55,10,0,45,0,0,false,false,false,false,
1617velv-hi-mi-Q-3,Q-3,25-45 B,10374,8795,0,8740,11859,0,25,5,0,20,0,0,45,0,0,45,0,0,false,false,false,false,
1617velv-hi-mi-Q-4,Q-4,65-80 B,11165,8898,0,7438,11845,0,65,25,0,40,0,0,80,40,0,40,0,0,false,false,false,false,
1617velv-hi-mi-Q-5,Q-5,65-10 R,7549,9378,0,8925,11859,0,65,30,0,35,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-hi-mi-Q-6,Q-6,90-50 R,11858,7438,0,8741,8795,0,90,5,0,45,0,40,50,25,0,25,0,0,false,false,false,false,
1617velv-hi-mi-Q-7,Q-7,40-70 B,7160,10512,0,8740,7549,0,40,40,0,0,0,0,70,5,0,55,10,0,false,false,false,false,
1617velv-hi-mi-Q-8,Q-8,120-0 R,7548,6109,0,10374,11845,0,120,30,0,80,10,0,0,0,0,0,0,0,false,false,false,false,
1617velv-hi-mi-Q-9,Q-9,105-40 R,8925,11165,0,8898,6176,0,105,70,0,35,0,0,40,0,0,30,10,0,false,false,false,false,
1617velv-hi-mi-Q-10,Q-10,60-85 B,11845,6109,0,9378,7438,0,60,20,0,40,0,0,85,30,0,55,0,0,true,false,true,false,
1617velv-hi-mi-Q-11,Q-11,90-60 R,11859,8898,0,10512,8741,0,90,0,0,40,10,40,60,15,0,45,0,0,false,false,false,false,
1617velv-hi-mi-Q-12,Q-12,130-40 R,11165,7549,0,11858,7548,0,130,55,0,35,0,40,40,15,0,25,0,0,false,false,false,false,
1617velv-hi-mi-Q-13,Q-13,1-45 B,8925,8795,0,7160,10374,0,1,0,0,1,0,0,45,5,0,30,0,10,false,false,false,false,
1617velv-hi-mi-Q-14,Q-14,105-60 R,8740,8741,0,6176,7548,0,105,40,0,55,10,0,60,40,0,20,0,0,false,false,false,false,
1617velv-hi-mi-Q-15,Q-15,110-50 R,8898,7549,0,6109,8795,0,110,15,0,55,0,40,50,15,0,35,0,0,false,false,false,false,
1617velv-hi-mi-Q-16,Q-16,45-80 B,10512,10374,0,11165,9378,0,45,5,0,40,0,0,80,60,0,20,0,0,false,false,false,false,
1617velv-hi-mi-Q-17,Q-17,50-40 R,8740,11858,0,8925,11845,0,50,5,0,45,0,0,40,10,0,30,0,0,false,false,false,false,
1617velv-hi-mi-Q-18,Q-18,20-45 B,7160,11859,0,6176,7438,0,20,10,0,10,0,0,45,15,0,30,0,0,false,false,false,false,
1617velv-hi-mi-Q-19,Q-19,115-10 R,9378,8740,0,8898,11858,0,115,30,0,75,10,0,10,0,0,10,0,0,false,false,false,false,
1617velv-hi-mi-Q-20,Q-20,80-50 R,7438,8925,0,7548,10512,0,80,30,0,50,0,0,50,30,0,20,0,0,false,false,false,false,
1617velv-hi-mi-Q-21,Q-21,230-65 R,8741,11845,0,10374,7549,0,230,10,0,30,0,190,65,20,0,45,0,0,false,false,false,false,
1617velv-hi-mi-Q-22,Q-22,90-45 R,6109,7160,0,11859,11165,0,90,25,0,65,0,0,45,30,0,15,0,0,false,false,false,false,
1617velv-hi-mi-Q-23,Q-23,35-90 B,6176,11845,0,8795,9378,0,35,15,0,20,0,0,90,35,0,55,0,0,false,false,false,false,
