TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-md-h1,4452,Wolverines,1,10,194,187,5,SC,1.00,53.8,51.9,65.4,59.1,-1.2,-0.8,0.0,0.0,59.8,54.9,-0.9,-0.1,-3.9,-2.3,-7.7,-5.0,
1516resq-md-h1,10719,Termigators,2,8,246,194,5,FC,0.80,45.8,45.7,39.3,38.3,3.8,3.1,0.0,0.0,34.5,35.2,-2.3,-1.4,9.7,8.5,-3.3,-1.3,
1516resq-md-h1,5421,RM'd and Dangerous,3,8,238,271,5,S1,0.80,149.0,127.5,113.0,96.4,1.6,1.3,0.0,0.0,127.3,109.3,3.4,2.0,16.7,14.8,19.3,16.3,
1516resq-md-h1,10873,Brainstormers,4,8,229,225,5,F1,0.80,79.3,68.7,69.2,58.0,0.3,0.3,0.0,0.0,62.2,53.8,-0.8,-0.7,17.6,15.0,-7.5,-4.4,
1516resq-md-h1,389,The RoboBees,5,8,204,151,5,SC,0.80,101.7,84.4,101.5,81.7,0.7,0.7,0.0,0.0,37.3,32.9,50.9,40.4,12.8,10.2,-12.6,-7.6,
1516resq-md-h1,6262,Mustangs,6,8,128,271,5,S1,0.80,61.9,56.8,46.9,42.5,-1.2,-0.8,0.0,0.0,40.4,39.6,2.4,1.1,20.3,16.6,-5.3,-2.4,
1516resq-md-h1,10001,RoboCavs Silver,7,6,251,145,5,WC,0.60,12.0,23.9,-14.0,3.8,1.2,1.1,0.0,0.0,28.8,32.8,-16.7,-9.9,-1.3,-0.3,27.3,20.2,
1516resq-md-h1,5233,Vector,8,6,245,225,5,W1,0.60,59.3,55.5,28.7,32.1,2.4,1.9,0.0,0.0,24.2,25.1,10.2,10.0,22.5,18.3,8.2,5.0,
1516resq-md-h1,4218,Late() Knights,9,6,147,97,5,,0.60,20.0,23.3,-1.3,5.3,0.4,0.2,0.0,0.0,19.3,22.0,-0.4,-0.3,0.7,1.3,20.5,16.6,
1516resq-md-h1,9957,Robocraft,10,6,127,76,5,,0.60,36.0,30.2,50.1,37.6,-0.4,-0.3,0.0,0.0,33.3,28.4,2.3,0.7,0.8,1.2,-14.8,-8.8,
1516resq-md-h1,3886,Quake,11,6,121,151,5,S2,0.60,14.7,18.8,-21.1,-10.7,-0.2,-0.0,0.0,0.0,-7.7,-2.4,6.6,7.2,16.0,13.9,19.8,15.6,
1516resq-md-h1,4081,The Droids,12,6,74,77,5,,0.60,8.6,12.1,8.3,10.9,0.7,0.7,0.0,0.0,4.3,8.3,0.6,0.3,3.0,2.6,-2.7,-1.5,
1516resq-md-h1,2843,Under The Son,13,4,208,140,5,,0.40,36.0,35.7,27.3,28.4,4.3,3.5,0.0,0.0,32.0,29.7,4.3,5.4,-4.6,-3.1,13.3,10.4,
1516resq-md-h1,8395,ARC Systems,14,4,188,128,5,,0.40,18.0,23.2,22.9,24.7,0.2,0.4,0.0,0.0,19.3,21.0,4.4,5.1,-5.9,-3.6,1.0,2.0,
1516resq-md-h1,9338,Lightning Coalition Robotics,15,4,174,72,5,W2,0.40,33.4,28.6,45.9,34.4,1.0,1.0,0.0,0.0,31.5,27.8,3.0,0.4,-2.0,-0.8,-10.5,-5.1,
1516resq-md-h1,6264,Giraffe,16,4,128,76,5,,0.40,19.1,21.1,12.7,17.9,0.8,0.6,0.0,0.0,19.0,19.1,-1.6,0.6,1.0,0.7,5.5,2.5,
1516resq-md-h1,7468,Blue Chariots of Fire,17,4,116,78,5,,0.40,20.5,18.3,17.0,15.6,0.4,0.4,0.0,0.0,13.8,13.6,3.5,2.0,2.8,2.1,0.7,0.6,
1516resq-md-h1,8194,Digi- Gators,18,4,114,76,5,,0.40,-5.9,1.4,0.3,4.7,0.6,0.7,0.0,0.0,5.0,8.2,-1.2,-0.9,-10.2,-6.7,4.1,3.4,
1516resq-md-h1,6265,The Scurvy Dogs,19,4,64,34,5,,0.40,-14.1,-5.1,-14.8,-6.2,-0.3,-0.2,0.0,0.0,-14.1,-5.6,0.6,0.4,-0.3,0.2,1.0,0.9,
1516resq-md-h1,5709,Gators,20,2,171,113,5,F2,0.20,31.7,29.2,41.4,32.9,0.9,0.9,0.0,0.0,8.7,10.6,23.8,18.0,-1.8,-0.6,-7.9,-3.2,
1516resq-md-h1,9530,Gunston Herons,21,2,147,67,5,,0.20,4.3,9.4,0.8,5.9,-0.7,-0.6,0.0,0.0,13.9,15.5,-5.0,-3.1,-4.0,-2.6,7.4,6.0,
1516resq-md-h1,9450,Falcons FIRST,22,2,122,130,5,S2,0.20,8.4,14.6,4.5,8.7,-0.5,-0.2,0.0,0.0,6.8,12.6,0.5,0.2,1.6,1.8,2.3,3.9,
1516resq-md-h1,9866,TBD,23,2,112,50,5,,0.20,14.9,14.0,2.9,5.0,1.8,1.4,0.0,0.0,18.4,15.7,-6.0,-3.7,0.7,0.4,11.3,8.5,
1516resq-md-h1,6263,Meta GAME,24,2,109,50,5,,0.20,-18.3,-5.8,-11.9,-1.4,0.9,0.6,0.0,0.0,2.1,6.4,-13.3,-8.2,-8.0,-4.8,1.6,0.3,
1516resq-md-h1,4362,Aftershock,25,0,110,43,5,,0.00,-0.7,3.3,-4.0,-0.2,-0.2,-0.2,0.0,0.0,2.5,5.4,-1.5,-1.0,-1.6,-1.0,4.8,4.5,
