TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-mdsi,4318,Green Machine Reloaded,1,10,157,116,5,FC,
1516resq-mdsi,9406,Supa Hawt Pink Cru,2,10,140,116,5,SC,
1516resq-mdsi,7393,electron Volts,3,8,260,161,5,F1,
1516resq-mdsi,2818,G-FORCE,4,8,201,156,5,S1,
1516resq-mdsi,9799,IngeNerds,5,8,191,156,5,WC,
1516resq-mdsi,7352,The Cheese,6,8,186,133,5,SC,
1516resq-mdsi,4991,Gear Freaks,7,8,179,127,5,F2,
1516resq-mdsi,8582,Rho Beta,8,8,158,102,5,S2,
1516resq-mdsi,5421,RM'd and Dangerous,9,6,149,91,5,,
1516resq-mdsi,7519,Cougar Engineering RED,10,6,128,161,5,,
1516resq-mdsi,4081,The Droids,11,6,116,90,5,W2,
1516resq-mdsi,9667,Bullbots,12,6,71,73,5,,
1516resq-mdsi,4234,Weapons of Mass Construction,13,4,194,106,5,S2,
1516resq-mdsi,8479,RoboCavs Gold,14,4,192,106,5,S1,
1516resq-mdsi,10047,Galactic Tigers,15,4,168,127,5,,
1516resq-mdsi,7518,Cougar Engineering BLACK,16,4,166,86,5,,
1516resq-mdsi,10492,Visibots,17,4,142,137,5,,
1516resq-mdsi,10286,Download Complete,18,4,120,109,5,,
1516resq-mdsi,6284,RoboCavs Black,19,4,118,109,5,,
1516resq-mdsi,7265,Gear Grinders,20,4,99,101,5,,
1516resq-mdsi,7988,hound bots II,21,2,232,102,5,,
1516resq-mdsi,7266,Dragonettes,22,2,167,162,5,,
1516resq-mdsi,7540,Bullbots,23,2,162,86,5,,
1516resq-mdsi,6484,Robo-Barons,24,2,141,87,5,W1,
1516resq-mdsi,6417,Blue Cru,25,2,115,162,5,,
1516resq-mdsi,9770,Bryn Mawrtians,26,2,107,61,5,,
1516resq-mdsi,9100,Exploding Tacos,27,0,68,63,5,,
