TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-mdcmpd1,5916,BoBots,1,10,492,466,5,WC,
1516resq-mdcmpd1,9799,IngeNerds,2,10,455,466,5,FC,
1516resq-mdcmpd1,4240,4-H Techno Clovers,3,8,513,415,5,SC,
1516resq-mdcmpd1,7244,OUT of the BOX,4,8,376,184,5,SC,
1516resq-mdcmpd1,4318,Green Machine Reloaded,5,6,545,245,5,W1,
1516resq-mdcmpd1,4451,Iteration Infinity,6,6,517,245,5,F2,
1516resq-mdcmpd1,5421,RM'd and Dangerous,7,6,507,202,5,F1,
1516resq-mdcmpd1,6010,Thunder Stone,8,6,503,257,5,,
1516resq-mdcmpd1,7988,hound bots II,9,6,442,257,5,W2,
1516resq-mdcmpd1,365,MOE (The Miracle Workerz),10,4,440,242,5,S1,
1516resq-mdcmpd1,8143,Jagged Edge,11,4,421,153,5,,
1516resq-mdcmpd1,10382,TEC Tigers,12,4,348,242,5,S2,
1516resq-mdcmpd1,4081,The Droids,13,4,327,236,5,S1,
1516resq-mdcmpd1,8479,RoboCavs Gold,14,4,323,186,5,,
1516resq-mdcmpd1,10001,RoboCavs Silver,15,4,318,220,5,,
1516resq-mdcmpd1,10357,Volt-e-mort,16,4,317,211,5,,
1516resq-mdcmpd1,9445,GaCo North,17,4,310,202,5,S2,
1516resq-mdcmpd1,8582,Rho Beta,18,4,286,236,5,,
1516resq-mdcmpd1,7266,Dragonettes,19,4,240,201,5,,
1516resq-mdcmpd1,8879,Bot Brigade Quantum,20,4,224,111,5,,
1516resq-mdcmpd1,8521,Hard-Hitting Hardware Hooligans,21,4,197,131,5,,
1516resq-mdcmpd1,9901,Techie Titans,22,2,375,225,5,,
1516resq-mdcmpd1,10795,RAMDROIDS,23,2,351,303,5,,
1516resq-mdcmpd1,10216,SpiderByte,24,2,317,183,5,,
