TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-mdm2,9794,Wizards.exe,1,10,271,127,5,FC,
1516resq-mdm2,365,MOE (The Miracle Workerz),2,10,242,202,5,F1,
1516resq-mdm2,8735,McLean Mustangs,3,8,234,202,5,SC,
1516resq-mdm2,10795,RAMDROIDS,4,8,176,108,5,WC,
1516resq-mdm2,6029,Robowiz,5,8,81,135,5,S1,
1516resq-mdm2,9901,Techie Titans,6,6,305,177,5,W1,
1516resq-mdm2,9406,Supa Hawt Pink Cru,7,6,233,151,5,SC,
1516resq-mdm2,7244,OUT of the BOX,8,6,212,156,5,W2,
1516resq-mdm2,10216,SpiderByte,9,6,207,83,5,F2,
1516resq-mdm2,3253,Metal Lions,10,6,169,78,5,,
1516resq-mdm2,8855,Hoya Robotics3,11,6,156,117,5,,
1516resq-mdm2,7394,CyberHackers,12,6,148,96,5,,
1516resq-mdm2,7265,Gear Grinders,13,6,131,113,5,S1,
1516resq-mdm2,10749,Sui generis,14,6,107,71,5,,
1516resq-mdm2,7729,Seahawk Robotics,15,6,97,154,5,S2,
1516resq-mdm2,9799,IngeNerds,16,4,230,141,5,,
1516resq-mdm2,5014,Kinetic Vendetta,17,4,223,78,5,S2,
1516resq-mdm2,7631,Holy Churros,18,4,155,101,5,,
1516resq-mdm2,7201,Hoya Robotics,19,2,224,92,5,,
1516resq-mdm2,519,ED Too,20,2,193,76,5,,
1516resq-mdm2,7540,Bullbots,21,2,135,71,5,,
1516resq-mdm2,7266,Dragonettes,22,2,119,71,5,,
1516resq-mdm2,9667,Bullbots,23,2,112,51,5,,
1516resq-mdm2,10078,EngiNerds,24,2,110,38,5,,
1516resq-mdm2,8854,Hoya Robotics 2,25,2,86,71,5,,
1516resq-mdm2,9409,Trobotix,26,0,260,141,5,,
