TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-md-ba,5916,BoBots,1,10,375,320,5,WC,1.00,143.4,132.8,139.7,126.7,-1.6,-0.7,0.0,0.0,98.2,92.9,45.1,38.6,1.7,1.8,2.0,4.1,
1516resq-md-ba,7393,electron Volts,2,8,424,163,5,FC,0.80,91.5,81.6,91.8,80.3,7.0,5.7,0.0,0.0,48.0,45.4,34.0,27.2,2.4,3.3,-2.8,-2.1,
1516resq-md-ba,10382,TEC Tigers,3,8,230,139,5,SC,0.80,48.0,49.1,43.0,43.3,-2.9,-1.5,0.0,0.0,59.1,53.5,-15.0,-9.2,6.8,6.2,-1.7,-0.6,
1516resq-md-ba,8221,CUBIX^3,4,8,227,258,5,W1,0.80,152.0,133.4,121.2,112.7,7.1,5.8,0.0,0.0,157.3,135.6,-14.6,-8.9,2.1,0.8,28.6,19.6,
1516resq-md-ba,10025,HV4HR,5,7,232,195,5,SC,0.70,43.0,42.4,32.8,33.0,-1.6,-0.8,0.0,0.0,33.0,31.3,-1.5,1.4,13.1,10.4,-2.8,-1.1,
1516resq-md-ba,7182,Mechanical Paradox,6,6,361,258,5,F1,0.60,94.2,84.5,116.7,96.5,10.0,8.7,0.0,0.0,79.5,72.5,5.5,3.4,-0.9,-0.3,-21.7,-11.9,
1516resq-md-ba,7988,hound bots II,7,6,325,144,5,W2,0.60,100.0,86.2,71.2,65.0,1.4,0.7,0.0,0.0,53.2,48.3,32.0,26.5,13.3,10.6,15.4,10.4,
1516resq-md-ba,6390,Falcon 1,8,6,287,308,5,S2,0.60,108.2,94.8,53.7,50.9,-0.5,-0.4,0.0,0.0,67.0,58.1,-6.5,-4.0,48.3,41.0,6.2,2.7,
1516resq-md-ba,3113,Some Disassembly Required,9,6,287,242,5,F2,0.60,44.9,48.9,74.1,65.6,-2.3,-1.5,0.0,0.0,44.3,45.4,16.3,12.8,-13.4,-8.0,-15.8,-8.9,
1516resq-md-ba,4318,Green Machine Reloaded,10,6,285,254,5,S1,0.60,49.8,48.1,72.4,62.4,0.2,0.0,0.0,0.0,43.9,40.7,16.8,14.0,-11.1,-6.7,-11.5,-7.8,
1516resq-md-ba,10338,Dark Matters,11,6,183,89,5,,0.60,16.4,20.1,1.3,10.4,6.3,5.5,0.0,0.0,18.9,19.0,-1.5,-0.3,-7.2,-4.3,22.3,13.8,
1516resq-md-ba,10145,The Hive,12,6,144,257,5,,0.60,41.4,45.8,54.1,46.2,-1.4,-0.6,0.0,0.0,29.1,34.1,6.5,4.0,7.2,8.3,-19.9,-8.9,
1516resq-md-ba,8143,Jagged Edge,13,6,133,320,5,S1,0.60,91.6,82.7,87.3,76.6,2.9,2.5,0.0,0.0,49.2,44.3,41.7,35.3,-2.2,0.5,6.5,5.4,
