TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-ak-er,3480,FrostByte,1,10,180,250,5,WC,1.00,130.0,109.5,130.0,109.5,1.1,0.8,0.0,0.0,45.4,42.3,83.5,66.4,0.0,0.0,0.0,0.0,
1516resq-ak-er,5532,Cacophony Wolves,2,10,87,92,5,FC,1.00,45.4,38.6,45.4,38.6,0.4,0.4,0.0,0.0,43.7,37.6,1.3,0.6,0.0,0.0,0.0,0.0,
1516resq-ak-er,9843,Fire Island Robotics,3,8,179,174,5,W1,0.80,87.9,73.1,87.9,73.1,-0.2,-0.2,0.0,0.0,56.2,48.5,32.0,24.8,0.0,0.0,0.0,0.0,
1516resq-ak-er,9019,Nuclear Wolves,4,8,178,250,5,F1,0.80,75.1,68.8,75.1,68.8,-0.6,-0.4,0.0,0.0,58.4,51.6,17.3,17.5,0.0,0.0,0.0,0.0,
1516resq-ak-er,7298,Polar Bots,5,8,109,148,5,SC,0.80,21.0,27.7,21.0,27.7,-0.7,-0.4,0.0,0.0,30.0,30.0,-8.3,-1.9,0.0,0.0,0.0,0.0,
1516resq-ak-er,5530,I 8 Sum Pi,6,8,109,58,5,S1,0.80,-1.6,7.0,-1.6,7.0,-1.4,-0.8,0.0,0.0,20.3,20.0,-20.6,-12.2,0.0,0.0,0.0,0.0,
1516resq-ak-er,5215,THAT Team,7,7,167,81,5,SC,0.70,7.1,14.2,7.1,14.2,0.9,0.7,0.0,0.0,12.7,16.9,-6.5,-3.5,0.0,0.0,0.0,0.0,
1516resq-ak-er,5247,Panzershrekt,8,7,138,59,5,,0.70,22.2,20.2,22.2,20.2,0.4,0.2,0.0,0.0,19.2,18.8,2.6,1.3,0.0,0.0,0.0,0.0,
1516resq-ak-er,3492,Team Zip Tie,9,6,172,157,5,,0.60,38.0,36.5,38.0,36.5,0.9,0.7,0.0,0.0,35.0,32.2,2.1,3.6,0.0,0.0,0.0,0.0,
1516resq-ak-er,8539,Bazinga Bots,10,6,133,174,5,W2,0.60,34.8,34.5,34.8,34.5,-0.1,-0.1,0.0,0.0,22.6,23.2,12.3,11.4,0.0,0.0,0.0,0.0,
1516resq-ak-er,4539,Tacobots,11,6,111,59,5,S2,0.60,24.3,22.2,24.3,22.2,-0.2,-0.2,0.0,0.0,23.9,21.6,0.7,0.8,0.0,0.0,0.0,0.0,
1516resq-ak-er,8311,Trial and Error,12,6,108,182,5,,0.60,12.2,22.0,12.2,22.0,1.0,1.0,0.0,0.0,19.4,22.5,-8.2,-1.4,0.0,0.0,0.0,0.0,
1516resq-ak-er,10513,Smart Metal,13,4,148,58,5,F2,0.40,28.9,23.5,28.9,23.5,3.9,3.1,0.0,0.0,17.3,16.6,7.8,3.8,0.0,0.0,0.0,0.0,
1516resq-ak-er,3208,Rockit 3.0,14,4,138,83,5,,0.40,17.3,20.0,17.3,20.0,1.0,1.0,0.0,0.0,20.5,21.2,-4.1,-2.2,0.0,0.0,0.0,0.0,
