TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-wy-cmp-Q-1,Q-1,30-70 B,2836,6366,0,4273,9084,0,30,5,0,25,0,0,70,5,0,15,10,40,false,false,false,false,
1617velv-wy-cmp-Q-2,Q-2,120-70 R,3188,10541,0,12146,71,0,120,60,0,20,40,0,70,30,0,40,0,0,false,false,false,false,
1617velv-wy-cmp-Q-3,Q-3,85-85 T,12384,5959,0,10521,7572,0,85,40,0,45,0,0,85,75,0,10,0,0,false,false,false,false,
1617velv-wy-cmp-Q-4,Q-4,48-0 R,11653,10825,0,9089,9633,0,48,5,0,43,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-wy-cmp-Q-5,Q-5,16-100 B,12284,10241,0,12357,8280,0,16,15,0,1,0,0,100,45,0,55,0,0,false,false,false,false,
1617velv-wy-cmp-Q-6,Q-6,55-105 B,7283,10731,0,9112,5026,0,55,25,0,30,0,0,105,70,0,15,20,0,false,false,false,false,
1617velv-wy-cmp-Q-7,Q-7,255-11 R,10536,6366,0,7053,12146,0,255,5,0,30,0,220,11,0,0,11,0,0,false,false,false,false,
1617velv-wy-cmp-Q-8,Q-8,60-20 R,2836,71,0,12284,12384,0,60,30,0,30,0,0,20,10,0,10,0,0,false,false,false,false,
1617velv-wy-cmp-Q-9,Q-9,115-180 B,9112,12357,0,10521,3188,0,115,95,0,20,0,0,180,75,0,45,20,40,false,false,false,false,
1617velv-wy-cmp-Q-10,Q-10,50-50 T,8280,7053,0,10731,11653,0,50,0,0,50,0,0,50,30,0,20,0,0,false,false,false,false,
1617velv-wy-cmp-Q-11,Q-11,10-20 B,10536,10241,0,9633,5959,0,10,10,0,0,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-wy-cmp-Q-12,Q-12,100-154 B,5026,4273,0,7572,10825,0,100,30,0,30,40,0,154,75,0,29,10,40,false,false,false,false,
1617velv-wy-cmp-Q-13,Q-13,65-15 R,7283,9084,0,10541,9089,0,65,25,0,40,0,0,15,0,0,5,10,0,false,false,false,false,
1617velv-wy-cmp-Q-14,Q-14,90-35 R,11653,12384,0,12357,10536,0,90,40,0,50,0,0,35,35,0,0,0,0,false,false,false,false,
