TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-lano,10337,Dark Matter,1,10,208,150,5,WC,
1617velv-lano,8956,Team Pyrogen,2,8,180,120,5,FC,
1617velv-lano,10465,Patrick F. Taylor Academy High School Robotics,3,8,119,150,5,,
1617velv-lano,6448,Blue Jays,4,6,265,110,5,W1,
1617velv-lano,8960,Tech Titans,5,6,187,110,5,SC,
1617velv-lano,11788,Robo Pelicans,6,6,99,76,5,,
1617velv-lano,9958,Redfish Robotics,7,4,209,65,5,F1,
1617velv-lano,8897,Berchmans Saints,8,4,162,65,5,,
1617velv-lano,11526,Digibots,9,4,127,100,5,,
1617velv-lano,9637,Dream Machine,10,4,104,70,5,S1,
1617velv-lano,11274,Knightshade,11,4,70,55,5,,
1617velv-lano,9223,The Power-Struck Girls,12,4,48,135,5,,
1617velv-lano,11606,Tigerbits,13,2,150,150,5,,
1617velv-lano,9768,Steel Eagles,14,2,120,65,5,,
1617velv-lano,11220,Bayou Bots,15,2,120,45,5,,
