TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-la-br-Q-1,Q-1,5-10 B,10703,11274,0,9661,11788,0,5,5,0,0,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-la-br-Q-2,Q-2,20-215 B,6448,9768,0,10337,8647,0,20,0,0,20,0,0,215,100,0,75,40,0,false,false,false,false,
1617velv-la-br-Q-3,Q-3,40-40 T,8956,11766,0,8703,9958,0,40,40,0,0,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-la-br-Q-4,Q-4,45-39 R,8897,11220,0,11200,10465,0,45,15,0,30,0,0,39,30,0,9,0,0,false,false,false,false,
1617velv-la-br-Q-5,Q-5,82-15 R,9958,10703,0,11274,8647,0,82,40,0,42,0,0,15,0,0,5,10,0,false,false,false,false,
1617velv-la-br-Q-6,Q-6,0-80 B,9661,10465,0,8956,9768,0,0,0,0,0,0,0,80,40,0,40,0,0,false,false,false,false,
1617velv-la-br-Q-7,Q-7,222-0 R,10337,11200,0,11766,11788,0,222,100,0,82,40,0,0,0,0,0,0,0,false,false,false,false,
1617velv-la-br-Q-8,Q-8,55-0 R,6448,8897,0,11220,8703,0,55,0,0,55,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-la-br-Q-9,Q-9,56-5 R,10703,8647,0,11766,10465,0,56,5,0,51,0,0,5,5,0,0,0,0,false,false,false,false,
1617velv-la-br-Q-10,Q-10,130-45 R,10337,9661,0,8897,9958,0,130,100,0,30,0,0,45,0,0,45,0,0,false,false,false,false,
1617velv-la-br-Q-11,Q-11,20-30 B,8703,11788,0,11220,9768,0,20,10,0,10,0,0,30,0,0,30,0,0,false,false,false,false,
1617velv-la-br-Q-12,Q-12,55-30 R,6448,8956,0,11274,11200,0,55,30,0,25,0,0,30,0,0,30,0,0,false,false,false,false,
1617velv-la-br-Q-13,Q-13,45-10 R,11766,8647,0,11220,9661,0,45,5,0,40,0,0,10,5,0,5,0,0,false,false,false,false,
1617velv-la-br-Q-14,Q-14,20-45 B,9958,9768,0,11200,10703,0,20,0,0,20,0,0,45,5,0,40,0,0,false,false,false,false,
1617velv-la-br-Q-15,Q-15,0-160 B,10465,8703,0,11274,10337,0,0,0,0,0,0,0,160,70,0,50,40,0,false,false,false,false,
1617velv-la-br-Q-16,Q-16,30-50 B,6448,11788,0,8897,8956,0,30,0,0,20,10,0,50,0,0,40,0,10,false,false,false,false,
1617velv-la-br-Q-17,Q-17,21-20 R,8703,11200,0,9661,8647,0,21,0,0,21,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-la-br-Q-18,Q-18,25-40 B,8897,11274,0,11766,9768,0,25,15,0,10,0,0,40,10,0,30,0,0,false,false,false,false,
1617velv-la-br-Q-19,Q-19,95-65 R,10337,11220,0,8956,10703,0,95,35,0,40,20,0,65,10,0,55,0,0,false,false,false,false,
1617velv-la-br-Q-20,Q-20,95-70 R,10465,11788,0,6448,9958,0,95,10,0,5,0,80,70,5,0,55,0,10,false,false,false,false,
1617velv-la-br-SF-1-1,SF-1-1,165-15 R,10337,9958,0,10703,8647,0,165,70,0,75,20,0,15,5,0,10,0,0,false,false,false,false,
1617velv-la-br-SF-2-1,SF-2-1,35-25 R,8956,6448,0,8897,11220,0,35,5,0,30,0,0,25,10,0,15,0,0,false,false,false,false,
1617velv-la-br-SF-1-2,SF-1-2,205-15 R,10337,9958,0,10703,8647,0,205,95,0,70,40,0,15,5,0,10,0,0,false,false,false,false,
1617velv-la-br-SF-2-2,SF-2-2,35-55 B,8956,6448,0,8897,11220,0,35,10,0,25,0,0,55,15,0,40,0,0,false,false,false,false,
1617velv-la-br-SF-2-3,SF-2-3,120-50 R,8956,6448,0,8897,11220,0,120,40,0,70,10,0,50,35,0,15,0,0,false,false,false,false,
1617velv-la-br-F-1,F-1,125-35 R,10337,9958,0,8956,6448,0,125,60,0,65,0,0,35,0,0,35,0,0,false,false,false,false,
1617velv-la-br-F-2,F-2,140-30 R,10337,9958,0,8956,6448,0,140,90,0,50,0,0,30,10,0,20,0,0,false,false,false,false,
