TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-mo-q3-Q-1,1,1,1,8856,5905,0,10123,8461,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,4,0,0,0,0,0,0,0,1,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-mo-q3-Q-2,1,1,2,6168,11783,0,9956,11678,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,2,0,1,0,0,3,0,0,0,0,0,0,1,true,1,0,1,3,3,0,0,0,0,0,0,0,
1617velv-mo-q3-Q-3,1,1,3,12077,10681,0,6929,5907,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,3,0,0,0,0,0,0,1,1,false,2,0,0,0,1,8,3,0,0,1,0,0,
1617velv-mo-q3-Q-4,1,1,4,4964,5906,0,5908,5893,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,0,0,1,0,3,2,0,0,0,0,0,0,1,true,1,0,0,1,0,1,0,0,0,0,0,0,
1617velv-mo-q3-Q-5,1,1,5,4211,9956,0,5905,12077,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,1,0,0,1,1,false,2,0,0,0,4,0,2,3,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-mo-q3-Q-6,1,1,6,10681,11678,0,5893,5906,0,0,0,0,false,false,false,0,0,0,false,false,false,1,0,0,1,0,0,1,0,true,0,0,0,0,3,0,1,0,0,0,0,0,0,true,0,0,1,0,1,1,0,1,0,0,0,0,
1617velv-mo-q3-Q-7,1,1,7,11783,4964,0,4211,5905,0,0,0,0,false,false,false,0,0,0,false,false,false,1,0,0,0,0,0,1,1,false,0,0,0,0,3,6,0,3,0,0,1,0,1,false,1,0,0,0,1,13,0,0,1,0,0,0,
1617velv-mo-q3-Q-8,1,1,8,6168,5907,0,5908,5906,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,1,0,1,1,true,0,0,0,0,1,0,2,0,0,0,0,0,1,false,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-mo-q3-Q-9,1,1,9,6929,9956,0,8461,5893,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,false,2,0,0,0,3,9,0,3,0,0,0,0,1,false,0,0,0,0,1,0,0,2,0,0,0,0,
1617velv-mo-q3-Q-10,1,1,10,5907,5908,0,11783,8856,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,0,2,0,0,0,0,0,0,true,0,0,1,0,2,0,0,0,0,0,0,0,
1617velv-mo-q3-Q-11,1,1,11,10681,5905,0,9956,6168,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,1,0,0,1,0,true,0,0,0,0,1,0,0,0,0,0,0,0,0,true,2,0,0,0,3,3,0,1,0,0,0,0,
