TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-mom13,4587,Red Hot Techie Peppers,1,10,155,125,5,,
1617velv-mom13,10188,T-N-T,2,8,131,110,5,,
1617velv-mom13,10127,Tesla's Knights,3,6,187,80,5,,
1617velv-mom13,9808,Team Chargers,4,6,157,110,5,,
1617velv-mom13,11457,STARbots,5,5,112,80,5,,
1617velv-mom13,10916,Eagle FTC Robotics,6,5,100,100,5,,
1617velv-mom13,9796,ACME Robotics,7,4,136,60,5,,
1617velv-mom13,11771,Allen Village School Robotics,8,4,112,86,5,,
1617velv-mom13,11012,FRONTIER STEM,9,4,56,90,5,,
1617velv-mom13,8412,Gryphons,10,3,221,75,5,,
1617velv-mom13,9966,This Side Up,11,3,130,75,5,,
1617velv-mom13,9034,Mustangs,12,2,135,125,5,,
