TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-mom11,3740,RoboRams,1,8,141,70,5,,
1617velv-mom11,5234,Tiger Steel,2,8,130,105,5,,
1617velv-mom11,8403,Kilobytes,3,8,127,110,5,,
1617velv-mom11,11126,Revolution Robotics,4,8,118,110,5,,
1617velv-mom11,3665,Leopold GearHeads,5,6,170,70,5,,
1617velv-mom11,3664,Girls With Attitude,6,6,143,80,5,,
1617velv-mom11,7139,New Robotic Republic,7,6,103,80,5,,
1617velv-mom11,11137,E-Lemon-Ators,8,4,41,97,5,,
1617velv-mom11,9579,Poplar Bluff Iron Mules,9,2,83,45,5,,
1617velv-mom11,8024,Autocat,10,2,61,60,5,,
1617velv-mom11,7469,Decepticat,11,2,32,50,5,,
1617velv-mom11,10651,Str8 Savage,12,0,55,35,5,,
