TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA1Pk,RA2Pk,RTBeac,RTCent,RTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA1Pk,BA2Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-mo-m19-Q-1,1,1,1,5703,7408,0,11897,10588,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,0,0,0,0,0,0,0,0,true,0,0,2,0,2,0,0,0,0,0,0,0,
1617velv-mo-m19-Q-2,1,1,2,10235,11684,0,6377,5119,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,0,0,1,0,0,0,0,0,0,0,false,1,0,0,0,4,8,0,3,0,0,0,0,
1617velv-mo-m19-Q-3,1,1,3,8655,10715,0,9792,12381,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,1,0,0,0,0,0,0,0,0,true,2,0,1,0,3,2,0,1,0,0,0,0,
1617velv-mo-m19-Q-4,1,1,4,5119,10588,0,10235,5703,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,1,3,5,0,0,0,0,0,0,0,true,2,0,0,0,0,2,0,0,0,0,0,0,
1617velv-mo-m19-Q-5,1,1,5,6377,10715,0,7408,8655,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,0,2,5,1,3,0,0,0,0,0,false,0,0,0,0,1,1,0,0,0,0,0,0,
1617velv-mo-m19-Q-6,1,1,6,12381,11897,0,11684,9792,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,0,0,5,0,1,0,0,0,0,0,true,0,0,2,0,4,0,0,0,0,0,0,0,
1617velv-mo-m19-Q-7,1,1,7,5703,10588,0,8655,6377,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,2,4,0,0,0,0,0,0,0,0,true,2,0,0,1,0,2,0,2,0,0,0,0,
1617velv-mo-m19-Q-8,1,1,8,11897,10235,0,12381,10715,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,2,0,0,0,2,0,0,0,0,0,0,0,0,true,2,0,2,0,0,2,1,2,0,0,0,0,
1617velv-mo-m19-Q-9,1,1,9,7408,9792,0,11684,5119,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,3,0,0,0,0,0,0,0,0,false,2,0,0,0,1,4,0,0,0,0,0,0,
1617velv-mo-m19-Q-10,1,1,10,12381,6377,0,11897,5703,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,0,0,1,8,0,2,0,0,0,0,0,false,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-mo-m19-Q-11,1,1,11,9792,5119,0,10715,10588,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,0,2,2,6,0,0,0,0,0,0,0,true,0,0,2,0,2,0,2,0,0,0,0,0,
1617velv-mo-m19-Q-12,1,1,12,7408,11684,0,10235,8655,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,2,0,0,0,0,0,0,0,0,false,2,0,0,0,1,0,0,0,0,0,0,0,
1617velv-mo-m19-Q-13,1,1,13,10715,9792,0,6377,5703,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,2,4,0,1,0,0,0,0,0,0,true,1,0,2,0,0,6,0,3,0,0,0,0,
1617velv-mo-m19-Q-14,1,1,14,12381,11684,0,10588,7408,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,0,0,1,1,0,0,0,0,1,0,0,true,0,0,2,0,3,0,0,1,1,0,0,0,
1617velv-mo-m19-Q-15,1,1,15,11897,8655,0,5119,10235,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,2,2,0,0,0,0,0,0,0,false,0,0,0,0,2,8,0,3,0,0,0,0,
