TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-txwp-cmp,4886,Robo Junkies,1,8,333,135,5,FC,0.80,82.0,71.2,83.2,71.9,30.6,26.9,0.0,0.0,28.4,24.9,22.8,19.2,0.1,0.0,-1.3,-0.9,
1617velv-txwp-cmp,10005,Diatomic Dingoes,2,8,283,155,5,WC,0.80,76.7,70.8,79.3,72.5,34.8,31.9,0.0,0.0,14.4,15.9,26.5,22.4,1.1,0.5,-3.6,-2.3,
1617velv-txwp-cmp,10559,RoboSpike,3,8,255,145,5,SC,0.80,74.7,65.5,74.7,65.7,33.0,28.6,0.0,0.0,11.7,12.4,29.5,24.2,0.6,0.2,-0.5,-0.5,
1617velv-txwp-cmp,7082,Roboaztechs,4,8,245,210,5,F1,0.80,105.5,95.3,106.4,95.9,53.8,48.1,0.0,0.0,25.7,25.5,25.8,21.6,0.2,0.1,-1.2,-0.8,
1617velv-txwp-cmp,9362,Samurai Robotics,5,8,230,195,5,S1,0.80,50.4,52.7,51.7,53.4,23.6,25.1,0.0,0.0,26.8,25.6,0.8,2.6,-0.7,-0.6,-0.6,-0.2,
1617velv-txwp-cmp,11773,DOGPOUND,6,8,171,100,5,SC,0.80,27.7,30.9,19.9,24.5,6.2,8.7,0.0,0.0,6.3,9.6,15.1,12.5,0.1,0.0,7.7,6.3,
1617velv-txwp-cmp,11986,Bushland Robotics- Robo Alliance,7,7,405,210,5,F2,0.70,100.1,87.5,98.6,86.6,55.8,48.2,0.0,0.0,37.1,32.7,6.9,6.5,0.1,0.1,1.3,0.7,
1617velv-txwp-cmp,9071,Bulldog Robotics - Team 2,8,7,315,150,5,W1,0.70,60.4,56.0,60.3,56.0,9.8,9.8,0.0,0.0,18.7,18.5,32.8,28.1,-0.8,-0.6,0.9,0.4,
1617velv-txwp-cmp,5891,Redneck Engineering,9,7,280,125,5,,0.70,38.5,38.6,41.5,40.5,15.9,14.9,0.0,0.0,25.1,23.2,0.2,1.8,-2.6,-1.5,-0.4,-0.5,
1617velv-txwp-cmp,10302,Robohorns,10,7,250,180,5,,0.70,60.3,56.8,61.3,57.5,35.8,31.7,0.0,0.0,33.5,31.0,-7.1,-4.8,-2.0,-1.2,1.0,0.5,
1617velv-txwp-cmp,12039,Defcon 1,11,7,168,125,5,,0.70,14.4,22.6,13.7,21.7,-1.1,4.0,0.0,0.0,14.1,15.0,-0.8,1.8,2.3,1.8,-1.5,-1.0,
1617velv-txwp-cmp,4897,Bodacious Bulldawgs,12,7,145,75,5,S2,0.70,5.4,13.9,4.2,13.2,-9.0,-2.8,0.0,0.0,17.7,18.5,-4.0,-2.2,0.8,0.3,0.4,0.3,
