TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-ms-vi,3486,Techno Warriors Advanced,1,12,186,180,6,FC,1.00,78.9,69.1,75.4,64.1,26.7,22.9,0.0,0.0,29.4,26.2,10.1,8.4,12.7,11.4,-9.3,-6.4,
1617velv-ms-vi,11031,BentonBots 2.0,2,8,120,68,6,FC,0.67,14.7,15.2,0.8,3.2,5.6,5.5,0.0,0.0,9.2,9.9,-1.5,-1.1,1.4,0.9,12.5,11.1,
1617velv-ms-vi,6205,SCARLET,3,8,113,180,6,SC,0.67,42.3,39.1,22.4,22.5,7.2,6.7,0.0,0.0,15.3,15.9,-1.8,-1.3,21.6,17.7,-1.8,-1.2,
1617velv-ms-vi,6302,T.R.O.N.,4,8,107,90,6,S1,0.67,20.8,21.8,24.4,22.3,3.1,3.0,0.0,0.0,21.2,19.2,-0.2,-0.2,-3.3,-0.4,-0.3,-0.2,
1617velv-ms-vi,10591,Simpson County Future Engineers,5,8,75,70,6,SC,0.67,-3.6,2.9,0.4,3.9,-2.8,-1.3,0.0,0.0,2.8,4.8,1.3,1.3,-4.8,-2.1,0.8,1.0,
1617velv-ms-vi,11197,Envisioneers Jr. Two,6,8,71,80,6,S1,0.67,31.7,27.5,11.4,9.7,2.4,2.0,0.0,0.0,17.8,16.6,0.2,0.1,11.3,8.8,9.1,9.0,
1617velv-ms-vi,8936,Ramborgs,7,8,55,68,6,,0.67,18.1,18.7,16.1,15.5,0.7,0.9,0.0,0.0,21.2,19.5,0.1,0.1,-3.9,-1.9,5.9,5.0,
1617velv-ms-vi,6273,Technocats,8,6,129,55,6,F1,0.50,22.5,21.5,30.9,26.6,-1.6,-1.0,0.0,0.0,25.3,23.1,0.8,0.5,-2.0,-1.2,-6.4,-4.0,
1617velv-ms-vi,10663,Envisioneers,9,6,87,135,6,,0.50,45.9,41.3,21.4,19.9,4.2,4.2,0.0,0.0,10.4,10.6,5.4,4.7,25.9,21.6,-1.4,-0.3,
1617velv-ms-vi,8341,Circuit Smashers,10,4,131,80,6,,0.33,4.7,8.5,-7.0,-2.8,0.9,1.7,0.0,0.0,13.3,13.1,-1.3,-0.9,-8.2,-5.6,19.9,16.9,
1617velv-ms-vi,10128,RAMS2D2,11,4,66,80,6,,0.33,17.0,16.8,10.4,10.4,0.1,0.3,0.0,0.0,0.6,3.2,0.2,0.2,16.2,13.1,-9.6,-6.8,
1617velv-ms-vi,11195,Envisioneers Jr. One,12,2,147,50,6,,0.17,-9.2,-1.8,-22.7,-15.0,-0.2,0.9,0.0,0.0,5.5,7.1,-2.5,-1.8,-12.0,-8.1,25.5,21.3,
1617velv-ms-vi,10191,Trial and Error,13,2,140,135,6,,0.17,28.7,25.7,13.4,10.8,3.7,3.3,0.0,0.0,1.9,3.3,0.2,-0.0,22.9,19.0,-7.6,-4.2,
1617velv-ms-vi,11375,Teen Tech,14,0,121,41,6,F1,0.00,-4.9,0.1,-23.2,-17.4,-0.8,-0.3,0.0,0.0,7.8,8.3,-0.9,-0.6,-11.0,-7.4,29.3,24.8,
