TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-ms-vi-Q-1,1,1,1,11197,6273,0,10663,11195,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,0,4,0,0,0,0,1,0,0,FALSE,0,0,0,0,0,0,1,0,1,0,0,0,
1617velv-ms-vi-Q-2,1,1,2,11031,3486,0,6302,10191,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,1,0,1,3,3,0,0,0,0,0,0,FALSE,0,0,0,0,3,0,1,0,0,0,0,0,
1617velv-ms-vi-Q-3,1,1,3,6205,8341,0,10128,8936,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,4,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-ms-vi-Q-4,1,1,4,11375,11197,0,10591,11031,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,0,0,0,1,0,0,5,0,0,0,0,0,
1617velv-ms-vi-Q-5,1,1,5,10663,3486,0,10128,8341,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,2,0,1,0,3,5,0,3,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,
1617velv-ms-vi-Q-6,1,1,6,10591,8936,0,10191,11195,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,4,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,
1617velv-ms-vi-Q-7,1,1,7,6273,11375,0,6205,6302,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,0,5,0,0,2,0,0,0,1,FALSE,0,0,0,0,4,0,0,0,0,0,2,0,
1617velv-ms-vi-Q-8,1,1,8,11031,8936,0,10591,10663,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,3,0,8,0,0,1,2,0,0,TRUE,0,0,0,0,0,0,0,0,2,0,0,1,
1617velv-ms-vi-Q-9,1,1,9,11375,10191,0,10128,11197,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0,0,0,0,4,0,0,0,0,0,0,1,
1617velv-ms-vi-Q-10,1,1,10,6273,11195,0,8341,3486,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,3,4,0,0,0,0,0,0,0,TRUE,2,0,1,0,4,0,0,0,0,0,0,0,
1617velv-ms-vi-Q-11,1,1,11,6205,10591,0,6302,10663,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,4,0,0,0,0,0,0,0,
1617velv-ms-vi-Q-12,1,1,12,10128,11375,0,8936,6273,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,3,4,0,0,0,0,0,0,
1617velv-ms-vi-Q-13,1,1,13,11195,11197,0,3486,6205,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,3,0,0,0,10,0,0,0,0,TRUE,2,0,1,0,1,6,0,0,0,0,10,0,
1617velv-ms-vi-Q-14,1,1,14,6302,11031,0,10191,8341,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,3,0,7,0,1,0,0,0,0,TRUE,0,0,0,0,1,3,0,0,0,0,1,0,
