TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-ms-vi-Q-1,Q-1,30-1 R,11197,6273,0,10663,11195,0,30,0,0,20,0,10,1,0,0,1,0,0,false,false,false,false,
1617velv-ms-vi-Q-2,Q-2,53-31 R,11031,3486,0,6302,10191,0,53,25,0,28,0,0,31,0,0,31,0,0,false,false,false,false,
1617velv-ms-vi-Q-3,Q-3,40-0 R,6205,8341,0,10128,8936,0,40,0,0,40,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-ms-vi-Q-4,Q-4,10-15 B,11375,11197,0,10591,11031,0,10,0,0,10,0,0,15,10,0,5,0,0,false,false,false,false,
1617velv-ms-vi-Q-5,Q-5,135-10 R,10663,3486,0,10128,8341,0,135,40,0,55,40,0,10,0,0,10,0,0,false,false,false,false,
1617velv-ms-vi-Q-6,Q-6,45-10 R,10591,8936,0,10191,11195,0,45,5,0,40,0,0,10,5,0,5,0,0,false,false,false,false,
1617velv-ms-vi-Q-7,Q-7,25-90 B,6273,11375,0,6205,6302,0,25,0,0,25,0,0,90,30,0,40,0,20,false,false,false,false,
1617velv-ms-vi-Q-8,Q-8,68-45 R,11031,8936,0,10591,10663,0,68,10,0,38,0,20,45,5,0,0,0,40,false,false,false,false,
1617velv-ms-vi-Q-9,Q-9,5-80 B,11375,10191,0,10128,11197,0,5,5,0,0,0,0,80,0,0,40,0,40,false,false,false,false,
1617velv-ms-vi-Q-10,Q-10,50-80 B,6273,11195,0,8341,3486,0,50,0,0,50,0,0,80,40,0,40,0,0,false,false,false,false,
1617velv-ms-vi-Q-11,Q-11,0-40 B,6205,10591,0,6302,10663,0,0,0,0,0,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-ms-vi-Q-12,Q-12,10-50 B,10128,11375,0,8936,6273,0,10,0,0,10,0,0,50,0,0,50,0,0,false,false,false,false,
1617velv-ms-vi-Q-13,Q-13,35-180 B,11195,11197,0,3486,6205,0,35,5,0,30,0,0,180,40,0,40,0,100,false,false,false,false,
1617velv-ms-vi-Q-14,Q-14,42-40 R,6302,11031,0,10191,8341,0,42,5,0,37,0,0,40,5,0,25,0,10,false,false,false,false,
1617velv-ms-vi-Q-15,Q-15,30-70 B,8936,6205,0,3486,10591,0,30,0,0,30,0,0,70,5,0,45,20,0,false,false,false,false,
1617velv-ms-vi-Q-16,Q-16,75-21 R,10128,6302,0,11031,11195,0,75,5,0,30,0,40,21,5,0,16,0,0,false,false,false,false,
1617velv-ms-vi-Q-17,Q-17,135-41 R,10663,10191,0,11375,8341,0,135,10,0,5,0,120,41,0,0,41,0,0,false,false,false,false,
1617velv-ms-vi-Q-18,Q-18,35-20 R,11197,10591,0,6273,10128,0,35,5,0,30,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-ms-vi-Q-19,Q-19,50-30 R,3486,11195,0,10663,11375,0,50,25,0,25,0,0,30,0,0,30,0,0,false,false,false,false,
1617velv-ms-vi-Q-20,Q-20,23-55 B,11031,10191,0,6205,6273,0,23,10,0,13,0,0,55,0,0,55,0,0,false,false,false,false,
1617velv-ms-vi-Q-21,Q-21,0-40 B,6302,8341,0,8936,11197,0,0,0,0,0,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-ms-vi-SF-1-1,SF-1-1,170-10 R,3486,11375,0,10591,11197,0,170,40,0,90,40,0,10,0,0,10,0,0,false,false,false,false,
1617velv-ms-vi-SF-1-2,SF-1-2,145-0 R,3486,11375,0,10591,11197,0,145,25,0,80,40,0,0,0,0,0,0,0,false,false,false,false,
1617velv-ms-vi-SF-2-1,SF-2-1,30-30 T,11031,6273,0,6205,6302,0,30,0,0,30,0,0,30,0,0,30,0,0,false,false,false,false,
1617velv-ms-vi-SF-2-2,SF-2-2,42-50 B,11031,6273,0,6205,6302,0,42,10,0,32,0,0,50,30,0,20,0,0,false,false,false,false,
1617velv-ms-vi-SF-2-3,SF-2-3,60-10 R,11031,6273,0,6205,6302,0,60,10,0,50,0,0,10,0,0,10,0,0,false,false,false,false,
