TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-ms-ja-Q-1,Q-1,65-0 R,7802,6516,0,8690,9298,0,65,10,0,45,10,0,0,0,0,0,0,0,false,false,false,false,
1617velv-ms-ja-Q-2,Q-2,5-41 B,11698,10690,0,12390,6809,0,5,5,0,0,0,0,41,0,0,41,0,0,false,false,false,false,
1617velv-ms-ja-Q-3,Q-3,30-30 T,8781,6205,0,6831,6479,0,30,0,0,30,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-ms-ja-Q-4,Q-4,40-10 R,8341,11197,0,6076,8772,0,40,0,0,30,0,10,10,0,0,10,0,0,false,false,false,false,
1617velv-ms-ja-Q-5,Q-5,25-25 T,11033,11853,0,6704,12328,0,25,5,0,20,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-ms-ja-Q-6,Q-6,20-55 B,6809,6076,0,6516,6479,0,20,10,0,0,0,10,55,5,0,40,0,10,false,false,false,false,
1617velv-ms-ja-Q-7,Q-7,21-36 B,8781,8690,0,8772,11853,0,21,0,0,21,0,0,36,10,0,26,0,0,false,false,false,false,
1617velv-ms-ja-Q-8,Q-8,31-90 B,6704,8341,0,10690,7802,0,31,0,0,31,0,0,90,10,0,30,10,40,false,false,false,false,
1617velv-ms-ja-Q-9,Q-9,20-30 B,6205,12328,0,11197,11698,0,20,0,0,20,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-ms-ja-Q-10,Q-10,10-40 B,6831,12390,0,9298,11033,0,10,10,0,0,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-ms-ja-Q-11,Q-11,40-2 R,6205,6479,0,8341,8690,0,40,0,0,40,0,0,2,0,0,2,0,0,false,false,false,false,
1617velv-ms-ja-Q-12,Q-12,41-15 R,6809,6704,0,6831,8772,0,41,0,0,41,0,0,15,10,0,5,0,0,false,false,false,false,
1617velv-ms-ja-Q-13,Q-13,21-50 B,9298,11853,0,6076,11698,0,21,10,0,11,0,0,50,10,0,30,0,10,false,false,false,false,
1617velv-ms-ja-Q-14,Q-14,30-50 B,11033,12390,0,7802,8781,0,30,10,0,20,0,0,50,0,0,40,10,0,false,false,false,false,
1617velv-ms-ja-Q-15,Q-15,40-55 B,6516,10690,0,11197,12328,0,40,10,0,30,0,0,55,5,0,10,0,40,false,false,false,false,
1617velv-ms-ja-Q-16,Q-16,60-20 R,6076,7802,0,6809,6205,0,60,5,0,45,10,0,20,0,0,20,0,0,false,false,false,false,
1617velv-ms-ja-Q-17,Q-17,30-31 B,11197,8690,0,6704,12390,0,30,0,0,20,0,10,31,10,0,21,0,0,false,false,false,false,
1617velv-ms-ja-Q-18,Q-18,21-60 B,11853,6831,0,6479,10690,0,21,20,0,1,0,0,60,10,0,40,0,10,false,false,false,false,
1617velv-ms-ja-Q-19,Q-19,30-15 R,12328,8341,0,8781,9298,0,30,0,0,30,0,0,15,0,0,15,0,0,false,false,false,false,
1617velv-ms-ja-Q-20,Q-20,50-31 R,8772,11033,0,11698,6516,0,50,10,0,30,0,10,31,10,0,21,0,0,false,false,false,false,
1617velv-ms-ja-Q-21,Q-21,45-11 R,6076,6831,0,12328,8690,0,45,5,0,30,10,0,11,0,0,11,0,0,false,false,false,false,
1617velv-ms-ja-Q-22,Q-22,20-25 B,9298,11197,0,8781,6809,0,20,0,0,20,0,0,25,0,0,25,0,0,false,false,false,false,
1617velv-ms-ja-Q-23,Q-23,20-30 B,6516,12390,0,11853,8341,0,20,0,0,20,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-ms-ja-Q-24,Q-24,20-45 B,10690,8772,0,11033,6205,0,20,10,0,0,0,10,45,5,0,40,0,0,false,false,false,false,
1617velv-ms-ja-Q-25,Q-25,30-55 B,6479,11698,0,7802,6704,0,30,10,0,20,0,0,55,10,0,35,10,0,false,false,false,false,
1617velv-ms-ja-Q-26,Q-26,0-60 B,8690,6809,0,11033,8341,0,0,0,0,0,0,0,60,0,0,40,10,10,false,false,false,false,
1617velv-ms-ja-Q-27,Q-27,50-10 R,11698,8781,0,6076,10690,0,50,10,0,40,0,0,10,10,0,0,0,0,false,false,false,false,
1617velv-ms-ja-Q-28,Q-28,70-40 R,7802,6831,0,11853,11197,0,70,10,0,40,10,10,40,10,0,30,0,0,false,false,false,false,
1617velv-ms-ja-Q-29,Q-29,40-0 R,6205,6704,0,9298,6516,0,40,0,0,40,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-ms-ja-Q-30,Q-30,30-45 B,6479,12328,0,8772,12390,0,30,10,0,20,0,0,45,25,0,20,0,0,false,false,false,false,
1617velv-ms-ja-SF-1-1,SF-1-1,56-40 R,7802,6704,0,6479,6516,0,56,10,0,36,10,0,40,10,0,20,10,0,false,false,false,false,
1617velv-ms-ja-SF-1-2,SF-1-2,45-20 R,7802,6704,0,6479,6516,0,45,5,0,30,10,0,20,10,0,10,0,0,false,false,false,false,
1617velv-ms-ja-SF-2-1,SF-2-1,45-20 R,11033,8772,0,8341,8781,0,45,5,0,30,10,0,20,10,0,10,0,0,false,false,false,false,
1617velv-ms-ja-SF-2-2,SF-2-2,40-20 R,11033,8772,0,8341,8781,0,40,10,0,30,0,0,20,0,0,10,0,10,false,false,false,false,
1617velv-ms-ja-F-1,F-1,50-35 R,7802,6704,0,11033,8772,0,50,10,0,30,10,0,35,5,0,20,10,0,false,false,false,false,
1617velv-ms-ja-F-2,F-2,40-35 R,7802,6704,0,11033,8772,0,40,10,0,20,10,0,35,5,0,30,0,0,false,false,false,false,
