TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-msvi,3486,Techno Warriors Advanced,1,12,186,180,6,SC,
1617velv-msvi,11031,BentonBots 2.0,2,8,120,68,6,SC,
1617velv-msvi,6205,SCARLET,3,8,113,180,6,SC,
1617velv-msvi,6302,T.R.O.N.,4,8,107,90,6,S1,
1617velv-msvi,10591,Simpson County Future Engineers,5,8,75,70,6,SC,
1617velv-msvi,11197,Envisioneers Jr. Two,6,8,71,80,6,S1,
1617velv-msvi,8936,Ramborgs,7,8,55,68,6,,
1617velv-msvi,6273,Technocats,8,6,129,55,6,S1,
1617velv-msvi,10663,Envisioneers,9,6,87,135,6,,
1617velv-msvi,8341,Circuit Smashers,10,4,131,80,6,,
1617velv-msvi,10128,RAMS2D2,11,4,66,80,6,,
1617velv-msvi,11195,Envisioneers Jr. One,12,2,147,50,6,,
1617velv-msvi,10191,Trial and Error,13,2,140,135,6,,
1617velv-msvi,11375,Teen Tech,14,0,121,41,6,S1,
