TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-msfl,10128,RAMS2D2,1,12,156,175,6,FC,
1617velv-msfl,3486,Techno Warriors Advanced,2,10,273,180,6,WC,
1617velv-msfl,8609,Blue Crew Too,3,10,206,165,6,F1,
1617velv-msfl,8651,Wait For It...,4,8,245,165,6,W1,
1617velv-msfl,12349,Bigweld Bots,5,6,188,180,6,SC,
1617velv-msfl,8936,Ramborgs,6,6,141,145,6,SC,
1617velv-msfl,9298,Bionic Cobras,7,6,106,80,6,S1,
1617velv-msfl,8781,Project Viking,8,4,143,100,6,,
1617velv-msfl,6479,Stingbots,9,4,79,45,6,,
1617velv-msfl,10191,Trial and Error,10,2,249,130,6,S1,
1617velv-msfl,10591,Simpson County Future Engineers,11,2,185,75,6,,
1617velv-msfl,6704,Bot Shop,12,2,121,165,6,,
