TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-cade,5380,ElectroMedics Red,1,10,210,163,5,WC,1.00,98.3,83.5,99.6,84.0,10.6,9.0,0.0,0.0,42.1,37.0,48.4,39.4,-2.8,-2.1,1.5,1.6,
1516resq-cade,9512,Hippie Bots,2,10,148,163,5,SC,1.00,35.6,35.9,43.6,40.7,4.2,3.5,0.0,0.0,30.3,29.1,8.8,8.1,-7.6,-5.0,-0.4,0.2,
1516resq-cade,5218,Javabots - a Rock 'n Roll Robots team,3,10,136,149,5,FC,1.00,37.3,37.2,27.9,28.7,3.9,3.6,0.0,0.0,23.4,23.2,6.9,6.8,3.0,3.5,6.3,5.1,
1516resq-cade,7328,I. C. E.,4,10,127,118,5,SC,1.00,13.2,17.3,5.5,11.3,0.3,0.9,0.0,0.0,24.5,23.3,-15.8,-10.7,4.3,3.6,3.4,2.4,
1516resq-cade,9247,Chromium Robotics,5,8,170,114,5,W2,0.80,67.4,58.3,65.0,54.2,-1.3,-0.6,0.0,0.0,39.5,34.7,13.7,11.5,15.4,12.6,-13.1,-8.4,
1516resq-cade,25,Honor Roll - a Rock 'n Roll Robots team,6,8,169,114,5,S1,0.80,36.7,35.3,22.9,22.1,3.9,3.6,0.0,0.0,3.9,6.7,10.3,8.9,18.5,15.9,-4.7,-2.7,
1516resq-cade,4348,RoboKnights,7,8,140,109,5,S2,0.80,23.6,23.7,8.2,10.2,-2.1,-1.3,0.0,0.0,12.7,13.1,-5.6,-3.8,18.6,15.5,-3.2,-1.9,
1516resq-cade,9098,Patronus,8,6,122,58,5,,0.60,21.7,21.4,16.5,17.5,0.0,0.1,0.0,0.0,24.4,22.8,1.5,0.8,-4.3,-2.5,9.5,6.3,
1516resq-cade,5011,Bot Squad,9,6,102,90,5,F2,0.60,40.9,34.7,38.4,29.7,-0.8,-0.5,0.0,0.0,21.7,19.6,3.6,2.2,16.3,13.3,-13.8,-8.3,
1516resq-cade,9836,ElectroMedics Gold,10,4,178,69,5,W1,0.40,23.9,23.1,40.8,33.2,4.0,3.4,0.0,0.0,22.9,21.6,-0.5,-0.3,-2.5,-1.8,-14.3,-8.4,
1516resq-cade,7609,Lions,11,4,166,108,5,S1,0.40,29.8,28.6,-10.5,-4.9,-0.0,0.2,0.0,0.0,16.9,16.6,-2.8,-1.5,15.8,13.2,24.6,20.3,
1516resq-cade,5390,Vikings,12,4,148,57,5,,0.40,3.5,9.7,-22.5,-11.6,1.8,1.7,0.0,0.0,3.7,7.4,-4.6,-3.0,2.5,3.4,23.4,17.9,
1516resq-cade,5498,Cougarobotics Omega,13,4,136,99,5,,0.40,27.2,26.4,26.6,24.7,8.2,6.8,0.0,0.0,5.7,7.7,15.4,12.8,-2.1,-1.1,2.7,2.8,
1516resq-cade,4947,Cougarobotics Alpha,14,4,87,56,5,,0.40,-14.2,-2.9,-7.7,1.0,-0.1,0.2,0.0,0.0,2.3,6.6,-12.2,-7.4,-4.1,-2.5,-2.4,-1.5,
1516resq-cade,8496,Heat It Up and Keep It Cool,15,4,84,46,5,,0.40,7.0,9.4,19.5,15.5,1.1,0.7,0.0,0.0,3.8,6.4,4.6,2.8,-2.6,-0.7,-9.9,-5.5,
1516resq-cade,542,WHS Robotics,16,4,70,90,5,S2,0.40,29.7,26.6,-2.9,1.3,-0.3,-0.0,0.0,0.0,18.6,17.2,1.8,1.2,9.7,8.0,23.0,17.3,
1516resq-cade,9513,Biobots,17,2,105,38,5,,0.20,-0.4,6.0,-10.5,-3.6,2.4,2.3,0.0,0.0,7.3,9.4,-4.7,-2.6,-5.4,-3.2,15.5,12.8,
1516resq-cade,7758,Panda Works,18,2,101,63,5,,0.20,1.1,7.4,-8.5,-1.8,2.6,2.3,0.0,0.0,9.6,11.3,-5.5,-3.3,-5.7,-3.0,15.3,12.2,
1516resq-cade,8998,Royal PIE Robotics,19,2,81,34,5,,0.20,6.5,8.0,4.1,4.1,3.3,2.9,0.0,0.0,5.6,6.7,0.4,-0.0,-2.8,-1.8,5.3,5.7,
1516resq-cade,6436,AlphaGenesis,20,0,163,58,5,F1,0.00,29.1,24.3,36.0,28.1,1.1,1.0,0.0,0.0,20.9,18.8,5.6,3.1,1.6,1.2,-8.4,-5.0,
1516resq-cade,9680,Bonita High Robotics,21,0,117,69,5,,0.00,8.3,10.4,-2.8,2.7,-0.3,0.3,0.0,0.0,10.3,10.6,-3.4,-1.9,1.7,1.2,9.4,6.5,
1516resq-cade,3493,Technomatics,22,0,100,36,5,,0.00,11.0,11.9,10.2,11.5,-0.1,0.3,0.0,0.0,12.6,12.2,-3.0,-1.7,1.6,1.1,-0.8,-0.6,
