TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-cade,5380,ElectroMedics Red,1,10,210,163,5,WC,
1516resq-cade,9512,Hippie Bots,2,10,148,163,5,SC,
1516resq-cade,5218,Javabots - a Rock 'n Roll Robots team,3,10,136,149,5,FC,
1516resq-cade,7328,I. C. E.,4,10,127,118,5,SC,
1516resq-cade,9247,Chromium Robotics,5,8,170,114,5,W2,
1516resq-cade,25,Honor Roll - a Rock 'n Roll Robots team,6,8,169,114,5,S1,
1516resq-cade,4348,RoboKnights,7,8,140,109,5,S2,
1516resq-cade,9098,Patronus,8,6,122,58,5,,
1516resq-cade,5011,Bot Squad,9,6,102,90,5,F2,
1516resq-cade,9836,ElectroMedics Gold,10,4,178,69,5,W1,
1516resq-cade,7609,Lions,11,4,166,108,5,S1,
1516resq-cade,5390,Vikings,12,4,148,57,5,,
1516resq-cade,5498,Cougarobotics Omega,13,4,136,99,5,,
1516resq-cade,4947,Cougarobotics Alpha,14,4,87,56,5,,
1516resq-cade,8496,Heat It Up and Keep It Cool,15,4,84,46,5,,
1516resq-cade,542,WHS Robotics,16,4,70,90,5,S2,
1516resq-cade,9513,Biobots,17,2,105,38,5,,
1516resq-cade,7758,Panda Works,18,2,101,63,5,,
1516resq-cade,8998,Royal PIE Robotics,19,2,81,34,5,,
1516resq-cade,6436,AlphaGenesis,20,0,163,58,5,F1,
1516resq-cade,9680,Bonita High Robotics,21,0,117,69,5,,
1516resq-cade,3493,Technomatics,22,0,100,36,5,,
