TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-capd,5755,Tri-Force-Droids,1,10,96,58,5,SC,
1516resq-capd,8415,ANCroid,2,8,133,104,5,SC,
1516resq-capd,6371,Machine Kings,3,8,116,81,5,WC,
1516resq-capd,9603,Got Robots?,4,8,103,48,5,FC,
1516resq-capd,359,WEBB.exe,5,6,189,152,5,S1,
1516resq-capd,6372,Patriotic Robotics,6,6,179,90,5,,
1516resq-capd,7426,Robotic Avengers,7,6,142,112,5,,
1516resq-capd,4625,Kings and Queens,8,6,122,78,5,S1,
1516resq-capd,10409,Robotic Revolution,9,6,103,57,5,,
1516resq-capd,9894,RoboLions,10,6,96,57,5,,
1516resq-capd,358,The Gaulbots,11,4,259,90,5,,
1516resq-capd,6570,Piradians,12,4,154,152,5,,
1516resq-capd,10217,PUMA Robotics,13,4,108,51,5,,
1516resq-capd,10318,TCHS Team Gold,14,4,100,81,5,W1,
1516resq-capd,9254,STEM Punks,15,2,101,60,5,,
1516resq-capd,6282,Simi Valley Robotics,16,2,81,33,5,,
1516resq-capd,6325,Aluminati,17,2,76,51,5,,
1516resq-capd,7833,Assemblers,18,2,70,61,5,,
1516resq-capd,10061,Occam's Razor,19,0,230,88,5,F1,
