TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-cah1,9040,WHS BOTS,1,10,155,91,5,WC,
1516resq-cah1,9824,The Riveters,2,10,127,99,5,SC,
1516resq-cah1,7832,Gear Gurus,3,8,167,173,5,FC,
1516resq-cah1,7227,Scorpion Robotics,4,8,154,136,5,W1,
1516resq-cah1,452,PHI Alpha,5,6,177,80,5,F1,
1516resq-cah1,4322,Phi Omega,6,6,140,81,5,SC,
1516resq-cah1,6179,Quantum Fusion,7,6,137,55,5,W2,
1516resq-cah1,3600,ElectroJackets,8,6,108,99,5,S1,
1516resq-cah1,10447,The Tiny Huskies of Doom,9,6,97,90,5,,
1516resq-cah1,3493,Technomatics,10,6,96,136,5,,
1516resq-cah1,7834,Progressive Malware,11,6,78,155,5,,
1516resq-cah1,6370,Nemesis,12,6,70,170,5,S2,
1516resq-cah1,9074,Scorpiobotics,13,4,191,99,5,S1,
1516resq-cah1,10446,RoboHuskies 2.0,14,4,148,87,5,,
1516resq-cah1,10187,The Heralds of the Sea,15,4,119,49,5,,
1516resq-cah1,10724,Vikings,16,4,71,54,5,,
1516resq-cah1,7555,RoboZilla,17,2,153,74,5,S2,
1516resq-cah1,9603,Got Robots?,18,2,144,87,5,,
1516resq-cah1,7831,Titan,19,2,119,90,5,,
1516resq-cah1,9220,Rancho Rebel Robotics,20,2,97,37,5,,
1516resq-cah1,6373,Cool Cats,21,2,92,66,5,,
1516resq-cah1,7195,Erudite Engineering,22,2,79,173,5,F2,
1516resq-cah1,8635,RV Robo Squad,23,2,30,62,5,,
