TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-cabu,7591,Voltage of Imagination,1,10,244,204,5,FC,
1516resq-cabu,8404,Quixilver,2,10,123,94,5,WC,
1516resq-cabu,9924,The White Hat Hackers,3,8,250,204,5,SC,
1516resq-cabu,8367,ACME Robotics,4,8,106,106,5,W1,
1516resq-cabu,524,Boss Bots,5,6,232,164,5,SC,
1516resq-cabu,4475,Purple Reign,6,6,128,188,5,S1,
1516resq-cabu,7175,Walbots,7,6,115,60,5,,
1516resq-cabu,3791,Ziptiez,8,6,100,54,5,S1,
1516resq-cabu,3873,Scotbotics,9,4,289,164,5,F1,
1516resq-cabu,9144,Jet-Net,10,4,106,54,5,,
1516resq-cabu,10163,KSJC,11,4,80,45,5,,
1516resq-cabu,9578,Purple Pi,12,4,77,65,5,,
1516resq-cabu,8804,TeknoForce,13,4,63,51,5,,
1516resq-cabu,10340,Mustang robotics,14,2,164,103,5,,
1516resq-cabu,5214,Tech Support,15,2,98,65,5,,
1516resq-cabu,6982,Metal Magicians,16,2,71,87,5,,
1516resq-cabu,9456,Robostangs,17,0,53,30,5,,
