TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-ca-mo,9247,Chromium Robotics,1,10,155,154,5,SC,1.00,70.8,59.6,63.4,52.8,-0.4,-0.3,0.0,0.0,45.5,38.7,15.7,12.8,10.1,8.2,-2.7,-1.5,
1516resq-ca-mo,7758,Panda Works,2,10,74,154,5,S1,1.00,26.5,27.2,24.3,24.8,1.6,1.3,0.0,0.0,11.2,14.2,15.8,12.8,-2.1,-1.4,4.3,3.6,
1516resq-ca-mo,8998,Royal PIE Robotics,3,8,177,98,5,FC,0.80,35.1,31.5,24.6,22.2,1.2,1.0,0.0,0.0,32.8,28.4,-3.4,-2.2,4.5,3.9,6.0,5.2,
1516resq-ca-mo,7831,Titan,4,8,75,54,5,SC,0.80,15.5,17.5,18.5,18.9,-0.2,-0.0,0.0,0.0,23.6,22.4,-6.1,-4.1,-1.8,-1.0,-1.1,-0.6,
1516resq-ca-mo,9432,Blood Sweat & Gears,5,7,122,51,5,S2,0.70,7.4,10.6,0.8,4.6,-1.3,-0.8,0.0,0.0,-0.5,3.4,0.0,0.0,9.2,7.6,-2.6,-1.8,
1516resq-ca-mo,8714,Alloymantulas,6,7,119,48,5,WC,0.70,18.6,18.5,19.5,18.6,0.4,0.4,0.0,0.0,19.3,18.1,-0.8,-0.4,-0.3,0.1,-0.6,-0.4,
1516resq-ca-mo,9040,WHS BOTS,7,6,125,98,5,F1,0.60,36.0,32.2,38.1,33.3,3.9,3.3,0.0,0.0,33.4,29.8,1.2,0.6,-2.4,-1.7,0.4,0.5,
1516resq-ca-mo,7992,Lightning Robotics,8,6,65,43,5,S2,0.60,12.4,12.8,9.9,10.1,2.8,2.3,0.0,0.0,13.3,12.8,-2.7,-1.8,-1.0,-0.8,3.5,3.3,
1516resq-ca-mo,358,The Gaulbots,9,5,169,71,5,W2,0.50,26.4,23.6,18.2,16.8,-0.3,-0.2,0.0,0.0,18.6,17.0,0.6,0.4,7.4,6.3,0.8,0.4,
1516resq-ca-mo,9887,RoboVikings,10,5,120,48,5,W1,0.50,26.4,22.8,19.6,16.7,5.3,4.2,0.0,0.0,21.7,18.4,0.6,0.4,-1.2,-0.5,7.9,6.5,
1516resq-ca-mo,4512,West Torrance Robotics,11,4,155,83,5,F2,0.40,26.9,27.0,19.5,19.6,-0.2,-0.2,0.0,0.0,29.2,27.7,-2.3,-1.6,0.2,0.9,7.2,6.3,
1516resq-ca-mo,7214,The Cruzers,12,4,122,71,5,S1,0.40,21.1,18.6,19.9,16.2,0.6,0.5,0.0,0.0,16.8,14.6,1.6,0.9,2.2,2.4,-0.9,-0.2,
1516resq-ca-mo,359,WEBB.exe,13,4,93,39,5,,0.40,12.5,13.3,2.4,4.7,-0.1,0.1,0.0,0.0,6.4,8.6,1.9,1.0,4.2,3.3,5.8,5.1,
1516resq-ca-mo,5827,Robo Hazard,14,4,91,39,5,,0.40,6.3,8.6,6.8,8.1,0.1,0.2,0.0,0.0,5.0,6.6,-0.7,-0.3,1.9,1.9,-2.5,-1.6,
1516resq-ca-mo,4947,Cougarobotics Alpha,15,4,87,99,5,,0.40,14.8,17.1,1.1,5.3,0.8,0.7,0.0,0.0,10.7,12.7,-2.7,-1.8,6.0,5.3,7.8,6.3,
1516resq-ca-mo,9888,Lenovo ThinkBots,16,4,63,36,5,,0.40,-1.4,3.2,-4.6,-0.3,0.0,0.1,0.0,0.0,-6.1,-0.6,2.2,1.2,2.5,2.2,0.7,1.1,
1516resq-ca-mo,6374,AlumaPumas,17,2,135,83,5,,0.20,32.0,27.3,29.4,25.0,0.3,0.3,0.0,0.0,28.3,24.4,0.7,0.4,2.8,2.0,-0.2,0.2,
1516resq-ca-mo,6371,Machine Kings,18,2,112,33,5,,0.20,-14.8,-5.6,-17.5,-8.3,0.2,0.2,0.0,0.0,-9.0,-2.2,-3.4,-2.2,-2.6,-1.8,5.3,4.3,
1516resq-ca-mo,5498,Cougarobotics Omega,19,2,90,36,5,,0.20,8.8,8.2,7.3,6.2,-1.2,-0.8,0.0,0.0,13.8,11.5,-2.5,-1.7,-1.2,-0.9,2.8,2.8,
1516resq-ca-mo,10006,Spudnik,20,2,84,37,5,,0.20,-2.5,2.3,-3.1,1.0,0.7,0.5,0.0,0.0,-4.1,0.2,0.0,0.0,0.8,1.3,-0.2,-0.2,
1516resq-ca-mo,6373,Cool Cats,21,2,53,30,5,,0.20,-3.4,0.1,-1.9,0.6,-0.9,-0.6,0.0,0.0,-3.9,-0.6,1.3,0.7,0.1,0.4,-1.6,-1.1,
