TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-ca-h2,10092,Green.Griffins;,1,10,174,98,5,SC,1.00,57.0,50.4,68.8,57.5,1.8,1.6,0.0,0.0,61.1,51.7,-0.3,0.3,-5.6,-3.4,-6.2,-3.8,
1516resq-ca-h2,5015,Buffalo Wings,2,8,180,134,5,S1,0.80,66.6,59.9,75.5,65.4,0.0,0.0,0.0,0.0,22.7,21.7,50.9,42.3,-7.0,-4.4,-1.9,-1.2,
1516resq-ca-h2,10299,Infinite Loop,3,8,142,83,5,SC,0.80,26.2,26.3,22.7,24.6,0.7,0.6,0.0,0.0,22.0,23.2,0.6,0.8,2.9,1.5,0.7,0.1,
1516resq-ca-h2,10313,PAMS Eagles,4,8,131,98,5,SC,0.80,48.4,42.9,20.0,20.8,2.5,2.2,0.0,0.0,21.6,21.7,2.3,1.1,22.0,17.7,6.4,4.3,
1516resq-ca-h2,9173,BuccyBots,5,8,106,100,5,SC,0.80,28.2,29.1,22.0,22.9,2.9,2.5,0.0,0.0,14.6,15.6,6.2,7.1,4.6,3.7,1.5,2.3,
1516resq-ca-h2,7835,Victrix Aedifex,6,6,261,134,5,S2,0.60,44.3,40.2,33.0,31.3,-1.7,-1.0,0.0,0.0,27.3,25.0,12.9,11.9,5.9,4.1,5.5,4.7,
1516resq-ca-h2,10789,Rebel Alliance,7,6,198,111,5,S1,0.60,55.8,48.7,50.3,43.3,-1.2,-0.7,0.0,0.0,57.0,49.3,1.1,0.4,-1.0,-0.6,6.5,5.8,
1516resq-ca-h2,6226,Bambusa,8,6,135,155,5,S1,0.60,49.3,45.4,38.3,37.3,2.8,2.5,0.0,0.0,14.9,15.5,22.4,20.0,9.3,7.1,1.7,0.9,
1516resq-ca-h2,7092,RoboRunners,9,6,113,58,5,,0.60,16.9,18.4,19.3,19.2,3.5,2.8,0.0,0.0,15.7,16.3,-2.4,-1.4,0.1,0.7,-2.5,-1.5,
1516resq-ca-h2,9431,Elemental Madness,10,6,106,51,5,S2,0.60,12.0,13.8,7.2,10.7,3.8,3.1,0.0,0.0,7.5,9.9,-2.5,-1.6,3.2,2.2,1.6,0.7,
1516resq-ca-h2,9600,Lady Panthers,11,6,103,155,5,,0.60,30.0,27.7,24.8,22.8,-0.2,-0.1,0.0,0.0,10.2,10.7,15.8,12.8,4.2,4.1,1.0,0.7,
1516resq-ca-h2,10598,Fusionyx,12,4,232,111,5,S2,0.40,18.2,21.1,25.8,25.8,3.8,3.0,0.0,0.0,25.8,25.0,-8.5,-5.4,-2.9,-1.8,-4.7,-3.0,
1516resq-ca-h2,9049,RoboPuffs,13,4,194,59,5,S2,0.40,8.0,12.0,16.6,16.5,4.0,3.4,0.0,0.0,15.3,15.6,-3.9,-2.7,-7.4,-4.4,-1.2,-0.2,
1516resq-ca-h2,9433,Twisted Metal,14,4,175,73,5,,0.40,9.4,14.0,-13.5,-4.7,0.4,0.3,0.0,0.0,9.7,14.0,-1.2,-0.7,0.5,0.2,22.4,18.4,
1516resq-ca-h2,9254,STEM Punks,15,4,144,52,5,S1,0.40,16.9,17.6,28.8,25.0,0.3,0.3,0.0,0.0,22.5,20.8,-3.3,-2.2,-2.6,-1.5,-9.3,-6.1,
1516resq-ca-h2,6374,AlumaPumas,16,4,121,94,5,,0.40,10.4,14.4,-2.4,2.5,0.3,0.3,0.0,0.0,9.6,10.3,-13.4,-8.7,13.9,12.3,-1.2,-0.4,
1516resq-ca-h2,7155,Quantum Potentials,17,4,98,76,5,,0.40,15.7,15.7,12.6,14.5,0.7,0.5,0.0,0.0,16.3,16.1,-2.7,-1.4,1.4,0.3,1.7,0.9,
1516resq-ca-h2,9432,Blood Sweat & Gears,18,4,85,74,5,,0.40,-1.8,2.4,-1.3,2.6,-1.4,-0.8,0.0,0.0,-2.1,1.7,2.3,1.6,-0.5,-0.3,0.0,0.0,
1516resq-ca-h2,9616,AzTechs,19,2,139,52,5,,0.20,15.8,16.5,16.2,16.9,-1.3,-0.9,0.0,0.0,18.2,17.9,-0.1,-0.0,-1.0,-0.8,0.6,0.3,
1516resq-ca-h2,9324,BRENTWOOD SCHOOL,20,2,126,61,5,,0.20,19.3,17.1,1.6,3.2,-0.8,-0.5,0.0,0.0,15.4,14.5,2.5,1.8,2.2,1.3,15.5,12.6,
1516resq-ca-h2,10409,Robotic Revolution,21,2,116,44,5,,0.20,7.7,10.7,-0.4,3.3,2.3,1.6,0.0,0.0,10.5,11.5,-6.8,-4.7,1.8,2.1,6.3,5.2,
1516resq-ca-h2,5363,YULA,22,2,39,19,5,,0.20,-3.5,-0.4,-2.0,0.8,0.7,0.5,0.0,0.0,-4.5,-1.2,0.7,0.3,-0.4,-0.2,-1.2,-1.0,
1516resq-ca-h2,7528,IPoly MARVELS,23,0,60,27,5,,0.00,-6.4,-1.0,4.1,5.0,-1.4,-1.0,0.0,0.0,0.8,2.7,-0.1,0.5,-5.7,-3.4,-4.8,-2.7,
