TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-cacmpla,5380,ElectroMedics Red,1,10,453,249,5,WC,
1516resq-cacmpla,5942,Team Torch,2,10,261,290,5,WC,
1516resq-cacmpla,9804,Bomb Squad,3,8,530,190,5,W1,
1516resq-cacmpla,4344,Rickrollers,4,8,396,212,5,FC,
1516resq-cacmpla,25,Honor Roll - a Rock 'n Roll Robots team,5,8,378,156,5,SC,
1516resq-cacmpla,4322,Phi Omega,6,8,360,290,5,S1,
1516resq-cacmpla,4628,Suit Bots,7,8,360,237,5,W1,
1516resq-cacmpla,9040,WHS BOTS,8,8,315,202,5,FC,
1516resq-cacmpla,5015,Buffalo Wings,9,8,303,268,5,SC,
1516resq-cacmpla,8415,ANCroid,10,8,284,237,5,SC,
1516resq-cacmpla,10298,Brain Stormz,11,6,600,268,5,S1,
1516resq-cacmpla,8714,Alloymantulas,12,6,539,212,5,F1,
1516resq-cacmpla,8496,Heat It Up and Keep It Cool,13,6,509,342,5,SC,
1516resq-cacmpla,10061,Occam's Razor,14,6,449,204,5,W2,
1516resq-cacmpla,6372,Patriotic Robotics,15,6,383,196,5,S2,
1516resq-cacmpla,7227,Scorpion Robotics,16,6,340,249,5,S1,
1516resq-cacmpla,6371,Machine Kings,17,6,329,188,5,,
1516resq-cacmpla,5827,Robo Hazard,18,6,318,113,5,,
1516resq-cacmpla,8660,Charging Champions,19,6,317,213,5,F2,
1516resq-cacmpla,6647,JagNet,20,6,295,132,5,,
1516resq-cacmpla,3526,Marlbots,21,6,273,160,5,W2,
1516resq-cacmpla,7992,Lightning Robotics,22,6,272,229,5,,
1516resq-cacmpla,7426,Robotic Avengers,23,6,221,201,5,,
1516resq-cacmpla,8396,Secret Team,24,6,210,133,5,,
1516resq-cacmpla,9887,RoboVikings,25,4,627,198,5,F2,
1516resq-cacmpla,7555,RoboZilla,26,4,573,204,5,,
1516resq-cacmpla,6370,Nemesis,27,4,442,200,5,S1,
1516resq-cacmpla,5218,Javabots - a Rock 'n Roll Robots team,28,4,437,229,5,F1,
1516resq-cacmpla,6325,Aluminati,29,4,347,342,5,S2,
1516resq-cacmpla,9616,AzTechs,30,4,325,163,5,,
1516resq-cacmpla,10092,Green.Griffins;,31,4,310,118,5,,
1516resq-cacmpla,8624,Spectrum,32,4,306,212,5,,
1516resq-cacmpla,9894,RoboLions,33,4,295,149,5,,
1516resq-cacmpla,9881,Golden Gears,34,4,277,151,5,,
1516resq-cacmpla,9777,TorchBots,35,4,214,137,5,,
1516resq-cacmpla,4153,RED,36,4,205,127,5,,
1516resq-cacmpla,7155,Quantum Potentials,37,4,184,139,5,,
1516resq-cacmpla,5755,Tri-Force-Droids,38,4,176,99,5,,
1516resq-cacmpla,8564,Lockdown,39,4,113,213,5,,
1516resq-cacmpla,9873,PikaTech,40,2,416,152,5,S2,
1516resq-cacmpla,7832,Gear Gurus,41,2,240,125,5,S2,
1516resq-cacmpla,4625,Kings and Queens,42,2,225,124,5,,
1516resq-cacmpla,9254,STEM Punks,43,2,214,66,5,,
1516resq-cacmpla,9247,Chromium Robotics,44,0,431,180,5,,
1516resq-cacmpla,542,WHS Robotics,45,0,318,129,5,,
1516resq-cacmpla,9836,ElectroMedics Gold,46,0,171,60,5,,
1516resq-cacmpla,4512,West Torrance Robotics,47,0,163,62,5,,
