TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-vancd1,8297,Geared UP!,1,10,216,348,5,WC,
1516resq-vancd1,5648,TekTwisters 2.0,2,8,237,120,5,SC,
1516resq-vancd1,5308,OCHS Hornets,3,8,149,110,5,FC,
1516resq-vancd1,7346,Mustachio Peanuts,4,8,117,141,5,W1,
1516resq-vancd1,6341,IBEX,5,8,109,88,5,S1,
1516resq-vancd1,8764,The Mob Bots,6,8,70,83,5,SC,
1516resq-vancd1,8390,Nerd Herd,7,6,158,110,5,F1,
1516resq-vancd1,7309,RoboJackets,8,6,106,64,5,S2,
1516resq-vancd1,7080,BACON,9,6,90,63,5,W2,
1516resq-vancd1,9813,Kilroy Robotics,10,4,188,180,5,S1,
1516resq-vancd1,6408,Falcons Robotics,11,4,173,64,5,S2,
1516resq-vancd1,9069,F.A.R.,12,4,153,64,5,,
1516resq-vancd1,10178,The Legitimates,13,4,149,64,5,,
1516resq-vancd1,8750,Gryphon Bots,14,4,127,97,5,,
1516resq-vancd1,10515,Xtreme Voltage,15,4,127,94,5,,
1516resq-vancd1,9192,Chargers,16,4,125,54,5,,
1516resq-vancd1,9118,Stun Robotics,17,4,122,348,5,,
1516resq-vancd1,6805,Geiger Counters,18,4,93,110,5,,
1516resq-vancd1,7037,Duck and Cover Robotics,19,4,86,110,5,,
1516resq-vancd1,8924,Center Of Gravity,20,2,148,63,5,,
1516resq-vancd1,5904,Mr. Roboto's Boop Doop Squad,21,0,206,120,5,,
1516resq-vancd1,5401,Washable Warriors,22,0,135,55,5,F2,
