TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-va-ead2-Q-1,Q-1,2-186 B,4970,5251,0,5872,5086,0,2,0,0,2,0,0,186,0,0,106,80,0,
1516resq-va-ead2-Q-2,Q-2,50-25 R,975,10873,0,7580,3804,0,50,0,0,50,0,0,25,0,0,25,0,0,
1516resq-va-ead2-Q-3,Q-3,68-23 R,5527,5648,0,5607,9901,0,68,5,0,63,0,0,23,5,0,18,0,0,
1516resq-va-ead2-Q-4,Q-4,27-3 R,10808,3116,0,6124,10567,0,27,0,0,27,0,0,3,0,0,3,0,0,
1516resq-va-ead2-Q-5,Q-5,12-48 B,10869,4592,0,6158,6027,0,12,5,0,7,0,0,48,0,0,8,0,40,
1516resq-va-ead2-Q-6,Q-6,120-11 R,293,6010,0,8037,10716,0,120,0,0,40,80,0,11,0,0,11,0,0,
1516resq-va-ead2-Q-7,Q-7,110-25 R,9901,5086,0,3116,10873,0,110,25,0,75,0,10,25,0,0,25,0,0,
1516resq-va-ead2-Q-8,Q-8,1-135 B,6158,975,0,5648,10567,0,1,0,0,1,0,0,135,5,0,50,80,0,
1516resq-va-ead2-Q-9,Q-9,75-138 B,5251,3804,0,6010,6124,0,75,25,0,50,0,0,138,5,0,53,80,0,
1516resq-va-ead2-Q-10,Q-10,21-76 B,8037,4592,0,5527,4970,0,21,0,0,11,0,10,76,5,0,71,0,0,
1516resq-va-ead2-Q-11,Q-11,21-11 R,5872,5607,0,10716,10869,0,21,5,0,16,0,0,11,0,0,11,0,0,
1516resq-va-ead2-Q-12,Q-12,16-139 B,7580,10808,0,6027,293,0,16,0,0,16,0,0,139,0,0,59,80,0,
1516resq-va-ead2-Q-13,Q-13,11-10 R,10873,10567,0,6010,4970,0,11,0,0,11,0,0,10,5,0,5,0,0,
1516resq-va-ead2-Q-14,Q-14,9-10 B,975,3116,0,5872,4592,0,9,0,0,9,0,0,10,0,0,10,0,0,
1516resq-va-ead2-Q-15,Q-15,15-47 B,5607,8037,0,5086,7580,0,15,5,0,10,0,0,47,0,0,47,0,0,
1516resq-va-ead2-Q-16,Q-16,90-15 R,5251,5527,0,6158,10808,0,90,5,0,55,0,30,15,0,0,15,0,0,
1516resq-va-ead2-Q-17,Q-17,111-10 R,9901,10869,0,293,6124,0,111,25,0,76,0,10,10,0,0,10,0,0,
1516resq-va-ead2-Q-18,Q-18,101-27 R,5648,6027,0,3804,10716,0,101,5,0,16,80,0,27,0,0,27,0,0,
1516resq-va-ead2-Q-19,Q-19,20-6 R,4592,6010,0,5086,10808,0,20,10,0,10,0,0,6,0,0,6,0,0,
1516resq-va-ead2-Q-20,Q-20,48-14 R,7580,5527,0,10869,10567,0,48,0,0,48,0,0,14,0,0,14,0,0,
1516resq-va-ead2-Q-21,Q-21,75-47 R,10716,9901,0,975,4970,0,75,25,0,40,0,10,47,0,0,27,0,20,
1516resq-va-ead2-Q-22,Q-22,10-74 B,6158,5872,0,293,3804,0,10,0,0,10,0,0,74,0,0,74,0,0,
1516resq-va-ead2-Q-23,Q-23,56-30 R,5607,6027,0,5251,3116,0,56,0,0,16,0,40,30,0,0,30,0,0,
1516resq-va-ead2-Q-24,Q-24,41-51 B,8037,6124,0,5648,10873,0,41,5,0,36,0,0,51,5,0,46,0,0,
1516resq-va-ead2-Q-25,Q-25,41-67 B,5086,293,0,975,5527,0,41,5,0,36,0,0,67,5,0,62,0,0,
1516resq-va-ead2-Q-26,Q-26,42-88 B,6027,10567,0,9901,5872,0,42,0,0,42,0,0,88,25,0,63,0,0,
1516resq-va-ead2-Q-27,Q-27,53-2 R,6124,4970,0,5607,6158,0,53,0,0,53,0,0,2,0,0,2,0,0,
1516resq-va-ead2-Q-28,Q-28,81-54 R,10873,10716,0,4592,5251,0,81,0,0,81,0,0,54,5,0,49,0,0,
1516resq-va-ead2-Q-29,Q-29,72-53 R,6010,3116,0,7580,5648,0,72,5,0,7,20,40,53,5,0,48,0,0,
1516resq-va-ead2-Q-30,Q-30,43-20 R,3804,10808,0,8037,10869,0,43,0,0,43,0,0,20,5,0,15,0,0,
1516resq-va-ead2-SF-1-1,SF-1-1,175-69 R,5527,6010,6124,9901,5086,7580,175,5,0,70,100,0,69,15,0,54,0,0,
1516resq-va-ead2-SF-2-1,SF-2-1,115-166 B,10873,5648,293,6027,5872,4592,115,0,0,35,80,0,166,0,0,46,80,40,
1516resq-va-ead2-SF-1-2,SF-1-2,86-38 R,5527,6010,6124,9901,5086,7580,86,5,0,81,0,0,38,5,0,33,0,0,
1516resq-va-ead2-SF-2-2,SF-2-2,61-149 B,10873,5648,293,6027,5872,4592,61,0,0,61,0,0,149,0,0,69,80,0,
1516resq-va-ead2-F-1,F-1,155-42 R,5527,6010,6124,6027,5872,4592,155,0,0,55,100,0,42,0,0,42,0,0,
1516resq-va-ead2-F-2,F-2,119-12 R,5527,6010,6124,6027,5872,4592,119,5,0,14,100,0,12,0,0,12,0,0,
