TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-va-sw,3749,Even More Coyotes,1,10,159,197,5,WC,1.00,98.1,83.8,76.4,65.3,26.7,21.5,0.0,0.0,21.9,20.5,43.3,36.3,6.2,5.3,15.5,13.1,
1516resq-va-sw,8597,Gizmo Gurus,2,10,106,78,5,SC,1.00,30.2,29.5,39.1,35.0,4.3,3.5,0.0,0.0,43.7,37.2,-16.7,-10.6,-1.2,-0.7,-7.7,-4.8,
1516resq-va-sw,10395,Rockin' R Robotics,3,8,113,120,5,FC,0.80,32.5,32.1,20.5,22.5,1.5,0.9,0.0,0.0,3.0,6.2,21.9,19.7,6.0,5.1,6.0,4.5,
1516resq-va-sw,10358,Squatch Watch,4,8,92,120,5,W1,0.80,47.3,44.3,62.3,53.5,3.9,3.0,0.0,0.0,29.4,25.4,22.3,20.9,-8.3,-5.2,-6.7,-4.1,
1516resq-va-sw,7090,First Appalachian Robotics,5,6,168,120,5,S1,0.60,48.0,42.7,39.0,35.5,-3.5,-1.9,0.0,0.0,25.1,23.5,17.6,14.2,8.8,6.7,0.3,0.4,
1516resq-va-sw,5414,Tri Robotics,6,6,155,121,5,F1,0.60,53.5,46.8,51.7,44.7,5.5,4.5,0.0,0.0,11.9,12.3,35.0,28.5,1.1,1.4,0.7,0.6,
1516resq-va-sw,5444,Duck-Tech,7,6,145,197,5,SC,0.60,50.7,47.2,22.5,25.0,-1.0,1.0,0.0,0.0,2.6,6.6,28.6,23.2,20.4,16.2,7.8,6.0,
1516resq-va-sw,7177,Robotic Rebel Raptors,8,6,138,138,5,S2,0.60,23.0,26.7,27.7,28.6,-5.1,-2.4,0.0,0.0,29.1,26.4,3.4,5.3,-4.4,-2.7,-0.3,0.7,
1516resq-va-sw,10706,Metal Minds,9,6,130,112,5,S1,0.60,12.1,17.8,22.7,23.3,9.3,8.0,0.0,0.0,27.9,25.2,-19.8,-12.7,-5.3,-2.9,-5.4,-2.8,
1516resq-va-sw,10551,Fuzion,10,6,124,98,5,,0.60,-0.7,7.3,-8.6,0.3,-9.3,-5.8,0.0,0.0,2.0,6.1,7.1,7.2,-0.5,-0.4,8.4,7.4,
1516resq-va-sw,8094,Robotic Rampage,11,6,114,78,5,,0.60,37.5,33.3,21.1,20.1,5.8,4.4,0.0,0.0,27.7,26.1,2.4,1.2,1.6,1.4,14.8,11.8,
1516resq-va-sw,7217,Mechanicats,12,6,100,203,5,,0.60,30.5,31.1,29.8,29.1,7.5,7.3,0.0,0.0,20.1,18.5,4.0,5.4,-1.0,-0.2,1.8,2.1,
1516resq-va-sw,10795,RAMDROIDS,13,4,167,85,5,F2,0.40,23.7,24.7,6.4,8.7,5.0,3.8,0.0,0.0,22.7,19.5,-18.6,-11.6,14.6,12.8,2.6,3.1,
1516resq-va-sw,10807,Mission Possible,14,4,151,120,5,,0.40,17.2,21.3,10.8,15.5,-5.0,-2.7,0.0,0.0,7.8,11.7,16.9,13.2,-2.4,-1.2,8.8,6.9,
1516resq-va-sw,965,More Coyotes,15,4,146,203,5,W2,0.40,68.1,59.3,47.5,42.8,15.3,12.7,0.0,0.0,30.6,27.9,10.1,9.2,12.1,9.3,8.4,7.2,
1516resq-va-sw,2940,Wave Riders,16,4,97,78,5,,0.40,10.1,12.7,-9.3,-2.8,-2.9,-1.3,0.0,0.0,5.8,8.0,-3.1,-2.3,10.3,8.1,9.1,7.3,
1516resq-va-sw,257,Cougarbotics,17,4,43,28,5,,0.40,-2.6,0.7,-3.2,0.4,-1.0,-0.8,0.0,0.0,1.3,3.4,-4.1,-2.9,1.2,0.8,-0.6,-0.6,
1516resq-va-sw,3477,Geeks in Just Their Underpants,18,2,135,56,5,,0.20,11.2,13.7,10.1,11.1,1.0,0.7,0.0,0.0,9.6,10.4,-2.3,-1.1,2.9,3.5,-1.7,-1.0,
1516resq-va-sw,8619,Cerebrum Bellatorum,19,2,130,56,5,,0.20,23.5,20.8,18.9,17.3,4.5,3.3,0.0,0.0,15.4,15.1,1.3,0.4,2.2,1.8,2.3,1.6,
1516resq-va-sw,4924,Tuxedo Pandas,20,2,126,81,5,S2,0.20,0.5,7.9,14.8,16.1,5.1,4.4,0.0,0.0,15.0,14.7,-10.3,-6.2,-9.2,-5.2,-5.0,-3.1,
1516resq-va-sw,8652,Warriors,21,2,121,66,5,,0.20,21.6,18.4,17.5,16.0,6.8,5.0,0.0,0.0,11.8,11.4,-1.4,-0.9,4.6,2.8,-0.4,-0.5,
1516resq-va-sw,4417,The Venom,22,2,74,121,5,,0.20,0.9,6.6,8.1,11.3,-3.8,-2.1,0.0,0.0,-2.0,1.1,11.3,10.6,-4.6,-3.1,-2.7,-1.6,
1516resq-va-sw,8498,The Evil Purple Sox,23,0,60,24,5,,0.00,-8.1,-1.2,-8.8,-3.5,-4.7,-2.8,0.0,0.0,-3.2,0.1,-0.4,0.5,0.3,0.9,0.4,1.3,
