TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-vash,8275,Tech Busters,1,10,150,156,5,WC,
1516resq-vash,5086,Tutu Turtles,2,8,248,197,5,W1,
1516resq-vash,7953,Vertigo,3,8,237,197,5,FC,
1516resq-vash,2930,Saint Servos,4,8,236,120,5,F1,
1516resq-vash,9926,FanDroids,5,8,187,110,5,SC,
1516resq-vash,9904,YOLOrobot,6,6,265,110,5,SC,
1516resq-vash,9901,Techie Titans,7,6,199,120,5,S1,
1516resq-vash,7039,Lord of the Bricks,8,6,199,97,5,F2,
1516resq-vash,8390,Nerd Herd,9,6,197,98,5,S1,
1516resq-vash,10685,House of Jacks,10,6,174,72,5,S2,
1516resq-vash,6029,Robowiz,11,6,167,118,5,,
1516resq-vash,5401,Washable Warriors,12,6,161,233,5,,
1516resq-vash,9202,Her Majesty's Engineers,13,6,148,108,5,,
1516resq-vash,9064,Nerds of the North,14,4,259,144,5,,
1516resq-vash,9935,Rebel Robotics,15,4,219,118,5,,
1516resq-vash,8597,Gizmo Gurus,16,4,194,104,5,,
1516resq-vash,8537,MONRObots,17,4,176,156,5,,
1516resq-vash,8630,Sparky Jr.,18,4,161,97,5,,
1516resq-vash,5308,OCHS Hornets,19,4,158,80,5,,
1516resq-vash,7080,BACON,20,4,116,68,5,,
1516resq-vash,4970,Loose Screws,21,4,113,98,5,,
1516resq-vash,354,ILITE Robotics,22,4,107,233,5,W2,
1516resq-vash,8037,TechnoHawks,23,4,63,64,5,,
1516resq-vash,6522,Neon Drones,24,2,163,104,5,,
1516resq-vash,7292,TechnoHawks,25,2,159,90,5,,
1516resq-vash,6158,Spartabots,26,2,141,41,5,,
1516resq-vash,7346,Mustachio Peanuts,27,2,101,147,5,S2,
1516resq-vash,6124,Geek Gods,28,2,98,93,5,,
