TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-vaead1,10442,Iron Giants,1,10,133,106,5,SC,
1516resq-vaead1,9926,FanDroids,2,8,165,118,5,SC,
1516resq-vaead1,7872,Rocktown Robotics,3,8,107,125,5,S1,
1516resq-vaead1,9631,CyberKnights,4,8,105,77,5,FC,
1516resq-vaead1,4634,FROGBOTS,5,8,76,125,5,WC,
1516resq-vaead1,7292,TechnoHawks,6,8,67,60,5,W1,
1516resq-vaead1,10706,Metal Minds,7,7,211,76,5,S1,
1516resq-vaead1,10089,Prototypes,8,7,52,48,5,,
1516resq-vaead1,5429,Team CLUTCH,9,6,162,94,5,W2,
1516resq-vaead1,8619,Cerebrum Bellatorum,10,6,111,103,5,F1,
1516resq-vaead1,9422,Steve & Friends INC.,11,6,98,65,5,F2,
1516resq-vaead1,8401,McNair Robotics,12,6,88,58,5,S2,
1516resq-vaead1,9202,Her Majesty's Engineers,13,6,75,103,5,,
1516resq-vaead1,364,Warriors,14,4,149,92,5,,
1516resq-vaead1,8095,Bulldogs,15,4,149,77,5,S2,
1516resq-vaead1,8910,Veritas School,16,4,123,65,5,,
1516resq-vaead1,6573,Resistance Squad,17,4,123,55,5,,
1516resq-vaead1,8788,RoboSaints,18,4,92,65,5,,
1516resq-vaead1,9382,Super Wolverine Bros,19,3,53,47,5,,
1516resq-vaead1,5431,Royal Phoenix,20,2,131,57,5,,
1516resq-vaead1,10306,Seahorses,21,2,120,96,5,,
1516resq-vaead1,6193,Electrical Invaders,22,2,109,92,5,,
1516resq-vaead1,6295,Big Bang Robotics,23,2,53,51,5,,
1516resq-vaead1,9882,Spegonauts,24,2,47,58,5,,
1516resq-vaead1,6633,Panthers,25,2,34,58,5,,
1516resq-vaead1,8474,Wolverines,26,1,45,17,5,,
