TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-vaced2,10131,Rogue Robotics,1,10,213,131,5,WC,
1516resq-vaced2,8275,Tech Busters,2,10,81,96,5,FC,
1516resq-vaced2,10685,House of Jacks,3,8,186,144,5,SC,
1516resq-vaced2,7955,Archetype,4,8,157,144,5,W1,
1516resq-vaced2,8910,Veritas School,5,8,106,69,5,S1,
1516resq-vaced2,9382,Super Wolverine Bros,6,6,187,91,5,SC,
1516resq-vaced2,8924,Center Of Gravity,7,6,153,131,5,F1,
1516resq-vaced2,4105,Teal Tornadoes,8,6,151,103,5,F2,
1516resq-vaced2,5872,MAVERICS,9,6,114,55,5,,
1516resq-vaced2,10716,Titans,10,6,109,65,5,S2,
1516resq-vaced2,7278,LibraryBots,11,6,108,128,5,S1,
1516resq-vaced2,3749,Even More Coyotes,12,4,197,103,5,W2,
1516resq-vaced2,7037,Duck and Cover Robotics,13,4,137,85,5,,
1516resq-vaced2,9882,Spegonauts,14,4,126,93,5,,
1516resq-vaced2,10570,CAT5 CyberCanes,15,4,114,57,5,,
1516resq-vaced2,8630,Sparky Jr.,16,4,97,47,5,S2,
1516resq-vaced2,8036,ELECTRA-CATS,17,4,73,54,5,,
1516resq-vaced2,6027,L.E.D. Empire,18,4,49,40,5,,
1516resq-vaced2,7844,Blue Devils,19,2,121,73,5,,
1516resq-vaced2,7084,Royal Dragons,20,2,113,95,5,,
1516resq-vaced2,7090,First Appalachian Robotics,21,2,110,96,5,,
1516resq-vaced2,7039,Lord of the Bricks,22,2,102,86,5,,
1516resq-vaced2,7292,TechnoHawks,23,2,77,52,5,,
1516resq-vaced2,975,Synergy,24,2,47,44,5,,
