TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-txcmplpps,7239,The Knights of Cybertron,1,9,217,67,5,,
1516resq-txcmplpps,9362,Samurai Robotics,2,8,231,164,5,W1,
1516resq-txcmplpps,9204,DEEZ NUTS N BOLTS,3,8,195,164,5,,
1516resq-txcmplpps,11004,Heartbreakers,4,7,174,157,5,,
1516resq-txcmplpps,10527,Tech-Knights,5,7,131,201,5,SC,
1516resq-txcmplpps,4886,Robo Junkies,6,6,157,201,5,WC,
1516resq-txcmplpps,4874,"FHS Jets A Team ""Salvage the LOST""",7,6,144,67,5,S1,
1516resq-txcmplpps,4906,Midland High Junkyard Dawgs,8,5,263,87,5,,
1516resq-txcmplpps,10861,Transformerz,9,5,255,76,5,S1,
1516resq-txcmplpps,10860,Boneyard Bandits,10,5,115,87,5,F1,
1516resq-txcmplpps,4885,OmegaBotzs,11,4,217,85,5,,
1516resq-txcmplpps,10519,LEGINTELLEX,12,4,173,145,5,,
1516resq-txcmplpps,10864,"FHS Jets B Team ""Incident Command""",13,4,156,76,5,SC,
1516resq-txcmplpps,9381,Hot Bots,14,4,135,79,5,,
1516resq-txcmplpps,10529,Andrews Innovative Technology,15,2,138,55,5,FC,
1516resq-txcmplpps,4897,Bodacious Bulldawgs,16,2,100,85,5,,
1516resq-txcmplpps,10528,GEARHEADS,17,0,127,54,5,,
