TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-txau,8541,Blue Chargerbots,1,10,107,103,5,FC,
1516resq-txau,6272,Iron Eagles Prime,2,10,90,108,5,F1,
1516resq-txau,7161,ViperBots Hydra,3,8,171,103,5,WC,
1516resq-txau,6299,ViperBots QuadX,4,8,105,130,5,W1,
1516resq-txau,8815,Iron Eagles Silverbolt,5,6,166,98,5,SC,
1516resq-txau,4546,ViperBots SnakeByte,6,6,137,130,5,SC,
1516resq-txau,9874,LASA Back to the PHuture,7,6,72,68,5,,
1516resq-txau,6210,ViperBots Stryke,8,6,58,96,5,,
1516resq-txau,4290,LASA High PHidelity,9,4,125,108,5,,
1516resq-txau,7079,Faltech,10,4,68,71,5,,
1516resq-txau,9875,LASA MurPHy,11,4,64,62,5,,
1516resq-txau,6937,Ctrl+F8,12,4,60,62,5,,
1516resq-txau,5998,LASA Ultra Violet,13,4,54,107,5,,
1516resq-txau,4545,ViperBots Ouroboros,14,2,123,36,5,S1,
1516resq-txau,8424,E-Cubed,15,2,84,93,5,,
1516resq-txau,9793,RobotSEA,16,2,63,50,5,,
1516resq-txau,6209,ViperBots Venom,17,2,57,25,5,,
1516resq-txau,6710,Sigmas,18,2,42,117,5,S1,
