TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-txa2-Q-1,Q-1,38-13 R,5809,9875,0,9793,6504,0,38,0,0,38,0,0,13,0,0,13,0,0,
1516resq-txa2-Q-2,Q-2,22-73 B,8424,5628,0,5808,8814,0,22,0,0,22,0,0,73,5,0,58,0,10,
1516resq-txa2-Q-3,Q-3,56-12 R,9482,7161,0,5998,6990,0,56,0,0,56,0,0,12,0,0,12,0,0,
1516resq-txa2-Q-4,Q-4,68-61 R,5815,5764,0,8815,9053,0,68,5,0,43,0,20,61,0,0,61,0,0,
1516resq-txa2-Q-5,Q-5,4-51 B,5767,5998,0,6804,5808,0,4,0,0,4,0,0,51,0,0,51,0,0,
1516resq-txa2-Q-6,Q-6,141-59 R,6504,5628,0,7161,8815,0,141,0,0,61,80,0,59,5,0,54,0,0,
1516resq-txa2-Q-7,Q-7,125-8 R,9053,6990,0,9875,5767,0,125,0,0,125,0,0,8,0,0,8,0,0,
1516resq-txa2-Q-8,Q-8,100-36 R,5815,8814,0,5809,6804,0,100,5,0,15,80,0,36,0,0,36,0,0,
1516resq-txa2-Q-9,Q-9,55-44 R,9793,5764,0,9482,8424,0,55,5,0,50,0,0,44,5,0,39,0,0,
1516resq-txa2-Q-10,Q-10,48-58 B,6804,8815,0,6990,5809,0,48,0,0,8,0,40,58,0,0,58,0,0,
1516resq-txa2-Q-11,Q-11,56-25 R,9875,8814,0,5998,5764,0,56,5,0,51,0,0,25,5,0,20,0,0,
1516resq-txa2-Q-12,Q-12,144-10 R,5808,9793,0,9053,6504,0,144,0,0,54,0,90,10,0,0,10,0,0,
1516resq-txa2-Q-13,Q-13,20-46 B,9482,5767,0,5815,5628,0,20,0,0,20,0,0,46,5,0,41,0,0,
1516resq-txa2-Q-14,Q-14,76-85 B,8424,8814,0,7161,9053,0,76,0,0,76,0,0,85,5,0,80,0,0,
1516resq-txa2-Q-15,Q-15,27-93 B,6990,6804,0,9793,5628,0,27,0,0,27,0,0,93,0,0,13,80,0,
1516resq-txa2-Q-16,Q-16,30-96 B,5998,6504,0,5815,8424,0,30,0,0,30,0,0,96,0,0,76,0,20,
1516resq-txa2-Q-17,Q-17,54-53 R,8815,5808,0,9482,9875,0,54,0,0,54,0,0,53,0,0,53,0,0,
1516resq-txa2-Q-18,Q-18,66-58 R,7161,5767,0,5809,5764,0,66,5,0,61,0,0,58,0,0,58,0,0,
1516resq-txa2-Q-19,Q-19,5-90 B,6804,9482,0,8424,9875,0,5,0,0,5,0,0,90,0,0,10,80,0,
1516resq-txa2-Q-20,Q-20,85-132 B,7161,6990,0,5815,5808,0,85,5,0,80,0,0,132,5,0,127,0,0,
1516resq-txa2-Q-21,Q-21,26-115 B,9793,8815,0,8814,5767,0,26,0,0,26,0,0,115,5,0,30,80,0,
1516resq-txa2-Q-22,Q-22,68-122 B,9053,5809,0,5628,5998,0,68,0,0,68,0,0,122,0,0,42,80,0,
1516resq-txa2-Q-23,Q-23,34-30 R,6504,6804,0,5764,6990,0,34,0,0,34,0,0,30,5,0,25,0,0,
1516resq-txa2-SF-1-1,SF-1-1,68-94 B,5815,8814,0,7161,9793,0,68,5,0,63,0,0,94,5,0,89,0,0,
1516resq-txa2-SF-2-1,SF-2-1,69-96 B,5808,9053,0,5628,9875,0,69,0,0,69,0,0,96,0,0,76,0,20,
1516resq-txa2-SF-1-2,SF-1-2,135-87 R,5815,8814,0,7161,9793,0,135,0,0,55,80,0,87,5,0,82,0,0,
1516resq-txa2-SF-2-2,SF-2-2,41-137 B,5808,9053,0,5628,9875,0,41,0,0,41,0,0,137,0,0,57,80,0,
1516resq-txa2-SF-1-3,SF-1-3,98-104 B,5815,8814,0,7161,9793,0,98,5,0,13,80,0,104,5,0,99,0,0,
1516resq-txa2-F-1,F-1,90-69 R,7161,9793,0,5628,9875,0,90,5,0,85,0,0,69,0,0,49,0,20,
1516resq-txa2-F-2,F-2,40-134 B,7161,9793,0,5628,9875,0,40,5,0,35,0,0,134,0,0,54,80,0,
1516resq-txa2-F-3,F-3,53-44 R,7161,9793,0,5628,9875,0,53,5,0,48,0,0,44,0,0,44,0,0,
