TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-txcmpald1,6299,ViperBots QuadX,1,10,426,337,5,WC,
1516resq-txcmpald1,11000,Rowe-botic Warriors,2,10,283,164,5,SC,
1516resq-txcmpald1,8814,Iron Eagles Guardian,3,8,517,271,5,FC,
1516resq-txcmpald1,3781,Westlake Pi-Rho Maniacs,4,8,401,337,5,W1,
1516resq-txcmpald1,5936,Robo Squad,5,8,355,163,5,SC,
1516resq-txcmpald1,5815,Disgruntled Robots,6,8,347,271,5,,
1516resq-txcmpald1,5681,Robo Pirates,7,8,306,251,5,,
1516resq-txcmpald1,6816,Falcon Fury,8,8,225,112,5,,
1516resq-txcmpald1,8424,E-Cubed,9,8,185,137,5,,
1516resq-txcmpald1,6272,Iron Eagles Prime,10,6,465,240,5,F1,
1516resq-txcmpald1,6504,Torque Omega,11,6,389,246,5,S1,
1516resq-txcmpald1,6209,ViperBots Venom,12,6,380,237,5,W2,
1516resq-txcmpald1,10997,PSJA SOUTHWEST,13,6,364,200,5,,
1516resq-txcmpald1,4721,Toltechs Einstein,14,6,327,138,5,S2,
1516resq-txcmpald1,4549,Motor Lutherans,15,6,313,173,5,,
1516resq-txcmpald1,9278,Lo'Pez Bots,16,6,311,237,5,,
1516resq-txcmpald1,9053,Psionics,17,6,301,178,5,,
1516resq-txcmpald1,4753,Life Savers,18,6,298,138,5,,
1516resq-txcmpald1,8683,Game Changers,19,4,474,152,5,,
1516resq-txcmpald1,4290,LASA High PHidelity,20,4,464,201,5,S2,
1516resq-txcmpald1,4723,Robo Raiders,21,4,441,147,5,,
1516resq-txcmpald1,6798,Wildcat Robotics,22,4,422,304,5,F2,
1516resq-txcmpald1,8214,Dark Horse Robotics,23,4,381,163,5,,
1516resq-txcmpald1,5890,e-lemon-ators,24,4,351,112,5,S1,
1516resq-txcmpald1,4291,Knights,25,4,322,173,5,,
1516resq-txcmpald1,7161,ViperBots Hydra,26,4,316,148,5,,
1516resq-txcmpald1,4718,Toltechs Archimedes,27,4,310,145,5,,
1516resq-txcmpald1,4751,C2DR (Coming to The Rescue),28,4,300,158,5,,
1516resq-txcmpald1,7785,Pink Lady Hornets,29,4,295,135,5,,
1516resq-txcmpald1,6901,Droid Rage,30,4,282,147,5,,
1516resq-txcmpald1,3708,Iron Eagles Optimus,31,4,241,197,5,,
1516resq-txcmpald1,8284,Geek Squad,32,4,192,91,5,,
1516resq-txcmpald1,10769,Golden Phoenix,33,4,156,103,5,,
1516resq-txcmpald1,8517,O.R.E.O.,34,2,398,234,5,,
1516resq-txcmpald1,4720,Toltechs Newton,35,2,391,226,5,,
1516resq-txcmpald1,8295,Baron Engineers,36,2,360,152,5,,
1516resq-txcmpald1,3147,Falcon Imagineers,37,2,320,147,5,,
1516resq-txcmpald1,10994,PSJA Buell HS,38,2,268,120,5,,
1516resq-txcmpald1,6041,Field Destruction,39,2,257,113,5,,
1516resq-txcmpald1,9793,RobotSEA,40,2,234,116,5,,
1516resq-txcmpald1,10862,Droid Rage,41,2,232,85,5,,
