TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-txcmplep,7082,Roboaztechs,1,10,213,121,5,WC,1.00,70.8,61.3,70.1,60.2,0.2,0.0,0.0,0.0,54.3,47.3,16.7,13.4,-0.4,0.5,1.1,0.5,
1516resq-txcmplep,7602,SILVER TIGERS,2,10,135,95,5,SC,1.00,22.1,26.6,21.4,24.5,0.3,0.3,0.0,0.0,26.9,28.7,-6.7,-4.2,1.7,1.6,-1.0,0.3,
1516resq-txcmplep,6512,Robotigers Epsilon,3,8,222,110,5,FC,0.80,53.1,48.4,44.8,41.7,-0.1,-0.0,0.0,0.0,51.3,46.6,-2.4,-1.5,4.2,3.3,4.1,3.3,
1516resq-txcmplep,6312,GOLDEN TIGERS,4,8,113,119,5,F1,0.80,70.7,60.9,59.0,50.1,3.9,3.2,0.0,0.0,66.3,57.3,4.0,2.2,-3.6,-1.8,15.3,12.6,
1516resq-txcmplep,8955,R^2 D^2,5,6,203,82,5,S1,0.60,10.6,16.7,14.7,18.2,-1.0,-0.7,0.0,0.0,16.2,19.9,-3.2,-2.0,-1.3,-0.6,-2.7,-1.0,
1516resq-txcmplep,647,Robotigers Alpha,6,4,135,73,5,SC,0.40,16.7,17.2,11.8,12.4,0.1,0.1,0.0,0.0,16.8,17.2,1.2,0.8,-1.4,-1.0,6.3,5.7,
1516resq-txcmplep,5780,Robotish,7,4,121,121,5,,0.40,24.8,25.5,15.4,16.6,-0.2,-0.2,0.0,0.0,0.1,4.0,13.1,11.1,11.8,10.5,-2.4,-1.7,
1516resq-txcmplep,5911,Mean Green Machine,8,4,119,119,5,S1,0.40,35.4,33.4,11.2,13.4,0.5,0.5,0.0,0.0,25.0,24.1,-2.9,-1.7,12.9,10.4,11.4,9.4,
1516resq-txcmplep,10302,Robohorns,9,4,119,90,5,,0.40,5.1,11.0,3.1,8.7,0.2,0.3,0.0,0.0,3.8,9.0,-4.4,-2.5,5.5,4.1,-3.5,-1.8,
1516resq-txcmplep,5470,Montwood Rambotics,10,4,118,101,5,,0.40,27.1,26.8,18.5,19.5,0.5,0.5,0.0,0.0,20.4,20.6,-2.9,-1.8,9.1,7.4,-0.5,-0.2,
1516resq-txcmplep,7505,TheRoboAztechs,11,4,102,77,5,W1,0.40,13.7,16.7,18.7,18.7,-0.2,-0.1,0.0,0.0,15.4,16.9,-0.5,-0.6,-1.0,0.4,-4.0,-2.5,
1516resq-txcmplep,5670,Dragons,12,2,86,32,5,,0.20,6.8,7.5,0.6,2.1,-0.1,-0.1,0.0,0.0,5.3,6.5,2.2,1.3,-0.6,-0.3,6.8,5.6,
1516resq-txcmplep,9453,Lyons Tech,13,2,80,37,5,,0.20,9.0,10.0,4.4,5.8,0.0,-0.0,0.0,0.0,14.1,13.4,-2.3,-1.5,-2.9,-2.0,7.4,6.1,
1516resq-txcmplep,9126,iCaptains,14,0,132,58,5,,0.00,6.9,10.1,10.1,10.8,-0.2,-0.1,0.0,0.0,6.0,8.4,1.3,0.8,-0.1,0.9,-3.0,-1.7,
