TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-txcmpse,10479,Talon Industries,1,10,336,209,5,WC,
1516resq-txcmpse,8668,Error 404: Team Name Not Found,2,10,275,154,5,FC,
1516resq-txcmpse,6448,Blue Jays,3,10,272,202,5,W1,
1516resq-txcmpse,10064,Lady Gears,4,8,449,166,5,SC,
1516resq-txcmpse,10832,Talon,5,8,305,209,5,SC,
1516resq-txcmpse,8956,Team Pyrogen,6,8,228,231,5,S1,
1516resq-txcmpse,9840,Royal Robotics,7,8,218,145,5,,
1516resq-txcmpse,10337,Dark Matter,8,8,197,249,5,,
1516resq-txcmpse,6455,MoHawk Warriors Orange,9,6,397,165,5,,
1516resq-txcmpse,7536,Insti-Gators,10,6,370,120,5,S2,
1516resq-txcmpse,4641,RoboSharks,11,6,326,202,5,W2,
1516resq-txcmpse,3674,AggieBots,12,6,315,103,5,,
1516resq-txcmpse,9839,Engineers of Olympus,13,6,275,110,5,,
1516resq-txcmpse,9759,Techno Busters,14,6,246,231,5,F1,
1516resq-txcmpse,5175,Vector Robotics,15,6,202,184,5,,
1516resq-txcmpse,7788,Travis Middle School Robotics,16,6,192,120,5,,
1516resq-txcmpse,4454,Mohawk Warriors Green,17,6,94,86,5,,
1516resq-txcmpse,8821,Team 8821,18,4,334,165,5,,
1516resq-txcmpse,7170,Gearnotics I,19,4,334,104,5,S2,
1516resq-txcmpse,8366,Dragon Domination,20,4,307,249,5,F2,
1516resq-txcmpse,6510,CyberSharks,21,4,303,131,5,,
1516resq-txcmpse,5738,MoHawk Warriors Blue,22,4,242,82,5,,
1516resq-txcmpse,10056,Momentum-3,23,4,212,84,5,,
1516resq-txcmpse,10726,The Dream Team,24,4,166,86,5,S1,
1516resq-txcmpse,8790,MoHawk Elites,25,4,153,82,5,,
1516resq-txcmpse,6678,Pirate Robotics,26,2,364,165,5,,
1516resq-txcmpse,10831,Falcons,27,2,224,73,5,,
1516resq-txcmpse,10753,G3,28,2,220,104,5,,
1516resq-txcmpse,4455,MoHawk Warriors Red,29,2,166,106,5,,
1516resq-txcmpse,8897,FIRST Class Robotics,30,0,392,118,5,,
1516resq-txcmpse,10465,Patrick F. Taylor Academy High School Robotics,31,0,318,118,5,,
1516resq-txcmpse,9191,Beta Testers,32,0,304,104,5,,
1516resq-txcmpse,9958,Redfish Robotics,33,0,271,101,5,,
